year,canonical_name,category,amount_local,unit,currency,item_type,source_file,page_number,pdf_path,full_text_cache,line_description_en,traceability_status,trace_method,trace_excerpt,series_notes
2017,INAF — Istituto Nazionale di Astrofisica,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2017,INFN — Istituto Nazionale di Fisica Nucleare,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2017,Ministero dell'università e della ricerca (MUR/MIUR/MURST),ministry,,,,,,,,,,covered_by_final_series,,,"Italy's main R&D ministry: MURST 1989–1999, MIUR 1999–2020, MUR 2020+.; excluded from final Italy panel: broad ministry/mission aggregate retained only for audit traceability"
2017,Missione 17 — Ricerca e innovazione,direct_rd,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year; excluded from final Italy panel: broad ministry/mission aggregate retained only for audit traceability
2017,PRIN — Progetti di Rilevante Interesse Nazionale,direct_rd,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2018,ASI — Agenzia Spaziale Italiana,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2018,CNR — Consiglio Nazionale delle Ricerche,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2018,ENEA,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2018,FIRST / FAR / FIRB — Fondi per la ricerca,direct_rd,,,,,,,,,,covered_by_final_series,,,Key competitive R&D fund (FIRST 2007+; FAR and FIRB pre-2007 predecessors).; dropped after Italy audit: exceeds conservative EUR cap for this institutional series
2018,FOE — Fondo Ordinario per gli Enti di ricerca,direct_rd,,,,,,,,,,covered_by_final_series,,,"Main block grant to MUR-supervised research institutes (CNR, ENEA, ASI, INFN, INAF).; dropped after Italy audit: exceeds conservative EUR cap for this institutional series"
2018,INAF — Istituto Nazionale di Astrofisica,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2018,INFN — Istituto Nazionale di Fisica Nucleare,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2018,Ministero dell'università e della ricerca (MUR/MIUR/MURST),ministry,,,,,,,,,,covered_by_final_series,,,"Italy's main R&D ministry: MURST 1989–1999, MIUR 1999–2020, MUR 2020+.; excluded from final Italy panel: broad ministry/mission aggregate retained only for audit traceability"
2018,Missione 17 — Ricerca e innovazione,direct_rd,,,,,,,,,,covered_by_final_series,,,"Cross-ministry R&D mission code (2010+ budget reform). Appears under MUR, health, environment, culture.; excluded from final Italy panel: broad ministry/mission aggregate retained only for audit traceability"
2018,PRIN — Progetti di Rilevante Interesse Nazionale,direct_rd,,,,,,,,,,covered_by_final_series,,,Competitive university research grants of national relevance.; dropped after Italy audit: exceeds conservative EUR cap for this institutional series
2019,ASI — Agenzia Spaziale Italiana,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2019,CNR — Consiglio Nazionale delle Ricerche,science_agency,,,,,,,,,,covered_by_final_series,,,Italy's main multidisciplinary research council. MUR-supervised.; dropped after Italy audit: exceeds conservative EUR cap for this institutional series
2019,ENEA,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2019,FIRST / FAR / FIRB — Fondi per la ricerca,direct_rd,,,,,,,,,,covered_by_final_series,,,Key competitive R&D fund (FIRST 2007+; FAR and FIRB pre-2007 predecessors).; dropped after Italy audit: exceeds conservative EUR cap for this institutional series
2019,FOE — Fondo Ordinario per gli Enti di ricerca,direct_rd,,,,,,,,,,covered_by_final_series,,,"Main block grant to MUR-supervised research institutes (CNR, ENEA, ASI, INFN, INAF).; dropped after Italy audit: exceeds conservative EUR cap for this institutional series"
2019,INAF — Istituto Nazionale di Astrofisica,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2019,INFN — Istituto Nazionale di Fisica Nucleare,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2019,Ministero dell'università e della ricerca (MUR/MIUR/MURST),ministry,,,,,,,,,,covered_by_final_series,,,"Italy's main R&D ministry: MURST 1989–1999, MIUR 1999–2020, MUR 2020+.; excluded from final Italy panel: broad ministry/mission aggregate retained only for audit traceability"
2019,Missione 17 — Ricerca e innovazione,direct_rd,,,,,,,,,,covered_by_final_series,,,"Cross-ministry R&D mission code (2010+ budget reform). Appears under MUR, health, environment, culture.; excluded from final Italy panel: broad ministry/mission aggregate retained only for audit traceability"
2019,PRIN — Progetti di Rilevante Interesse Nazionale,direct_rd,,,,,,,,,,covered_by_final_series,,,Competitive university research grants of national relevance.; dropped after Italy audit: exceeds conservative EUR cap for this institutional series
2020,ASI — Agenzia Spaziale Italiana,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2020,CNR — Consiglio Nazionale delle Ricerche,science_agency,750000000.0,euro,EUR,line_item,2020 20191230_304_SO_045.pdf,72,Data/input/finance_bills/Italy/2020 20191230_304_SO_045.pdf,,"expenditure of 750,000 euros for the year 2020 in favor of the National Research Council",covered_by_final_series,,,Italy's main multidisciplinary research council. MUR-supervised.
2020,ENEA,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2020,FIRST / FAR / FIRB — Fondi per la ricerca,direct_rd,,,,,,,,,,covered_by_final_series,,,Key competitive R&D fund (FIRST 2007+; FAR and FIRB pre-2007 predecessors).; dropped after Italy audit: exceeds conservative EUR cap for this institutional series
2020,FOE — Fondo Ordinario per gli Enti di ricerca,direct_rd,,,,,,,,,,covered_by_final_series,,,"Main block grant to MUR-supervised research institutes (CNR, ENEA, ASI, INFN, INAF).; dropped after Italy audit: exceeds conservative EUR cap for this institutional series"
2020,INAF — Istituto Nazionale di Astrofisica,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2020,INFN — Istituto Nazionale di Fisica Nucleare,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2020,Ministero dell'università e della ricerca (MUR/MIUR/MURST),ministry,,,,,,,,,,covered_by_final_series,,,"Italy's main R&D ministry: MURST 1989–1999, MIUR 1999–2020, MUR 2020+.; excluded from final Italy panel: broad ministry/mission aggregate retained only for audit traceability"
2020,Missione 17 — Ricerca e innovazione,direct_rd,,,,,,,,,,covered_by_final_series,,,"Cross-ministry R&D mission code (2010+ budget reform). Appears under MUR, health, environment, culture.; excluded from final Italy panel: broad ministry/mission aggregate retained only for audit traceability"
2020,PRIN — Progetti di Rilevante Interesse Nazionale,direct_rd,,,,,,,,,,covered_by_final_series,,,Competitive university research grants of national relevance.; dropped after Italy audit: exceeds conservative EUR cap for this institutional series
2021,ASI — Agenzia Spaziale Italiana,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2021,CNR — Consiglio Nazionale delle Ricerche,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2021,ENEA,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2021,FIRST / FAR / FIRB — Fondi per la ricerca,direct_rd,,,,,,,,,,covered_by_final_series,,,Key competitive R&D fund (FIRST 2007+; FAR and FIRB pre-2007 predecessors).; dropped after Italy audit: exceeds conservative EUR cap for this institutional series
2021,FOE — Fondo Ordinario per gli Enti di ricerca,direct_rd,,,,,,,,,,covered_by_final_series,,,"Main block grant to MUR-supervised research institutes (CNR, ENEA, ASI, INFN, INAF).; dropped after Italy audit: exceeds conservative EUR cap for this institutional series"
2021,INAF — Istituto Nazionale di Astrofisica,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2021,INFN — Istituto Nazionale di Fisica Nucleare,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2021,Ministero dell'università e della ricerca (MUR/MIUR/MURST),ministry,,,,,,,,,,covered_by_final_series,,,"Italy's main R&D ministry: MURST 1989–1999, MIUR 1999–2020, MUR 2020+.; excluded from final Italy panel: broad ministry/mission aggregate retained only for audit traceability"
2021,Missione 17 — Ricerca e innovazione,direct_rd,,,,,,,,,,covered_by_final_series,,,"Cross-ministry R&D mission code (2010+ budget reform). Appears under MUR, health, environment, culture.; excluded from final Italy panel: broad ministry/mission aggregate retained only for audit traceability"
2021,PRIN — Progetti di Rilevante Interesse Nazionale,direct_rd,,,,,,,,,,covered_by_final_series,,,Competitive university research grants of national relevance.; dropped after Italy audit: exceeds conservative EUR cap for this institutional series
2022,ASI — Agenzia Spaziale Italiana,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2022,CNR — Consiglio Nazionale delle Ricerche,science_agency,,,,,,,,,,covered_by_final_series,,,Italy's main multidisciplinary research council. MUR-supervised.; dropped after Italy audit: committee operating support is not a clean CNR budget series anchor
2022,ENEA,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2022,FIRST / FAR / FIRB — Fondi per la ricerca,direct_rd,,,,,,,,,,covered_by_final_series,,,Key competitive R&D fund (FIRST 2007+; FAR and FIRB pre-2007 predecessors).; dropped after Italy audit: weak FIRST/FAR/FIRB text match
2022,FOE — Fondo Ordinario per gli Enti di ricerca,direct_rd,,,,,,,,,,covered_by_final_series,,,"Main block grant to MUR-supervised research institutes (CNR, ENEA, ASI, INFN, INAF).; dropped after Italy audit: zero-value placeholder is not a transparent budget appropriation"
2022,INAF — Istituto Nazionale di Astrofisica,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2022,INFN — Istituto Nazionale di Fisica Nucleare,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2022,Ministero dell'università e della ricerca (MUR/MIUR/MURST),ministry,,,,,,,,,,covered_by_final_series,,,"Italy's main R&D ministry: MURST 1989–1999, MIUR 1999–2020, MUR 2020+.; excluded from final Italy panel: broad ministry/mission aggregate retained only for audit traceability"
2022,Missione 17 — Ricerca e innovazione,direct_rd,,,,,,,,,,covered_by_final_series,,,"Cross-ministry R&D mission code (2010+ budget reform). Appears under MUR, health, environment, culture.; excluded from final Italy panel: broad ministry/mission aggregate retained only for audit traceability"
2022,PRIN — Progetti di Rilevante Interesse Nazionale,direct_rd,,,,,,,,,,covered_by_final_series,,,Competitive university research grants of national relevance.; dropped after Italy audit: zero-value placeholder is not a transparent budget appropriation
2023,ASI — Agenzia Spaziale Italiana,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2023,CNR — Consiglio Nazionale delle Ricerche,science_agency,,,,,,,,,,covered_by_final_series,,,Italy's main multidisciplinary research council. MUR-supervised.; dropped after Italy audit: exceeds conservative EUR cap for this institutional series
2023,ENEA,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2023,FIRST / FAR / FIRB — Fondi per la ricerca,direct_rd,,,,,,,,,,covered_by_final_series,,,Key competitive R&D fund (FIRST 2007+; FAR and FIRB pre-2007 predecessors).; dropped after Italy audit: zero-value placeholder is not a transparent budget appropriation
2023,FOE — Fondo Ordinario per gli Enti di ricerca,direct_rd,,,,,,,,,,covered_by_final_series,,,"Main block grant to MUR-supervised research institutes (CNR, ENEA, ASI, INFN, INAF).; dropped after Italy audit: exceeds conservative EUR cap for this institutional series"
2023,INAF — Istituto Nazionale di Astrofisica,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2023,INFN — Istituto Nazionale di Fisica Nucleare,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2023,Ministero dell'università e della ricerca (MUR/MIUR/MURST),ministry,,,,,,,,,,covered_by_final_series,,,"Italy's main R&D ministry: MURST 1989–1999, MIUR 1999–2020, MUR 2020+.; excluded from final Italy panel: broad ministry/mission aggregate retained only for audit traceability"
2023,Missione 17 — Ricerca e innovazione,direct_rd,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year; excluded from final Italy panel: broad ministry/mission aggregate retained only for audit traceability
2023,PRIN — Progetti di Rilevante Interesse Nazionale,direct_rd,,,,,,,,,,covered_by_final_series,,,Competitive university research grants of national relevance.; dropped after Italy audit: zero-value placeholder is not a transparent budget appropriation
2024,ASI — Agenzia Spaziale Italiana,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2024,CNR — Consiglio Nazionale delle Ricerche,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2024,ENEA,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2024,FIRST / FAR / FIRB — Fondi per la ricerca,direct_rd,,,,,,,,,,covered_by_final_series,,,Key competitive R&D fund (FIRST 2007+; FAR and FIRB pre-2007 predecessors).; dropped after Italy audit: exceeds conservative EUR cap for this institutional series
2024,FOE — Fondo Ordinario per gli Enti di ricerca,direct_rd,,,,,,,,,,covered_by_final_series,,,"Main block grant to MUR-supervised research institutes (CNR, ENEA, ASI, INFN, INAF).; dropped after Italy audit: exceeds conservative EUR cap for this institutional series"
2024,INAF — Istituto Nazionale di Astrofisica,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2024,INFN — Istituto Nazionale di Fisica Nucleare,science_agency,,,,,,,,,,covered_by_final_series,,,gap: no matching rows in this year
2024,Ministero dell'università e della ricerca (MUR/MIUR/MURST),ministry,,,,,,,,,,covered_by_final_series,,,"Italy's main R&D ministry: MURST 1989–1999, MIUR 1999–2020, MUR 2020+.; excluded from final Italy panel: broad ministry/mission aggregate retained only for audit traceability"
2024,Missione 17 — Ricerca e innovazione,direct_rd,,,,,,,,,,covered_by_final_series,,,"Cross-ministry R&D mission code (2010+ budget reform). Appears under MUR, health, environment, culture.; excluded from final Italy panel: broad ministry/mission aggregate retained only for audit traceability"
2024,PRIN — Progetti di Rilevante Interesse Nazionale,direct_rd,,,,,,,,,,covered_by_final_series,,,Competitive university research grants of national relevance.; dropped after Italy audit: exceeds conservative EUR cap for this institutional series
