source_file,pdf_path,full_text_cache,selected_rows,selected_canonicals,selected_pages,selected_line_descriptions,selected_amounts,traceability_status,source_audit_note
2007 20061_L1_som_vedtaget.pdf,Data/input/finance_bills/Denmark/2007 20061_L1_som_vedtaget.pdf,,11,Aalborg Universitet (AAU) | Copenhagen Business School (CBS) | Danmarks Grundforskningsfond (DNRF) | Danmarks Tekniske Universitet (DTU) | Det Frie Forskningsraad / Danmarks Frie Forskningsfond | Det Strategiske Forskningsrad | Hoejteknologifonden | Kobenhavns Universitet (KU) | Riso Nationallaboratorium | Roskilde Universitetscenter (RUC) | Syddansk Universitet (SDU),81 | 81 | 139 | 123 | 4 | 82 | 82 | 81 | 82 | 123 | 81,Aalborg University | Copenhagen Business School | Danish National Research Foundation | Technical University of Denmark | Independent Research Fund Denmark | Det Strategiske Forskningsråd | High Technology Fund | University of Copenhagen | Risø National Laboratory | Roskilde University | University of Southern Denmark,1080700000.0 | 637800000.0 | 500000.0 | 1100000000.0 | 2000000.0 | 659500000.0 | 273900000.0 | 2943500000.0 | 626800000.0 | 700000000.0 | 1166000000.0,covered_by_final_series,
2008 A20080000130.pdf,Data/input/finance_bills/Denmark/2008 A20080000130.pdf,,9,Aalborg Universitet (AAU) | Copenhagen Business School (CBS) | Danmarks Grundforskningsfond (DNRF) | Danmarks Tekniske Universitet (DTU) | Det Frie Forskningsraad / Danmarks Frie Forskningsfond | Det Strategiske Forskningsrad | Hoejteknologifonden | Roskilde Universitetscenter (RUC) | Syddansk Universitet (SDU),89 | 89 | 180 | 89 | 90 | 90 | 90 | 89 | 89,Aalborg University (Reservation appropriation) | Copenhagen Business School (Reservation appropriation) | Danish National Research Foundation | Technical University of Denmark (Reservation appropriation) | The Independent Research Council (Reservation appropriation) | The Strategic Research Council (Reservation appropriation) | High Technology Fund (Reservation appropriation) | Roskilde University Center (Reservation appropriation) | University of Southern Denmark (Reservation appropriation),1219000000.0 | 712500000.0 | 800000000.0 | 1669300000.0 | 1155600000.0 | 818100000.0 | 272000000.0 | 534500000.0 | 1296500000.0,covered_by_final_series,
2009 A20080000330.pdf,Data/input/finance_bills/Denmark/2009 A20080000330.pdf,,3,Det Frie Forskningsraad / Danmarks Frie Forskningsfond | Det Strategiske Forskningsrad | Hoejteknologifonden,95 | 95 | 95,The Independent Research Council | The Strategic Research Council | High Technology Fund,1290800000.0 | 969000000.0 | 271500000.0,covered_by_final_series,
2010 A20090000230.pdf,Data/input/finance_bills/Denmark/2010 A20090000230.pdf,,4,Danmarks Grundforskningsfond (DNRF) | Det Frie Forskningsraad / Danmarks Frie Forskningsfond | Det Strategiske Forskningsrad | Hoejteknologifonden,184 | 93 | 93 | 93,Operating budget | The Independent Research Council (Reservations appropriation) | The Strategic Research Council (Reservations appropriation) | High Technology Fund (Reservations appropriation),500000000.0 | 1364100.0 | 1119400.0 | 509300.0,covered_by_final_series,
2011 A20100000230.pdf,Data/input/finance_bills/Denmark/2011 A20100000230.pdf,,8,Aalborg Universitet (AAU) | Copenhagen Business School (CBS) | Danmarks Tekniske Universitet (DTU) | Det Frie Forskningsraad / Danmarks Frie Forskningsfond | Det Strategiske Forskningsrad | Hoejteknologifonden | Roskilde Universitetscenter (RUC) | Syddansk Universitet (SDU),91 | 91 | 91 | 92 | 92 | 92 | 91 | 91,Aalborg University | Copenhagen Business School | Technical University of Denmark | The Independent Research Fund | The Strategic Research Council | High Technology Fund | Roskilde University | University of Southern Denmark,1558300000.0 | 860100000.0 | 2024200000.0 | 1209800000.0 | 960000000.0 | 588200000.0 | 584500000.0 | 1559700000.0,covered_by_final_series,
2012 A20120000130.pdf,Data/input/finance_bills/Denmark/2012 A20120000130.pdf,,10,Aalborg Universitet (AAU) | Copenhagen Business School (CBS) | Danmarks Grundforskningsfond (DNRF) | Danmarks Tekniske Universitet (DTU) | Det Frie Forskningsraad / Danmarks Frie Forskningsfond | Det Strategiske Forskningsrad | Hoejteknologifonden | Kobenhavns Universitet (KU) | Roskilde Universitetscenter (RUC) | Syddansk Universitet (SDU),103 | 103 | 202 | 103 | 105 | 105 | 105 | 103 | 103 | 103,"Aalborg University (text note 8, 107, 109, 150, 153, 156, 167, 171, 172, 191, 192 and 193) (Self-financed) | Copenhagen Business School (text note 8, 107, 109, 146, 150, 153, 156, 167, 171, 172, 175, 191, 192 and 193) (Self-financed) | Danish National Research Foundation | Technical University of Denmark (text note 8, 9, 10, 107, 109, 150, 153, 156, 160, 164, 165, 167, 171, 172, 175, 191, 192 and 193) (Self-financed) | The Independent Research Council (Reservation appropriation) | The Strategic Research Council (Reservation appropriation) | High Technology Fund (Reservation appropriation) | University of Copenhagen (text note 8, 107, 109, 150, 153, 156, 159, 167, 171, 172, 191, 192 and 193) (Self-financed) | Roskilde University (text note 8, 107, 109, 150, 153, 156, 167, 171, 172, 191, 192 and 193) (Self-financed) | University of Southern Denmark (text note 8, 107, 109, 150, 153, 156, 167, 171, 172, 191, 192 and 193) (Self-financed)",1642500000.0 | 904500000.0 | 500000000.0 | 2060000000.0 | 1224400000.0 | 851000000.0 | 627400000.0 | 4929700000.0 | 608600000.0 | 1606300000.0,covered_by_final_series,
2013 A20120000330.pdf,Data/input/finance_bills/Denmark/2013 A20120000330.pdf,,4,Danmarks Grundforskningsfond (DNRF) | Det Frie Forskningsraad / Danmarks Frie Forskningsfond | Det Strategiske Forskningsrad | Hoejteknologifonden,192 | 111 | 111 | 111,Danish National Research Foundation | The Independent Research Council | The Strategic Research Council | High Technology Fund,300000000.0 | 1169900000.0 | 803000000.0 | 432400000.0,covered_by_final_series,
2014 A20130000230.pdf,Data/input/finance_bills/Denmark/2014 A20130000230.pdf,,5,Danmarks Grundforskningsfond (DNRF) | Danmarks Innovationsfond | Det Frie Forskningsraad / Danmarks Frie Forskningsfond | Det Strategiske Forskningsrad | Hoejteknologifonden,86 | 86 | 143 | 108 | 184,Danish National Research Foundation | Innovation Fund Denmark | Independent Research Fund Denmark | Det Strategiske Forskningsrad | Driftsbudget,50000000.0 | 100000000.0 | 2500000000.0 | 868000000.0 | 662200000.0,covered_by_final_series,
2015 A20140000230.pdf,Data/input/finance_bills/Denmark/2015 A20140000230.pdf,,2,Danmarks Innovationsfond | Det Frie Forskningsraad / Danmarks Frie Forskningsfond,101 | 112,Innovation Fund Denmark (text note 7) | The Independent Research Fund Denmark (Reserved appropriation),1619200000.0 | 1189800.0,covered_by_final_series,
2016 A20150000230.pdf,Data/input/finance_bills/Denmark/2016 A20150000230.pdf,,8,Aalborg Universitet (AAU) | Copenhagen Business School (CBS) | Danmarks Innovationsfond | Danmarks Tekniske Universitet (DTU) | Det Frie Forskningsraad / Danmarks Frie Forskningsfond | Kobenhavns Universitet (KU) | Roskilde Universitetscenter (RUC) | Syddansk Universitet (SDU),98 | 98 | 176 | 98 | 101 | 98 | 98 | 98,Aalborg University | Copenhagen Business School | Operating budget | Technical University of Denmark | 12. The Independent Research Fund Denmark (Reservation appropriation) | University of Copenhagen | Roskilde University | University of Southern Denmark,2021800000.0 | 956600000.0 | 620700000.0 | 2344500000.0 | 922400000.0 | 5285800000.0 | 644900000.0 | 2089500000.0,covered_by_final_series,
2017 A20160000230.pdf,Data/input/finance_bills/Denmark/2017 A20160000230.pdf,,2,Danmarks Innovationsfond | Det Frie Forskningsraad / Danmarks Frie Forskningsfond,99 | 99,Innovation Fund Denmark | The Independent Research Fund Denmark,1284800000.0 | 957400000.0,covered_by_final_series,
2018 A20170000230.pdf,Data/input/finance_bills/Denmark/2018 A20170000230.pdf,,0,,,,,not_used_in_final_series,
2019 AE2602.pdf,Data/input/finance_bills/Denmark/2019 AE2602.pdf,,2,Danmarks Innovationsfond | Det Frie Forskningsraad / Danmarks Frie Forskningsfond,104 | 104,Innovation Fund Denmark | Independent Research Fund Denmark,1542100000.0 | 1221700000.0,covered_by_final_series,
2020 AE2755 (3).pdf,Data/input/finance_bills/Denmark/2020 AE2755 (3).pdf,,2,Danmarks Innovationsfond | Det Frie Forskningsraad / Danmarks Frie Forskningsfond,109 | 109,Distributions of the Innovation Fund Denmark (Reservation appropriation) | Independent Research Fund Denmark (Reservation appropriation),1872600000.0 | 1522000000.0,covered_by_final_series,
2021 AE2845.pdf,Data/input/finance_bills/Denmark/2021 AE2845.pdf,,2,Danmarks Innovationsfond | Det Frie Forskningsraad / Danmarks Frie Forskningsfond,111 | 109,Distributions of the Innovation Fund Denmark | Independent Research Fund Denmark,1882400000.0 | 1463400000.0,covered_by_final_series,
2022 AE2954.pdf,Data/input/finance_bills/Denmark/2022 AE2954.pdf,,2,Danmarks Innovationsfond | Det Frie Forskningsraad / Danmarks Frie Forskningsfond,115 | 115,Innovation Fund Denmark | Independent Research Fund Denmark,1695800000.0 | 1425000000.0,covered_by_final_series,
2023 AE3069.pdf,Data/input/finance_bills/Denmark/2023 AE3069.pdf,,8,Aalborg Universitet (AAU) | Copenhagen Business School (CBS) | Danmarks Innovationsfond | Danmarks Tekniske Universitet (DTU) | Det Frie Forskningsraad / Danmarks Frie Forskningsfond | Kobenhavns Universitet (KU) | Roskilde Universitetscenter (RUC) | Syddansk Universitet (SDU),120 | 120 | 121 | 120 | 121 | 120 | 120 | 120,Aalborg University | Copenhagen Business School | Distributions of the Innovation Fund Denmark | Technical University of Denmark | Independent Research Fund Denmark | University of Copenhagen | Roskilde University | University of Southern Denmark,2215500000.0 | 1175400000.0 | 1634700000.0 | 2694300000.0 | 1731000000.0 | 5595300000.0 | 657600000.0 | 2265300000.0,covered_by_final_series,
2024 AE3126 (3).pdf,Data/input/finance_bills/Denmark/2024 AE3126 (3).pdf,,8,Aalborg Universitet (AAU) | Copenhagen Business School (CBS) | Danmarks Innovationsfond | Danmarks Tekniske Universitet (DTU) | Det Frie Forskningsraad / Danmarks Frie Forskningsfond | Kobenhavns Universitet (KU) | Roskilde Universitetscenter (RUC) | Syddansk Universitet (SDU),114 | 114 | 115 | 114 | 112 | 114 | 114 | 114,Aalborg University (Self-financed) | Copenhagen Business School (Self-financed) | Distributions of the Innovation Fund Denmark | Technical University of Denmark (Self-financed) | Independent Research Fund Denmark | University of Copenhagen (Self-financed) | Roskilde University (Self-financed) | University of Southern Denmark (Self-financed),2281700000.0 | 1242000000.0 | 1728100000.0 | 2760600000.0 | 1939400000.0 | 5760100000.0 | 674400000.0 | 2325100000.0,covered_by_final_series,
2025 AE3209.pdf,Data/input/finance_bills/Denmark/2025 AE3209.pdf,,2,Danmarks Innovationsfond | Det Frie Forskningsraad / Danmarks Frie Forskningsfond,125 | 125,Innovation Fund Denmark | Independent Research Fund Denmark,1966300000.0 | 2142400000.0,covered_by_final_series,
