country,year,canonical_name,verdict,old_rows,old_amounts,review_amount,review_unit,preferred_source_files,reason,confidence,applied,skip_reason,match_reason
Japan,2009,National Institute of Information and Communications Technology,correct,0,,738.0,thousand,"[""2009 DL200911001.pdf""]","The current total of 11,000,000 thousand JPY is inconsistent with the previous year's amount of 738 thousand JPY and the next year's amount of 38,875,738 thousand JPY. The only source document row provided lists the same amount as the current total, but the context suggests a possible confusion or error. The previous year's amount indicates a much lower expected value.",0.9,False,no_existing_rows,no_existing_rows
Japan,2010,National Institute of Information and Communications Technology,correct,0,,38875.738,million,"[""2010 DL201011001.pdf""]","The current total appears to be a unit error, as the amount is likely intended to be in millions rather than thousands, based on the context of the document.",0.9,False,no_existing_rows,no_existing_rows
Japan,2011,National Institute of Information and Communications Technology,correct,0,,3753003.0,thousand,"[""2011 DL201111001.pdf""]","The amount of 6,849,097 thousand is inconsistent with the expected range and the evidence suggests a more accurate total of 3,753,003 thousand based on the internal consistency of the source document.",0.9,False,no_existing_rows,no_existing_rows
Japan,2016,National Institute of Information and Communications Technology,keep,0,,27031291.0,thousand,"[""2016 DL201611001.pdf""]","The current annual total of 27,031,291 thousand is directly supported by the source document row indicating operating expenses for NICT.",1.0,False,verdict_not_actionable,
Japan,2017,National Institute of Information and Communications Technology,keep,0,,27301501.0,thousand,"[""2017 DL201711001.pdf""]","The current annual total of 27,301,501 thousand JPY is directly supported by the source document row indicating the operating expenses for the National Institute of Information and Communications Technology.",1.0,False,verdict_not_actionable,
Japan,2018,National Institute of Information and Communications Technology,keep,0,,28027197.0,thousand,"[""2018 DL201811001.pdf""]","The current annual total of 28,027,197 thousand JPY is directly supported by the source document row indicating the operating expenses for NICT.",1.0,False,verdict_not_actionable,
Japan,2019,National Institute of Information and Communications Technology,keep,0,,27096496.0,thousand,"[""2019 DL201911001.pdf""]","The current annual total of 27,096,496 thousand is directly supported by the source document row, which confirms the amount as necessary expenses for the National Institute of Information and Communications Technology.",1.0,False,verdict_not_actionable,
Japan,2022,National Institute of Information and Communications Technology,correct,0,,28253965.0,thousand,"[""2022 DL202211001.pdf""]","The amount of 28,253,965 thousand JPY is confirmed by the source document as the operating expenses for NICT, and there are no inconsistencies in the provided rows.",1.0,False,no_existing_rows,no_existing_rows
Japan,2023,National Institute of Information and Communications Technology,keep,0,,28682170.0,thousand,"[""2023 DL202311001.pdf""]","The current annual total of 28,682,170 thousand is directly supported by the source document row indicating it as the operating expenses for NICT.",1.0,False,verdict_not_actionable,
Japan,2024,National Institute of Information and Communications Technology,keep,0,,30013988.0,thousand,"[""2024 DL202411001.pdf""]","The current annual total of 30,013,988 thousand is directly supported by the source document row indicating 'NICT Operating Expenses'.",1.0,False,verdict_not_actionable,
Japan,2025,National Institute of Information and Communications Technology,keep,0,,30050000.0,thousand,"[""2025 DL202511001.pdf""]","The current annual total of 30,050,000 thousand JPY is directly supported by the source document row indicating the operating expenses for NICT.",1.0,False,verdict_not_actionable,
Japan,1975,Scientific Research Grant,keep,0,,16800000.0,thousand,"[""1975 DL197511001.pdf""]","The current annual total of 16,800,000 thousand is directly supported by the source document row which lists the same amount for Scientific Research Grants.",1.0,False,verdict_not_actionable,
Japan,1994,Scientific Research Grant,keep,0,,40568515.0,thousand,"[""1994 DL199411001.pdf""]","The current annual total is directly supported by the source document row, which lists the same amount for the Scientific Research Grant.",1.0,False,verdict_not_actionable,
Japan,2000,Scientific Research Grant,keep,0,,141900000.0,thousand,"[""2000 DL200011001.pdf""]","The current annual total of 141,900,000 thousand is directly supported by the source document row indicating grants for scientific research.",1.0,False,verdict_not_actionable,
Japan,2001,Scientific Research Grant,keep,0,,157965000.0,thousand,"[""2001 DL200111001.pdf""]","The current annual total of 157,965,000 thousand is directly supported by the source document row, which lists the same amount for the Scientific Research Grant.",1.0,False,verdict_not_actionable,
Japan,2007,Scientific Research Grant,keep,0,,191300000.0,thousand,"[""2007 DL200711001.pdf""]","The current annual total of 191,300,000 thousand is directly supported by the source document row indicating grants for scientific research.",1.0,False,verdict_not_actionable,
Japan,2011,Scientific Research Grant,keep,0,,20000000.0,thousand,"[""2011 DL201111001.pdf""]","The current annual total of 20,000,000 thousand is directly supported by the source document row indicating the same amount for Scientific Research Grants.",1.0,False,verdict_not_actionable,
Japan,2013,Scientific Research Grant,keep,0,,135847000.0,thousand,"[""2013 DL201311001.pdf""]","The current annual total of 135,847,000 thousand is directly supported by the source document row, which lists the same amount for Grants-in-Aid for Scientific Research.",1.0,False,verdict_not_actionable,
Japan,2017,Scientific Research Grant,keep,0,,20000000.0,thousand,"[""2017 DL201711001.pdf""]","The current annual total of 20,000,000 thousand is directly supported by the source document row, which lists the same amount for the Scientific Research Grant.",1.0,False,verdict_not_actionable,
Japan,2022,Scientific Research Grant,keep,0,,100000000.0,thousand,"[""2022 DL202211001.pdf""]","The source document clearly states the amount for the Scientific Research Grant as 100,000,000 thousand JPY, which supports the current annual total.",1.0,False,verdict_not_actionable,
Japan,2012,Subsidy for Practical Development of Industrial Technology,keep,0,,383695.0,thousand,"[""2012 DL201211001.pdf""]","The current annual total of 383,695 thousand JPY is directly supported by the source document row, which confirms the amount and its description.",1.0,False,verdict_not_actionable,
Japan,2014,Subsidy for Practical Development of Industrial Technology,keep,0,,3460000.0,thousand,"[""2014 DL201411001.pdf""]","The current annual total of 3,460,000 thousand is directly supported by the source document row, which confirms the amount and its description.",1.0,False,verdict_not_actionable,
Japan,2016,Subsidy for Practical Development of Industrial Technology,keep,0,,550000.0,thousand,"[""2016 DL201611001.pdf""]","The current annual total of 550,000 thousand is directly supported by the source document row, which lists the same amount for the Subsidy for Practical Development of Industrial Technology.",1.0,False,verdict_not_actionable,
Japan,2017,Subsidy for Practical Development of Industrial Technology,keep,0,,16099707.0,thousand,"[""2017 DL201711001.pdf""]",The current annual total is supported by the source document row which lists the same amount for the agency.,1.0,False,verdict_not_actionable,
Japan,2021,Subsidy for Practical Development of Industrial Technology,keep,0,,1080000.0,thousand,"[""2021 DL202111001.pdf""]","The current annual total of 1,080,000 thousand is directly supported by the source document row, which lists the same amount for the Subsidy for Practical Development of Industrial Technology.",1.0,False,verdict_not_actionable,
Japan,2007,Science and Technology Trial Research Commission Expenses,keep,0,,38230167.0,thousand,"[""2007 DL200711001.pdf""]","The current annual total is directly supported by the source document row, which confirms the amount and unit.",1.0,False,verdict_not_actionable,
Japan,2008,Science and Technology Trial Research Commission Expenses,keep,0,,32440101.0,thousand,"[""2008 DL200811001.pdf""]","The current annual total is directly supported by the source document row, which lists the same amount for the Science and Technology Trial Research Commissioned Expenses.",1.0,False,verdict_not_actionable,
Japan,2015,Science and Technology Trial Research Commission Expenses,keep,0,,5000.0,thousand,"[""2015 DL201511001.pdf""]","The source document clearly lists the amount of 5000.0 thousand for the Science and Technology Trial Research Commission Expenses, which supports the current annual total.",1.0,False,verdict_not_actionable,
Japan,2016,Science and Technology Trial Research Commission Expenses,keep,0,,65362.0,thousand,"[""2016 DL201611001.pdf""]","The current annual total of 65,362 thousand is directly supported by the source document row, which lists the same amount for the Science and Technology Trial Research Commissioned Expenses.",1.0,False,verdict_not_actionable,
Japan,2017,Science and Technology Trial Research Commission Expenses,keep,0,,10000000.0,thousand,"[""2017 DL201711001.pdf""]","The current annual total of 10,000,000 thousand is directly supported by the source document row, which lists the same amount for the Science and Technology Trial Research Commission Expenses.",1.0,False,verdict_not_actionable,
Japan,2019,Science and Technology Trial Research Commission Expenses,keep,0,,9180005.0,thousand,"[""2019 DL201911001.pdf""]","The current annual total of 9,180,005 thousand is directly supported by the source document row, which lists the same amount for the Science and Technology Trial Research Commissioned Expenses.",1.0,False,verdict_not_actionable,
Japan,2020,Science and Technology Trial Research Commission Expenses,keep,0,,5000000.0,thousand,"[""2020 DL202011001.pdf""]","The current annual total of 5,000,000 thousand is directly supported by the source document row, which lists the same amount for the Science and Technology Trial Research Commissioned Expenses.",1.0,False,verdict_not_actionable,
Japan,2018,Commissioned Expenses for Scientific Technology Testing Research,keep,0,,9955964.0,thousand,"[""2018 DL201811001.pdf""]","The current annual total is directly supported by the source document row, which lists the same amount for the agency in question.",1.0,False,verdict_not_actionable,
Japan,2012,Science and Technology Policy Promotion Expenses,keep,0,,46687763.0,thousand,"[""2012 DL201211001.pdf""]",The current annual total is supported by the source document row which lists the same amount for the Science and Technology Policy Promotion Expenses.,1.0,False,verdict_not_actionable,
Japan,2013,Science and Technology Policy Promotion Expenses,keep,0,,14890827.0,thousand,"[""2013 DL201311001.pdf""]","The current annual total is supported by the source document row, which lists the same amount for a specific project related to the agency.",1.0,False,verdict_not_actionable,
Japan,2018,Science and Technology Policy Promotion Expenses,keep,0,,5797699.0,thousand,"[""2018 DL201811001.pdf""]","The current annual total is directly supported by the source document row, which lists the same amount for the Science and Technology Policy Promotion Expenses.",1.0,False,verdict_not_actionable,
Japan,2021,Science and Technology Policy Promotion Expenses,keep,0,,6732256.0,thousand,"[""2021 DL202111001.pdf""]","The current annual total of 6,732,256 thousand is directly supported by the source document row, which lists the same amount for the Science and Technology Policy Promotion Expenses.",1.0,False,verdict_not_actionable,
Japan,2011,Science and Technology Human Resource Development Subsidy,keep,0,,11692519.0,thousand,"[""2011 DL201111001.pdf""]","The current annual total is directly supported by the source document row, which lists the same amount for the Science and Technology Human Resource Development Subsidy.",1.0,False,verdict_not_actionable,
Japan,2013,Science and Technology Human Resource Development Subsidy,keep,0,,8756573.0,thousand,"[""2013 DL201311001.pdf""]","The current annual total is directly supported by the source document row, which lists the same amount for the Science and Technology Human Resource Development Subsidy.",1.0,False,verdict_not_actionable,
Japan,2017,Science and Technology Human Resource Development Subsidy,keep,0,,4994934.0,thousand,"[""2017 DL201711001.pdf""]",The current annual total is supported by the source document row which lists the same amount for the Science and Technology Human Resource Development Subsidy.,1.0,False,verdict_not_actionable,
Japan,2019,Science and Technology Human Resource Development Subsidy,keep,0,,5303047.0,thousand,"[""2019 DL201911001.pdf""]","The current annual total of 5,303,047 thousand JPY is directly supported by the source document row, which confirms the amount and unit.",1.0,False,verdict_not_actionable,
Japan,1984,Commissioned Research and Investigation Expenses,keep,0,,1174.0,thousand,"[""1984 DL198411001.pdf""]","The current annual total of 1174.0 thousand is directly supported by the source document row, which lists the same amount for Commissioned Research Expenses.",1.0,False,verdict_not_actionable,
Japan,1988,Commissioned Research and Investigation Expenses,keep,0,,276297.0,thousand,"[""1988 DL198811001.pdf""]","The current annual total of 276,297 thousand is directly supported by the source document row, which specifies the same amount for Commissioned Research Expenses.",1.0,False,verdict_not_actionable,
Japan,1991,Commissioned Research and Investigation Expenses,keep,0,,345963.0,thousand,"[""1991 DL199111001.pdf""]","The current annual total of 345,963 thousand is directly supported by the source document row, which lists the same amount for Commissioned Research Expenses.",1.0,False,verdict_not_actionable,
Japan,1994,Commissioned Research and Investigation Expenses,keep,0,,479379.0,thousand,"[""1994 DL199411001.pdf""]","The current annual total of 479,379 thousand is directly supported by the source document row, which lists the same amount for Commissioned Research Expenses.",1.0,False,verdict_not_actionable,
Japan,2000,Commissioned Research and Investigation Expenses,keep,0,,12614.0,thousand,"[""2000 DL200011001.pdf""]","The source document clearly lists the amount of 12,614 thousand JPY for Commissioned Research Expenses, which supports the current annual total.",1.0,False,verdict_not_actionable,
Japan,2003,Commissioned Research and Investigation Expenses,keep,0,,43568097.0,thousand,"[""2003 DL200311001.pdf""]",The current annual total is supported by the source document row which confirms the amount for Commissioned Research Expenses.,1.0,False,verdict_not_actionable,
Japan,2004,Commissioned Research and Investigation Expenses,keep,0,,473837.0,thousand,"[""2004 DL200411001.pdf""]","The current annual total of 473,837 thousand is directly supported by the source document row, which describes it as 'Commissioned Research Expenses for Science and Technology'.",1.0,False,verdict_not_actionable,
Japan,2012,Commissioned Research and Investigation Expenses,keep,0,,3000000.0,thousand,"[""2012 DL201211001.pdf""]","The current annual total of 3,000,000 thousand is directly supported by the source document row, which describes the same type of expenses.",1.0,False,verdict_not_actionable,
Japan,2013,Commissioned Research and Investigation Expenses,keep,0,,68000.0,thousand,"[""2013 DL201311001.pdf""]","The current annual total of 68,000 thousand is directly supported by the source document row, which specifies the same amount for commissioned research expenses.",1.0,False,verdict_not_actionable,
Japan,2016,Commissioned Research and Investigation Expenses,keep,0,,53000.0,thousand,"[""2016 DL201611001.pdf""]","The current annual total of 53,000 thousand is directly supported by the source document row, which describes the same amount for Commissioned Research Expenses for Science and Technology.",1.0,False,verdict_not_actionable,
Japan,2018,Commissioned Research and Investigation Expenses,keep,0,,4002844.0,thousand,"[""2018 DL201811001.pdf""]","The current annual total is directly supported by the source document row, which matches the amount and description for the agency.",1.0,False,verdict_not_actionable,
Japan,2020,Commissioned Research and Investigation Expenses,keep,0,,9180005.0,thousand,"[""2020 DL202011001.pdf""]","The current annual total of 9,180,005 thousand is directly supported by the source document row, which describes the same amount for Commissioned Research Expenses for Science and Technology.",1.0,False,verdict_not_actionable,
Japan,2017,Expenses for maintenance of research facilities of national university corporations,keep,0,,10892591.0,thousand,"[""2017 DL201711001.pdf""]","The current annual total is directly supported by the source document row, which confirms the amount and its description.",1.0,False,verdict_not_actionable,
Japan,2017,Subsidy for Facility Development of Quantum Science and Technology Agency,keep,0,,1952486.0,thousand,"[""2017 DL201711001.pdf""]",The current annual total is supported by the source document row which matches the agency name and amount.,1.0,False,verdict_not_actionable,
Japan,2018,Core Rocket Advancement Expenses,keep,0,,900000.0,thousand,"[""2018 DL201811001.pdf""]","The current annual total of 900,000 thousand is directly supported by the source document row, which lists the same amount for Core Rocket Advancement Expenses.",1.0,False,verdict_not_actionable,
Japan,2005,Institute for Science and Technology Policy,keep,1,883528000.0,883528.0,thousand,"[""2005 DL200511001.pdf""]","The current annual total of 883,528 thousand is directly supported by the source document row, which describes expenses for the Institute for Science and Technology Policy.",1.0,False,verdict_not_actionable,
Japan,2017,Institute for Science and Technology Policy,keep,1,784409000.0,784409.0,thousand,"[""2017 DL201711001.pdf""]","The current annual total of 784,409 thousand is directly supported by the source document row, which lists the same amount for the Institute for Science and Technology Policy.",1.0,False,verdict_not_actionable,
Japan,1990,Test Research Expenses,keep,0,,154316701.0,thousand,"[""1990 DL199011001.pdf""]","The current annual total is directly supported by the source document row, which lists the same amount for the National Institute Nuclear Test Research Expenses.",1.0,False,verdict_not_actionable,
Japan,1994,Test Research Expenses,keep,0,,159384618.0,thousand,"[""1994 DL199411001.pdf""]","The current annual total is directly supported by the source document row, which lists the same amount for the Test Research Expenses.",1.0,False,verdict_not_actionable,
Japan,1996,Test Research Expenses,keep,0,,20962533.0,thousand,"[""1996 DL199611001.pdf""]","The current annual total is directly supported by the source document row, which lists the same amount for Test Research Expenses.",1.0,False,verdict_not_actionable,
Japan,1998,Test Research Expenses,keep,0,,4000000000.0,thousand,"[""1998 DL199811001.pdf""]",The current annual total is supported by the source document row which lists the same amount for the National Institute Nuclear Test Research Expenses.,1.0,False,verdict_not_actionable,
Japan,2008,Test Research Expenses,keep,0,,44689750.0,thousand,"[""2008 DL200811001.pdf""]","The current annual total is directly supported by the source document row, which matches the reported amount.",1.0,False,verdict_not_actionable,
Japan,2009,Test Research Expenses,keep,0,,40260108.0,thousand,"[""2009 DL200911001.pdf""]","The current annual total is directly supported by the source document row, which matches the reported amount.",1.0,False,verdict_not_actionable,
Japan,2012,Test Research Expenses,keep,0,,56400000000.0,thousand,"[""2012 DL201211001.pdf""]","The current annual total is directly supported by the source document row, which lists the same amount for Nuclear Test Research Expenses.",1.0,False,verdict_not_actionable,
Japan,2018,Quantum Science and Technology Innovation Base Survey and Analysis,keep,0,,335530.0,thousand,"[""2018 DL201811001.pdf""]","The current annual total of 335,530 thousand is directly supported by the source document row, which describes the relevant survey and analysis work.",1.0,False,verdict_not_actionable,
Japan,1991,Subsidy for Railway Technology Development,keep,0,,4705150.0,thousand,"[""1991 DL199111001.pdf""]","The current annual total is directly supported by the source document row, which confirms the amount for the Railway Technology Development Subsidy.",1.0,False,verdict_not_actionable,
Japan,2008,Subsidy for Railway Technology Development,keep,0,,1084477.0,thousand,"[""2008 DL200811001.pdf""]","The current annual total of 1,084,477 thousand JPY is directly supported by the source document row, which confirms the amount and its description.",1.0,False,verdict_not_actionable,
Japan,2009,Subsidy for Railway Technology Development,keep,0,,1116023.0,thousand,"[""2009 DL200911001.pdf""]","The current annual total of 1,116,023 thousand is directly supported by the source document row, which confirms the amount and unit.",1.0,False,verdict_not_actionable,
Japan,2013,Subsidy for Railway Technology Development,keep,0,,646000.0,thousand,"[""2013 DL201311001.pdf""]","The current annual total of 646,000 thousand is directly supported by the source document row, which confirms the amount and its description.",1.0,False,verdict_not_actionable,
Japan,2014,Subsidy for Railway Technology Development,keep,0,,556112.0,thousand,"[""2014 DL201411001.pdf""]","The current annual total of 556,112 thousand is directly supported by the source document row, which confirms the amount and unit.",1.0,False,verdict_not_actionable,
Japan,2016,Subsidy for Railway Technology Development,keep,0,,476387.0,thousand,"[""2016 DL201611001.pdf""]","The current annual total of 476,387 thousand is directly supported by the source document row, which describes the subsidy for railway technology development expenses.",1.0,False,verdict_not_actionable,
Japan,2018,Subsidy for Railway Technology Development,keep,0,,319832.0,thousand,"[""2018 DL201811001.pdf""]","The current annual total of 319,832 thousand is directly supported by the source document row, which lists the same amount for the Subsidy for Railway Technology Development.",1.0,False,verdict_not_actionable,
Japan,2019,Subsidy for Railway Technology Development,keep,0,,168606.0,thousand,"[""2019 DL201911001.pdf""]","The current annual total of 168,606 thousand is directly supported by the source document row, which confirms the amount and unit.",1.0,False,verdict_not_actionable,
Japan,2022,Subsidy for Railway Technology Development,keep,0,,102412.0,thousand,"[""2022 DL202211001.pdf""]","The current annual total of 102,412 thousand is directly supported by the source document row, which confirms the amount and its description.",1.0,False,verdict_not_actionable,
Japan,2013,Commissioned Expenses for Basic Science and Technology Research,keep,0,,48913.0,thousand,"[""2013 DL201311001.pdf""]","The current annual total of 48,913 thousand is directly supported by the source document row, which matches the agency name and amount.",1.0,False,verdict_not_actionable,
Japan,2018,Commissioned Expenses for Basic Science and Technology Research,keep,0,,275055.0,thousand,"[""2018 DL201811001.pdf""]","The current annual total of 275,055 thousand is directly supported by the source document row, which matches the agency name and amount.",1.0,False,verdict_not_actionable,
Japan,2024,Commissioned Expenses for Basic Science and Technology Research,keep,0,,728617.0,thousand,"[""2024 DL202411001.pdf""]","The current annual total of 728,617 thousand is directly supported by the source document row, which describes the same agency and matches the amount.",1.0,False,verdict_not_actionable,
Japan,2018,International Scientific and Technological Activities Promotion Expenses,keep,0,,259856.0,thousand,"[""2018 DL201811001.pdf""]","The current annual total of 259,856 thousand is directly supported by the source document row, which describes expenses for promoting international scientific and technological activities.",1.0,False,verdict_not_actionable,
Japan,2017,Commissioned Research for Industrial Technology Surveys,keep,0,,174335.0,thousand,"[""2017 DL201711001.pdf""]","The current annual total of 174,335 thousand is directly supported by the source document row, which matches the agency name and amount.",1.0,False,verdict_not_actionable,
Japan,2017,Comprehensive Science and Technology Research Commissioned Expenses,keep,0,,31913.0,thousand,"[""2017 DL201711001.pdf""]","The current annual total of 31,913 thousand is directly supported by the source document row, which matches the agency name and amount.",1.0,False,verdict_not_actionable,
Japan,2017,Development of Communication Equipment for Antarctic Observation,keep,0,,30632.0,thousand,"[""2017 DL201711001.pdf""]","The current annual total of 30,632 thousand is directly supported by the source document row, which matches the agency name and amount.",1.0,False,verdict_not_actionable,
Japan,2008,Science and Technology Trial Research Commissioned Expenses,keep,0,,32440101.0,thousand,"[""2008 DL200811001.pdf""]","The current annual total is directly supported by the source document row, which confirms the amount and unit.",1.0,False,verdict_not_actionable,
Japan,2016,Science and Technology Trial Research Commissioned Expenses,keep,0,,65362.0,thousand,"[""2016 DL201611001.pdf""]","The current annual total of 65,362 thousand is directly supported by the source document row, which matches the agency name and amount.",1.0,False,verdict_not_actionable,
Japan,2017,Science and Technology Trial Research Commissioned Expenses,keep,0,,5000.0,thousand,"[""2017 DL201711001.pdf""]","The current annual total of 5000.0 thousand is directly supported by the source document row, which lists the same amount for the Science and Technology Trial Research Commissioned Expenses.",1.0,False,verdict_not_actionable,
Japan,2019,Science and Technology Trial Research Commissioned Expenses,keep,0,,9180005.0,thousand,"[""2019 DL201911001.pdf""]","The current annual total of 9,180,005 thousand is directly supported by the source document row, which matches the agency name and amount.",1.0,False,verdict_not_actionable,
Japan,2020,Science and Technology Trial Research Commissioned Expenses,keep,0,,5000000.0,thousand,"[""2020 DL202011001.pdf""]","The current annual total of 5,000,000 thousand is directly supported by the source document row, which matches the agency name and amount.",1.0,False,verdict_not_actionable,
Japan,2016,Expenses for Promoting Research University Enhancement,keep,0,,233275923.0,thousand,"[""2016 DL201611001.pdf""]","The current annual total is directly supported by the source document row, which confirms the amount and unit.",1.0,False,verdict_not_actionable,
Japan,2005,International Space Station Development Project Subsidy,keep,0,,13737180.0,thousand,"[""2005 DL200511001.pdf""]","The current annual total is directly supported by the source document row, which lists the same amount for the International Space Station development project subsidy.",1.0,False,verdict_not_actionable,
Japan,2016,International Space Station Development Project Subsidy,keep,0,,30770243.0,thousand,"[""2016 DL201611001.pdf""]","The current annual total is directly supported by the source document row, which lists the same amount for the International Space Station Development Project Subsidy.",1.0,False,verdict_not_actionable,
Japan,2016,Operating Expenses Grant for National Institute of New Energy and Industrial Technology Development,keep,0,,7893451.0,thousand,"[""2016 DL201611001.pdf""]","The current annual total is directly supported by the source document row, which matches the agency name and amount.",1.0,False,verdict_not_actionable,
Japan,2016,Subsidies for Practical Development of Industrial Technology,keep,0,,4000000.0,thousand,"[""2016 DL201611001.pdf""]","The current annual total of 4,000,000 thousand is directly supported by the source document row, which lists the same amount for the agency in question.",1.0,False,verdict_not_actionable,
Japan,2001,Independent Administrative Institution Economic and Industrial Research Institute,keep,0,,2048919.0,thousand,"[""2001 DL200111001.pdf""]","The current annual total of 2,048,919 thousand JPY is directly supported by the source document row, which confirms the amount as the operating expenses for the Independent Administrative Institution Economic and Industrial Research Institute.",1.0,False,verdict_not_actionable,
Japan,2002,Independent Administrative Institution Economic and Industrial Research Institute,keep,0,,2038674.0,thousand,"[""2002 DL200211001.pdf""]","The current annual total of 2,038,674 thousand is directly supported by the source document row, which states the same amount for the Independent Administrative Institution Economic and Industrial Research Institute.",1.0,False,verdict_not_actionable,
Japan,2003,Independent Administrative Institution Economic and Industrial Research Institute,keep,0,,1722947.0,thousand,"[""2003 DL200311001.pdf""]","The current annual total of 1,722,947 thousand JPY is directly supported by the source document row indicating operating expenses for the agency.",1.0,False,verdict_not_actionable,
Japan,2016,Independent Administrative Institution Economic and Industrial Research Institute,keep,0,,41558.0,thousand,"[""2016 DL201611001.pdf""]","The current annual total of 41,558 thousand is directly supported by the source document row, which confirms the payment amount to the agency.",1.0,False,verdict_not_actionable,
Japan,2023,Independent Administrative Institution Economic and Industrial Research Institute,keep,0,,1900000.0,thousand,"[""2023 DL202311001.pdf""]","The current annual total of 1,900,000 thousand JPY is directly supported by the source document row indicating operating expenses for the agency.",1.0,False,verdict_not_actionable,
Japan,2007,Independent Administrative Institution Product Evaluation Technology Foundation,drop,0,,,,"[""2007 DL200711001.pdf""]","The current total of 7,587,842 thousand JPY is inconsistent with the context of the previous and next years, which are both 0. The evidence suggests that this amount may be a misclassification or confusion with another year.",0.8,True,,
Japan,2016,Independent Administrative Institution Product Evaluation Technology Foundation,keep,0,,25221.0,thousand,"[""2016 DL201611001.pdf""]","The current annual total of 25,221 thousand JPY is directly supported by the source document row indicating a payment to the Independent Administrative Institution Product Evaluation Technology Foundation.",1.0,False,verdict_not_actionable,
Japan,2024,Independent Administrative Institution Product Evaluation Technology Foundation,correct,0,,7759000.0,thousand,"[""2024 DL202411001.pdf""]","The amount of 7,759,000 thousand JPY is mentioned in the source document as the operating expenses grant for the agency, which is more consistent than the initially reported amount.",0.9,False,no_existing_rows,no_existing_rows
Japan,2012,International Research Hubs Promotion Programme,keep,0,,2000000.0,thousand,"[""2012 DL201211001.pdf""]","The current annual total of 2,000,000 thousand JPY is directly supported by the source document row indicating the same amount for the 'Subsidy for Promoting International Research Hub Formation'.",1.0,False,verdict_not_actionable,
Japan,2013,International Research Hubs Promotion Programme,correct,0,,2000000.0,thousand,"[""2013 DL201311001.pdf""]","The current total of 9,606,400 thousand JPY appears to be a confusion with the previous year's amount of 2,000,000 thousand JPY, as the document snippet indicates that the funding for the International Research Hubs Promotion Programme is likely to be consistent with the previous year's total.",0.9,False,no_existing_rows,no_existing_rows
Japan,2019,International Research Hubs Promotion Programme,keep,0,,6746511.0,thousand,"[""2019 DL201911001.pdf""]","The current annual total of 6,746,511 thousand JPY is directly supported by the source document row, which confirms the amount and its description.",1.0,False,verdict_not_actionable,
Japan,2021,International Research Hubs Promotion Programme,correct,0,,7737711.0,thousand,"[""2021 DL202111001.pdf""]","The amount of 247,737,711 thousand JPY appears to be a misinterpretation or error, as the relevant document indicates a total of 7,737,711 thousand JPY for the International Research Hubs Promotion Programme.",0.9,False,no_existing_rows,no_existing_rows
Japan,2022,International Research Hubs Promotion Programme,keep,0,,6097167.0,thousand,"[""2022 DL202211001.pdf""]","The current annual total of 6,097,167 thousand JPY is directly supported by the source document row, which lists the same amount for the International Research Base Formation Promotion Project Subsidy.",1.0,False,verdict_not_actionable,
Japan,2024,International Research Hubs Promotion Programme,keep,0,,7148108.0,thousand,"[""2024 DL202411001.pdf""]","The current annual total of 7,148,108 thousand JPY is directly supported by the source document row, which lists the same amount for the subsidy related to the International Research Hubs Promotion Programme.",1.0,False,verdict_not_actionable,
Japan,1989,Expenses necessary for promoting basic and academic research,keep,0,,1456287.0,thousand,"[""1989 DL198911001.pdf""]","The current annual total of 1,456,287 thousand is directly supported by the source document row, which matches the agency description and amount.",1.0,False,verdict_not_actionable,
Japan,1991,Expenses necessary for promoting basic and academic research,keep,0,,2183077.0,thousand,"[""1991 DL199111001.pdf""]","The current annual total is supported by the source document row, which matches the amount and unit.",1.0,False,verdict_not_actionable,
Japan,1995,Expenses necessary for promoting basic and academic research,keep,0,,2071176.0,thousand,"[""1995 DL199511001.pdf""]","The current annual total is directly supported by the source document row, which matches the reported amount.",1.0,False,verdict_not_actionable,
Japan,1997,Expenses necessary for promoting basic and academic research,keep,0,,2448150.0,thousand,"[""1997 DL199711001.pdf""]","The current annual total is directly supported by the source document row, which matches the amount and description for the agency.",1.0,False,verdict_not_actionable,
Japan,1999,Expenses necessary for promoting basic and academic research,keep,0,,2779446.0,thousand,"[""1999 DL199911001.pdf""]","The current annual total is directly supported by the source document row, which matches the reported amount.",1.0,False,verdict_not_actionable,
Japan,2000,Expenses necessary for promoting basic and academic research,keep,0,,2778931.0,thousand,"[""2000 DL200011001.pdf""]",The current annual total is supported by the source document row which matches the amount and description for the agency.,1.0,False,verdict_not_actionable,
Japan,2003,Expenses necessary for promoting basic and academic research,keep,0,,10000000.0,thousand,"[""2003 DL200311001.pdf""]","The current annual total of 10,000,000 thousand is supported by the source document row, which describes a valid program related to the agency's purpose.",1.0,False,verdict_not_actionable,
Japan,2005,Expenses necessary for promoting basic and academic research,keep,0,,2194514.0,thousand,"[""2005 DL200511001.pdf""]","The current annual total is directly supported by the source document row, which matches the amount and unit.",1.0,False,verdict_not_actionable,
Japan,2023,Expenses necessary for promoting basic and academic research,keep,0,,245707729.0,thousand,"[""2023 DL202311001.pdf""]","The current annual total is directly supported by the source document row, which matches the agency description and amount.",1.0,False,verdict_not_actionable,
Japan,2009,Expenses necessary for the promotion of academic research,keep,0,,197865326.0,thousand,"[""2009 DL200911001.pdf""]","The current annual total of 197,865,326 thousand is directly supported by the source document row, which confirms the amount for 'Expenses necessary for the promotion of academic research'.",1.0,False,verdict_not_actionable,
