country_code,country_name,year,theme,sub_theme,has_reform,reform_count,has_major,major_count,has_growth_supporting,growth_supporting_count,has_growth_hindering,growth_hindering_count
ESP,Spain,1998,innovation,innovation_instruments,0,0,0,0,0,0,0,0
ESP,Spain,1998,innovation,knowledge_transfer,1,1,0,0,1,1,0,0
ESP,Spain,1998,innovation,other,0,0,0,0,0,0,0,0
ESP,Spain,1998,innovation,rd_funding,1,1,0,0,1,1,0,0
ESP,Spain,1998,innovation,research_infrastructure,0,0,0,0,0,0,0,0
ESP,Spain,1998,innovation,sectoral_rd,0,0,0,0,0,0,0,0
ESP,Spain,1998,innovation,startup_ecosystem,1,3,1,2,1,3,0,0
ESP,Spain,1999,innovation,human_capital,0,0,0,0,0,0,0,0
ESP,Spain,1999,innovation,innovation_instruments,0,0,0,0,0,0,0,0
ESP,Spain,1999,innovation,knowledge_transfer,0,0,0,0,0,0,0,0
ESP,Spain,1999,innovation,other,0,0,0,0,0,0,0,0
ESP,Spain,1999,innovation,rd_funding,0,0,0,0,0,0,0,0
ESP,Spain,1999,innovation,research_infrastructure,0,0,0,0,0,0,0,0
ESP,Spain,1999,innovation,sectoral_rd,0,0,0,0,0,0,0,0
ESP,Spain,1999,innovation,startup_ecosystem,0,0,0,0,0,0,0,0
ESP,Spain,2000,innovation,human_capital,0,0,0,0,0,0,0,0
ESP,Spain,2000,innovation,innovation_instruments,0,0,0,0,0,0,0,0
ESP,Spain,2000,innovation,knowledge_transfer,0,0,0,0,0,0,0,0
ESP,Spain,2000,innovation,other,0,0,0,0,0,0,0,0
ESP,Spain,2000,innovation,rd_funding,0,0,0,0,0,0,0,0
ESP,Spain,2000,innovation,research_infrastructure,0,0,0,0,0,0,0,0
ESP,Spain,2000,innovation,sectoral_rd,0,0,0,0,0,0,0,0
ESP,Spain,2000,innovation,startup_ecosystem,0,0,0,0,0,0,0,0
ESP,Spain,2001,innovation,human_capital,0,0,0,0,0,0,0,0
ESP,Spain,2001,innovation,innovation_instruments,0,0,0,0,0,0,0,0
ESP,Spain,2001,innovation,knowledge_transfer,0,0,0,0,0,0,0,0
ESP,Spain,2001,innovation,other,0,0,0,0,0,0,0,0
ESP,Spain,2001,innovation,rd_funding,0,0,0,0,0,0,0,0
ESP,Spain,2001,innovation,research_infrastructure,0,0,0,0,0,0,0,0
ESP,Spain,2001,innovation,sectoral_rd,0,0,0,0,0,0,0,0
ESP,Spain,2001,innovation,startup_ecosystem,0,0,0,0,0,0,0,0
ESP,Spain,2002,innovation,human_capital,0,0,0,0,0,0,0,0
ESP,Spain,2002,innovation,innovation_instruments,0,0,0,0,0,0,0,0
ESP,Spain,2002,innovation,knowledge_transfer,0,0,0,0,0,0,0,0
ESP,Spain,2002,innovation,other,0,0,0,0,0,0,0,0
ESP,Spain,2002,innovation,rd_funding,0,0,0,0,0,0,0,0
ESP,Spain,2002,innovation,research_infrastructure,0,0,0,0,0,0,0,0
ESP,Spain,2002,innovation,sectoral_rd,0,0,0,0,0,0,0,0
ESP,Spain,2002,innovation,startup_ecosystem,0,0,0,0,0,0,0,0
ESP,Spain,2003,innovation,human_capital,1,1,0,0,1,1,0,0
ESP,Spain,2003,innovation,innovation_instruments,0,0,0,0,0,0,0,0
ESP,Spain,2003,innovation,knowledge_transfer,0,0,0,0,0,0,0,0
ESP,Spain,2003,innovation,other,1,1,0,0,1,1,0,0
ESP,Spain,2003,innovation,rd_funding,0,0,0,0,0,0,0,0
ESP,Spain,2003,innovation,research_infrastructure,0,0,0,0,0,0,0,0
ESP,Spain,2003,innovation,sectoral_rd,0,0,0,0,0,0,0,0
ESP,Spain,2003,innovation,startup_ecosystem,0,0,0,0,0,0,0,0
ESP,Spain,2004,innovation,human_capital,0,0,0,0,0,0,0,0
ESP,Spain,2004,innovation,innovation_instruments,0,0,0,0,0,0,0,0
ESP,Spain,2004,innovation,knowledge_transfer,0,0,0,0,0,0,0,0
ESP,Spain,2004,innovation,other,0,0,0,0,0,0,0,0
ESP,Spain,2004,innovation,rd_funding,1,1,1,1,1,1,0,0
ESP,Spain,2004,innovation,research_infrastructure,0,0,0,0,0,0,0,0
ESP,Spain,2004,innovation,sectoral_rd,0,0,0,0,0,0,0,0
ESP,Spain,2004,innovation,startup_ecosystem,0,0,0,0,0,0,0,0
ESP,Spain,2005,innovation,human_capital,0,0,0,0,0,0,0,0
ESP,Spain,2005,innovation,innovation_instruments,0,0,0,0,0,0,0,0
ESP,Spain,2005,innovation,knowledge_transfer,0,0,0,0,0,0,0,0
ESP,Spain,2005,innovation,other,0,0,0,0,0,0,0,0
ESP,Spain,2005,innovation,rd_funding,1,3,1,3,1,3,0,0
ESP,Spain,2005,innovation,research_infrastructure,0,0,0,0,0,0,0,0
ESP,Spain,2005,innovation,sectoral_rd,0,0,0,0,0,0,0,0
ESP,Spain,2005,innovation,startup_ecosystem,1,2,1,1,1,2,0,0
ESP,Spain,2006,innovation,human_capital,0,0,0,0,0,0,0,0
ESP,Spain,2006,innovation,innovation_instruments,1,1,0,0,1,1,0,0
ESP,Spain,2006,innovation,knowledge_transfer,0,0,0,0,0,0,0,0
ESP,Spain,2006,innovation,other,0,0,0,0,0,0,0,0
ESP,Spain,2006,innovation,rd_funding,0,0,0,0,0,0,0,0
ESP,Spain,2006,innovation,research_infrastructure,0,0,0,0,0,0,0,0
ESP,Spain,2006,innovation,sectoral_rd,0,0,0,0,0,0,0,0
ESP,Spain,2006,innovation,startup_ecosystem,1,3,1,2,1,3,0,0
ESP,Spain,2007,innovation,human_capital,1,1,1,1,1,1,0,0
ESP,Spain,2007,innovation,innovation_instruments,1,2,1,1,1,2,0,0
ESP,Spain,2007,innovation,knowledge_transfer,0,0,0,0,0,0,0,0
ESP,Spain,2007,innovation,other,0,0,0,0,0,0,0,0
ESP,Spain,2007,innovation,rd_funding,1,1,1,1,1,1,0,0
ESP,Spain,2007,innovation,research_infrastructure,0,0,0,0,0,0,0,0
ESP,Spain,2007,innovation,sectoral_rd,0,0,0,0,0,0,0,0
ESP,Spain,2007,innovation,startup_ecosystem,0,0,0,0,0,0,0,0
ESP,Spain,2008,innovation,human_capital,0,0,0,0,0,0,0,0
ESP,Spain,2008,innovation,innovation_instruments,1,2,0,0,1,2,0,0
ESP,Spain,2008,innovation,knowledge_transfer,0,0,0,0,0,0,0,0
ESP,Spain,2008,innovation,other,0,0,0,0,0,0,0,0
ESP,Spain,2008,innovation,rd_funding,0,0,0,0,0,0,0,0
ESP,Spain,2008,innovation,research_infrastructure,0,0,0,0,0,0,0,0
ESP,Spain,2008,innovation,sectoral_rd,0,0,0,0,0,0,0,0
ESP,Spain,2008,innovation,startup_ecosystem,0,0,0,0,0,0,0,0
ESP,Spain,2009,innovation,human_capital,0,0,0,0,0,0,0,0
ESP,Spain,2009,innovation,innovation_instruments,0,0,0,0,0,0,0,0
ESP,Spain,2009,innovation,knowledge_transfer,0,0,0,0,0,0,0,0
ESP,Spain,2009,innovation,other,0,0,0,0,0,0,0,0
ESP,Spain,2009,innovation,rd_funding,0,0,0,0,0,0,0,0
ESP,Spain,2009,innovation,research_infrastructure,0,0,0,0,0,0,0,0
ESP,Spain,2009,innovation,sectoral_rd,0,0,0,0,0,0,0,0
ESP,Spain,2009,innovation,startup_ecosystem,0,0,0,0,0,0,0,0
ESP,Spain,2010,innovation,human_capital,0,0,0,0,0,0,0,0
ESP,Spain,2010,innovation,innovation_instruments,0,0,0,0,0,0,0,0
ESP,Spain,2010,innovation,knowledge_transfer,0,0,0,0,0,0,0,0
ESP,Spain,2010,innovation,other,0,0,0,0,0,0,0,0
ESP,Spain,2010,innovation,rd_funding,0,0,0,0,0,0,0,0
ESP,Spain,2010,innovation,research_infrastructure,0,0,0,0,0,0,0,0
ESP,Spain,2010,innovation,sectoral_rd,0,0,0,0,0,0,0,0
ESP,Spain,2010,innovation,startup_ecosystem,0,0,0,0,0,0,0,0
ESP,Spain,2011,innovation,human_capital,0,0,0,0,0,0,0,0
ESP,Spain,2011,innovation,innovation_instruments,0,0,0,0,0,0,0,0
ESP,Spain,2011,innovation,knowledge_transfer,1,1,1,1,1,1,0,0
ESP,Spain,2011,innovation,other,0,0,0,0,0,0,0,0
ESP,Spain,2011,innovation,rd_funding,0,0,0,0,0,0,0,0
ESP,Spain,2011,innovation,research_infrastructure,0,0,0,0,0,0,0,0
ESP,Spain,2011,innovation,sectoral_rd,0,0,0,0,0,0,0,0
ESP,Spain,2011,innovation,startup_ecosystem,0,0,0,0,0,0,0,0
ESP,Spain,2012,innovation,human_capital,0,0,0,0,0,0,0,0
ESP,Spain,2012,innovation,innovation_instruments,1,1,1,1,1,1,0,0
ESP,Spain,2012,innovation,knowledge_transfer,0,0,0,0,0,0,0,0
ESP,Spain,2012,innovation,other,0,0,0,0,0,0,0,0
ESP,Spain,2012,innovation,rd_funding,0,0,0,0,0,0,0,0
ESP,Spain,2012,innovation,research_infrastructure,0,0,0,0,0,0,0,0
ESP,Spain,2012,innovation,sectoral_rd,0,0,0,0,0,0,0,0
ESP,Spain,2012,innovation,startup_ecosystem,1,1,1,1,1,1,0,0
ESP,Spain,2013,innovation,human_capital,0,0,0,0,0,0,0,0
ESP,Spain,2013,innovation,innovation_instruments,0,0,0,0,0,0,0,0
ESP,Spain,2013,innovation,knowledge_transfer,0,0,0,0,0,0,0,0
ESP,Spain,2013,innovation,other,0,0,0,0,0,0,0,0
ESP,Spain,2013,innovation,rd_funding,0,0,0,0,0,0,0,0
ESP,Spain,2013,innovation,research_infrastructure,0,0,0,0,0,0,0,0
ESP,Spain,2013,innovation,sectoral_rd,0,0,0,0,0,0,0,0
ESP,Spain,2013,innovation,startup_ecosystem,1,1,1,1,1,1,0,0
ESP,Spain,2014,innovation,human_capital,1,1,1,1,1,1,0,0
ESP,Spain,2014,innovation,innovation_instruments,0,0,0,0,0,0,0,0
ESP,Spain,2014,innovation,knowledge_transfer,0,0,0,0,0,0,0,0
ESP,Spain,2014,innovation,other,0,0,0,0,0,0,0,0
ESP,Spain,2014,innovation,rd_funding,0,0,0,0,0,0,0,0
ESP,Spain,2014,innovation,research_infrastructure,0,0,0,0,0,0,0,0
ESP,Spain,2014,innovation,sectoral_rd,0,0,0,0,0,0,0,0
ESP,Spain,2014,innovation,startup_ecosystem,1,2,1,2,1,2,0,0
ESP,Spain,2015,innovation,human_capital,1,2,1,1,1,2,0,0
ESP,Spain,2015,innovation,innovation_instruments,1,1,0,0,1,1,0,0
ESP,Spain,2015,innovation,knowledge_transfer,0,0,0,0,0,0,0,0
ESP,Spain,2015,innovation,other,0,0,0,0,0,0,0,0
ESP,Spain,2015,innovation,rd_funding,0,0,0,0,0,0,0,0
ESP,Spain,2015,innovation,research_infrastructure,0,0,0,0,0,0,0,0
ESP,Spain,2015,innovation,sectoral_rd,0,0,0,0,0,0,0,0
ESP,Spain,2015,innovation,startup_ecosystem,1,1,1,1,1,1,0,0
ESP,Spain,2016,innovation,human_capital,0,0,0,0,0,0,0,0
ESP,Spain,2016,innovation,innovation_instruments,0,0,0,0,0,0,0,0
ESP,Spain,2016,innovation,knowledge_transfer,0,0,0,0,0,0,0,0
ESP,Spain,2016,innovation,other,0,0,0,0,0,0,0,0
ESP,Spain,2016,innovation,rd_funding,0,0,0,0,0,0,0,0
ESP,Spain,2016,innovation,research_infrastructure,0,0,0,0,0,0,0,0
ESP,Spain,2016,innovation,sectoral_rd,0,0,0,0,0,0,0,0
ESP,Spain,2016,innovation,startup_ecosystem,0,0,0,0,0,0,0,0
ESP,Spain,2017,innovation,human_capital,0,0,0,0,0,0,0,0
ESP,Spain,2017,innovation,innovation_instruments,1,1,0,0,1,1,0,0
ESP,Spain,2017,innovation,knowledge_transfer,0,0,0,0,0,0,0,0
ESP,Spain,2017,innovation,other,0,0,0,0,0,0,0,0
ESP,Spain,2017,innovation,rd_funding,0,0,0,0,0,0,0,0
ESP,Spain,2017,innovation,research_infrastructure,0,0,0,0,0,0,0,0
ESP,Spain,2017,innovation,sectoral_rd,0,0,0,0,0,0,0,0
ESP,Spain,2017,innovation,startup_ecosystem,0,0,0,0,0,0,0,0
ESP,Spain,2018,innovation,human_capital,0,0,0,0,0,0,0,0
ESP,Spain,2018,innovation,innovation_instruments,1,1,1,1,1,1,0,0
ESP,Spain,2018,innovation,knowledge_transfer,1,1,0,0,1,1,0,0
ESP,Spain,2018,innovation,other,0,0,0,0,0,0,0,0
ESP,Spain,2018,innovation,rd_funding,0,0,0,0,0,0,0,0
ESP,Spain,2018,innovation,research_infrastructure,0,0,0,0,0,0,0,0
ESP,Spain,2018,innovation,sectoral_rd,0,0,0,0,0,0,0,0
ESP,Spain,2018,innovation,startup_ecosystem,1,1,0,0,1,1,0,0
ESP,Spain,2019,innovation,human_capital,0,0,0,0,0,0,0,0
ESP,Spain,2019,innovation,innovation_instruments,1,1,0,0,1,1,0,0
ESP,Spain,2019,innovation,knowledge_transfer,0,0,0,0,0,0,0,0
ESP,Spain,2019,innovation,other,0,0,0,0,0,0,0,0
ESP,Spain,2019,innovation,rd_funding,0,0,0,0,0,0,0,0
ESP,Spain,2019,innovation,research_infrastructure,0,0,0,0,0,0,0,0
ESP,Spain,2019,innovation,sectoral_rd,0,0,0,0,0,0,0,0
ESP,Spain,2019,innovation,startup_ecosystem,0,0,0,0,0,0,0,0
ESP,Spain,2020,innovation,human_capital,1,1,1,1,1,1,0,0
ESP,Spain,2020,innovation,innovation_instruments,1,2,1,2,1,2,0,0
ESP,Spain,2020,innovation,knowledge_transfer,0,0,0,0,0,0,0,0
ESP,Spain,2020,innovation,other,0,0,0,0,0,0,0,0
ESP,Spain,2020,innovation,rd_funding,1,1,1,1,1,1,0,0
ESP,Spain,2020,innovation,research_infrastructure,1,1,1,1,1,1,0,0
ESP,Spain,2020,innovation,sectoral_rd,0,0,0,0,0,0,0,0
ESP,Spain,2020,innovation,startup_ecosystem,0,0,0,0,0,0,0,0
ESP,Spain,2021,innovation,human_capital,1,1,1,1,1,1,0,0
ESP,Spain,2021,innovation,innovation_instruments,1,1,1,1,1,1,0,0
ESP,Spain,2021,innovation,knowledge_transfer,0,0,0,0,0,0,0,0
ESP,Spain,2021,innovation,other,0,0,0,0,0,0,0,0
ESP,Spain,2021,innovation,rd_funding,1,1,1,1,1,1,0,0
ESP,Spain,2021,innovation,research_infrastructure,0,0,0,0,0,0,0,0
ESP,Spain,2021,innovation,sectoral_rd,0,0,0,0,0,0,0,0
ESP,Spain,2021,innovation,startup_ecosystem,1,1,0,0,1,1,0,0
ESP,Spain,2022,innovation,human_capital,1,2,1,2,1,2,0,0
ESP,Spain,2022,innovation,innovation_instruments,1,1,1,1,1,1,0,0
ESP,Spain,2022,innovation,knowledge_transfer,0,0,0,0,0,0,0,0
ESP,Spain,2022,innovation,other,0,0,0,0,0,0,0,0
ESP,Spain,2022,innovation,rd_funding,0,0,0,0,0,0,0,0
ESP,Spain,2022,innovation,research_infrastructure,0,0,0,0,0,0,0,0
ESP,Spain,2022,innovation,sectoral_rd,0,0,0,0,0,0,0,0
ESP,Spain,2022,innovation,startup_ecosystem,1,2,1,2,1,2,0,0
ESP,Spain,2023,innovation,human_capital,0,0,0,0,0,0,0,0
ESP,Spain,2023,innovation,innovation_instruments,0,0,0,0,0,0,0,0
ESP,Spain,2023,innovation,knowledge_transfer,1,1,0,0,1,1,0,0
ESP,Spain,2023,innovation,other,0,0,0,0,0,0,0,0
ESP,Spain,2023,innovation,rd_funding,0,0,0,0,0,0,0,0
ESP,Spain,2023,innovation,research_infrastructure,0,0,0,0,0,0,0,0
ESP,Spain,2023,innovation,sectoral_rd,0,0,0,0,0,0,0,0
ESP,Spain,2023,innovation,startup_ecosystem,0,0,0,0,0,0,0,0
ESP,Spain,2024,innovation,human_capital,0,0,0,0,0,0,0,0
ESP,Spain,2024,innovation,innovation_instruments,0,0,0,0,0,0,0,0
ESP,Spain,2024,innovation,knowledge_transfer,0,0,0,0,0,0,0,0
ESP,Spain,2024,innovation,other,0,0,0,0,0,0,0,0
ESP,Spain,2024,innovation,rd_funding,0,0,0,0,0,0,0,0
ESP,Spain,2024,innovation,research_infrastructure,0,0,0,0,0,0,0,0
ESP,Spain,2024,innovation,sectoral_rd,0,0,0,0,0,0,0,0
ESP,Spain,2024,innovation,startup_ecosystem,0,0,0,0,0,0,0,0
ESP,Spain,2025,innovation,human_capital,0,0,0,0,0,0,0,0
ESP,Spain,2025,innovation,innovation_instruments,0,0,0,0,0,0,0,0
ESP,Spain,2025,innovation,knowledge_transfer,0,0,0,0,0,0,0,0
ESP,Spain,2025,innovation,other,0,0,0,0,0,0,0,0
ESP,Spain,2025,innovation,rd_funding,1,1,1,1,1,1,0,0
ESP,Spain,2025,innovation,research_infrastructure,0,0,0,0,0,0,0,0
ESP,Spain,2025,innovation,sectoral_rd,0,0,0,0,0,0,0,0
ESP,Spain,2025,innovation,startup_ecosystem,0,0,0,0,0,0,0,0
ESP,Spain,2026,innovation,human_capital,0,0,0,0,0,0,0,0
ESP,Spain,2026,innovation,innovation_instruments,0,0,0,0,0,0,0,0
ESP,Spain,2026,innovation,knowledge_transfer,0,0,0,0,0,0,0,0
ESP,Spain,2026,innovation,other,0,0,0,0,0,0,0,0
ESP,Spain,2026,innovation,rd_funding,0,0,0,0,0,0,0,0
ESP,Spain,2026,innovation,research_infrastructure,0,0,0,0,0,0,0,0
ESP,Spain,2026,innovation,sectoral_rd,0,0,0,0,0,0,0,0
ESP,Spain,2026,innovation,startup_ecosystem,0,0,0,0,0,0,0,0
EST,Estonia,1970,innovation,human_capital,0,0,0,0,0,0,0,0
EST,Estonia,1970,innovation,innovation_instruments,0,0,0,0,0,0,0,0
EST,Estonia,1970,innovation,knowledge_transfer,0,0,0,0,0,0,0,0
EST,Estonia,1970,innovation,other,0,0,0,0,0,0,0,0
EST,Estonia,1970,innovation,rd_funding,0,0,0,0,0,0,0,0
EST,Estonia,1970,innovation,research_infrastructure,0,0,0,0,0,0,0,0
EST,Estonia,1970,innovation,sectoral_rd,0,0,0,0,0,0,0,0
EST,Estonia,1970,innovation,startup_ecosystem,0,0,0,0,0,0,0,0
EST,Estonia,1971,innovation,human_capital,0,0,0,0,0,0,0,0
EST,Estonia,1971,innovation,innovation_instruments,0,0,0,0,0,0,0,0
EST,Estonia,1971,innovation,knowledge_transfer,0,0,0,0,0,0,0,0
EST,Estonia,1971,innovation,other,0,0,0,0,0,0,0,0
EST,Estonia,1971,innovation,rd_funding,0,0,0,0,0,0,0,0
EST,Estonia,1971,innovation,research_infrastructure,0,0,0,0,0,0,0,0
EST,Estonia,1971,innovation,sectoral_rd,0,0,0,0,0,0,0,0
EST,Estonia,1971,innovation,startup_ecosystem,0,0,0,0,0,0,0,0
EST,Estonia,1972,innovation,human_capital,0,0,0,0,0,0,0,0
EST,Estonia,1972,innovation,innovation_instruments,0,0,0,0,0,0,0,0
EST,Estonia,1972,innovation,knowledge_transfer,0,0,0,0,0,0,0,0
EST,Estonia,1972,innovation,other,0,0,0,0,0,0,0,0
EST,Estonia,1972,innovation,rd_funding,0,0,0,0,0,0,0,0
EST,Estonia,1972,innovation,research_infrastructure,0,0,0,0,0,0,0,0
EST,Estonia,1972,innovation,sectoral_rd,0,0,0,0,0,0,0,0
EST,Estonia,1972,innovation,startup_ecosystem,0,0,0,0,0,0,0,0
EST,Estonia,1973,innovation,human_capital,0,0,0,0,0,0,0,0
EST,Estonia,1973,innovation,innovation_instruments,0,0,0,0,0,0,0,0
EST,Estonia,1973,innovation,knowledge_transfer,0,0,0,0,0,0,0,0
EST,Estonia,1973,innovation,other,0,0,0,0,0,0,0,0
EST,Estonia,1973,innovation,rd_funding,0,0,0,0,0,0,0,0
EST,Estonia,1973,innovation,research_infrastructure,0,0,0,0,0,0,0,0
EST,Estonia,1973,innovation,sectoral_rd,0,0,0,0,0,0,0,0
EST,Estonia,1973,innovation,startup_ecosystem,0,0,0,0,0,0,0,0
EST,Estonia,1974,innovation,human_capital,0,0,0,0,0,0,0,0
EST,Estonia,1974,innovation,innovation_instruments,0,0,0,0,0,0,0,0
EST,Estonia,1974,innovation,knowledge_transfer,0,0,0,0,0,0,0,0
EST,Estonia,1974,innovation,other,0,0,0,0,0,0,0,0
EST,Estonia,1974,innovation,rd_funding,0,0,0,0,0,0,0,0
EST,Estonia,1974,innovation,research_infrastructure,0,0,0,0,0,0,0,0
EST,Estonia,1974,innovation,sectoral_rd,0,0,0,0,0,0,0,0
EST,Estonia,1974,innovation,startup_ecosystem,0,0,0,0,0,0,0,0
EST,Estonia,1975,innovation,human_capital,0,0,0,0,0,0,0,0
EST,Estonia,1975,innovation,innovation_instruments,0,0,0,0,0,0,0,0
EST,Estonia,1975,innovation,knowledge_transfer,0,0,0,0,0,0,0,0
EST,Estonia,1975,innovation,other,0,0,0,0,0,0,0,0
EST,Estonia,1975,innovation,rd_funding,0,0,0,0,0,0,0,0
EST,Estonia,1975,innovation,research_infrastructure,0,0,0,0,0,0,0,0
EST,Estonia,1975,innovation,sectoral_rd,0,0,0,0,0,0,0,0
EST,Estonia,1975,innovation,startup_ecosystem,0,0,0,0,0,0,0,0
EST,Estonia,1976,innovation,human_capital,0,0,0,0,0,0,0,0
EST,Estonia,1976,innovation,innovation_instruments,0,0,0,0,0,0,0,0
EST,Estonia,1976,innovation,knowledge_transfer,0,0,0,0,0,0,0,0
EST,Estonia,1976,innovation,other,0,0,0,0,0,0,0,0
EST,Estonia,1976,innovation,rd_funding,0,0,0,0,0,0,0,0
EST,Estonia,1976,innovation,research_infrastructure,0,0,0,0,0,0,0,0
EST,Estonia,1976,innovation,sectoral_rd,0,0,0,0,0,0,0,0
EST,Estonia,1976,innovation,startup_ecosystem,0,0,0,0,0,0,0,0
EST,Estonia,1977,innovation,human_capital,0,0,0,0,0,0,0,0
EST,Estonia,1977,innovation,innovation_instruments,0,0,0,0,0,0,0,0
EST,Estonia,1977,innovation,knowledge_transfer,0,0,0,0,0,0,0,0
EST,Estonia,1977,innovation,other,0,0,0,0,0,0,0,0
EST,Estonia,1977,innovation,rd_funding,0,0,0,0,0,0,0,0
EST,Estonia,1977,innovation,research_infrastructure,0,0,0,0,0,0,0,0
EST,Estonia,1977,innovation,sectoral_rd,0,0,0,0,0,0,0,0
EST,Estonia,1977,innovation,startup_ecosystem,0,0,0,0,0,0,0,0
EST,Estonia,1978,innovation,human_capital,0,0,0,0,0,0,0,0
EST,Estonia,1978,innovation,innovation_instruments,0,0,0,0,0,0,0,0
EST,Estonia,1978,innovation,knowledge_transfer,0,0,0,0,0,0,0,0
EST,Estonia,1978,innovation,other,0,0,0,0,0,0,0,0
EST,Estonia,1978,innovation,rd_funding,0,0,0,0,0,0,0,0
EST,Estonia,1978,innovation,research_infrastructure,0,0,0,0,0,0,0,0
EST,Estonia,1978,innovation,sectoral_rd,0,0,0,0,0,0,0,0
EST,Estonia,1978,innovation,startup_ecosystem,0,0,0,0,0,0,0,0
EST,Estonia,1979,innovation,human_capital,0,0,0,0,0,0,0,0
EST,Estonia,1979,innovation,innovation_instruments,0,0,0,0,0,0,0,0
EST,Estonia,1979,innovation,knowledge_transfer,0,0,0,0,0,0,0,0
EST,Estonia,1979,innovation,other,0,0,0,0,0,0,0,0
EST,Estonia,1979,innovation,rd_funding,0,0,0,0,0,0,0,0
EST,Estonia,1979,innovation,research_infrastructure,0,0,0,0,0,0,0,0
EST,Estonia,1979,innovation,sectoral_rd,0,0,0,0,0,0,0,0
EST,Estonia,1979,innovation,startup_ecosystem,0,0,0,0,0,0,0,0
EST,Estonia,1980,innovation,human_capital,0,0,0,0,0,0,0,0
EST,Estonia,1980,innovation,innovation_instruments,0,0,0,0,0,0,0,0
EST,Estonia,1980,innovation,knowledge_transfer,0,0,0,0,0,0,0,0
EST,Estonia,1980,innovation,other,0,0,0,0,0,0,0,0
EST,Estonia,1980,innovation,rd_funding,0,0,0,0,0,0,0,0
EST,Estonia,1980,innovation,research_infrastructure,0,0,0,0,0,0,0,0
EST,Estonia,1980,innovation,sectoral_rd,0,0,0,0,0,0,0,0
EST,Estonia,1980,innovation,startup_ecosystem,0,0,0,0,0,0,0,0
EST,Estonia,1981,innovation,human_capital,0,0,0,0,0,0,0,0
EST,Estonia,1981,innovation,innovation_instruments,0,0,0,0,0,0,0,0
EST,Estonia,1981,innovation,knowledge_transfer,0,0,0,0,0,0,0,0
EST,Estonia,1981,innovation,other,0,0,0,0,0,0,0,0
EST,Estonia,1981,innovation,rd_funding,0,0,0,0,0,0,0,0
EST,Estonia,1981,innovation,research_infrastructure,0,0,0,0,0,0,0,0
EST,Estonia,1981,innovation,sectoral_rd,0,0,0,0,0,0,0,0
EST,Estonia,1981,innovation,startup_ecosystem,0,0,0,0,0,0,0,0
EST,Estonia,1982,innovation,human_capital,0,0,0,0,0,0,0,0
EST,Estonia,1982,innovation,innovation_instruments,0,0,0,0,0,0,0,0
EST,Estonia,1982,innovation,knowledge_transfer,0,0,0,0,0,0,0,0
EST,Estonia,1982,innovation,other,0,0,0,0,0,0,0,0
EST,Estonia,1982,innovation,rd_funding,0,0,0,0,0,0,0,0
EST,Estonia,1982,innovation,research_infrastructure,0,0,0,0,0,0,0,0
EST,Estonia,1982,innovation,sectoral_rd,0,0,0,0,0,0,0,0
EST,Estonia,1982,innovation,startup_ecosystem,0,0,0,0,0,0,0,0
EST,Estonia,1983,innovation,human_capital,0,0,0,0,0,0,0,0
EST,Estonia,1983,innovation,innovation_instruments,0,0,0,0,0,0,0,0
EST,Estonia,1983,innovation,knowledge_transfer,0,0,0,0,0,0,0,0
EST,Estonia,1983,innovation,other,0,0,0,0,0,0,0,0
EST,Estonia,1983,innovation,rd_funding,0,0,0,0,0,0,0,0
EST,Estonia,1983,innovation,research_infrastructure,0,0,0,0,0,0,0,0
EST,Estonia,1983,innovation,sectoral_rd,0,0,0,0,0,0,0,0
EST,Estonia,1983,innovation,startup_ecosystem,0,0,0,0,0,0,0,0
EST,Estonia,1984,innovation,human_capital,0,0,0,0,0,0,0,0
EST,Estonia,1984,innovation,innovation_instruments,0,0,0,0,0,0,0,0
EST,Estonia,1984,innovation,knowledge_transfer,0,0,0,0,0,0,0,0
EST,Estonia,1984,innovation,other,0,0,0,0,0,0,0,0
EST,Estonia,1984,innovation,rd_funding,0,0,0,0,0,0,0,0
EST,Estonia,1984,innovation,research_infrastructure,0,0,0,0,0,0,0,0
EST,Estonia,1984,innovation,sectoral_rd,0,0,0,0,0,0,0,0
EST,Estonia,1984,innovation,startup_ecosystem,0,0,0,0,0,0,0,0
EST,Estonia,1985,innovation,human_capital,0,0,0,0,0,0,0,0
EST,Estonia,1985,innovation,innovation_instruments,0,0,0,0,0,0,0,0
EST,Estonia,1985,innovation,knowledge_transfer,0,0,0,0,0,0,0,0
EST,Estonia,1985,innovation,other,0,0,0,0,0,0,0,0
EST,Estonia,1985,innovation,rd_funding,0,0,0,0,0,0,0,0
EST,Estonia,1985,innovation,research_infrastructure,0,0,0,0,0,0,0,0
EST,Estonia,1985,innovation,sectoral_rd,0,0,0,0,0,0,0,0
EST,Estonia,1985,innovation,startup_ecosystem,0,0,0,0,0,0,0,0
EST,Estonia,1986,innovation,human_capital,0,0,0,0,0,0,0,0
EST,Estonia,1986,innovation,innovation_instruments,0,0,0,0,0,0,0,0
EST,Estonia,1986,innovation,knowledge_transfer,0,0,0,0,0,0,0,0
EST,Estonia,1986,innovation,other,0,0,0,0,0,0,0,0
EST,Estonia,1986,innovation,rd_funding,0,0,0,0,0,0,0,0
EST,Estonia,1986,innovation,research_infrastructure,0,0,0,0,0,0,0,0
EST,Estonia,1986,innovation,sectoral_rd,0,0,0,0,0,0,0,0
EST,Estonia,1986,innovation,startup_ecosystem,0,0,0,0,0,0,0,0
