country,agency_name,agency_type,rd_fraction,canonical_name,active_years,include_in_series,notes,classified_by
Canada,CONSEIL D'EXAMEN DU PRIX DES MÉDICAMENTS BREVETÉS,unclear,0,Patented Medicine Prices Review Board,,False,"The agency's focus is on reviewing drug prices, not primarily on R&D.",llm
Canada,CANADIAN AIR TRANSPORT SECURITY AUTHORITY,mixed_ministry,5,Canadian Air Transport Security Authority,,False,"Primarily focused on transportation security, R&D is a minor component.",llm
Canada,SCHEDULE 1.8,unclear,0,SCHEDULE 1.8,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,ÉTRANGÈRES),unclear,0,ÉTRANGÈRES,,False,Cannot determine from the name alone.,llm
Canada,PUBLIC SAFETY AND EMERGENCY PREPAREDNESS,mixed_ministry,5,Public Safety and Emergency Preparedness Canada,,False,Broad government department with R&D as a small component.,llm
Canada,BUREAU DE L'ENQUÊTEUR CORRECTIONNEL,unclear,0,Office of the Correctional Investigator,,False,Cannot determine from the name alone.,llm
Canada,NATURAL RESOURCES,mixed_ministry,10,Natural Resources Canada,,False,Broad government department with R&D as a small component.,llm
Canada,CONSEIL CANADIEN DES NORMES,unclear,0,Canadian Standards Council,,False,The name does not clearly indicate a focus on R&D.,llm
Canada,PUBLIC WORKS AND GOVERNMENT SERVICES' TRAVAUX PUBLICS ET SERVICES GOUVERNEMENTAUX DEPARTMENT GOVERNMENT SERVICES PROGRAM,mixed_ministry,5,Public Works and Government Services Canada,,False,Broad government department where R&D is a small component.,llm
Canada,CONSEIL DU TRÉSOR (Iin),unclear,0,Treasury Board of Canada,,False,Cannot determine from the name alone.,llm
Canada,ADMINISTRATION DU PIPE-LINE DU NORD,unclear,0,Administration du Pipe-Line du Nord,,False,Cannot determine from the name alone.,llm
Canada,SÉCURITÉ PUBLIQUE ET PROTECTION CIVILE DEPARTMENT,mixed_ministry,5,Public Safety and Emergency Preparedness Canada,,False,Broad government department where R&D is a small component.,llm
Canada,ENVIRONMENT ENVIRONNEMENT DEPARTMENT,mixed_ministry,10,Environment and Climate Change Canada,,False,Broad government department where R&D is a small component.,llm
Canada,PARTICULIÈRES DES INDIENS,unclear,0,PARTICULIÈRES DES INDIENS,,False,Cannot determine the agency's focus or budget allocation from the name alone.,llm
Canada,COMMUNICATIONS SECURITY ESTABLISHMENT,mixed_ministry,10,Communications Security Establishment,,False,"Primarily focused on cybersecurity and information assurance, with R&D as a small component.",llm
Canada,ADMINISTRATION DU PIPE-UNE DU NORD,unclear,0,Administration du Pipe-Une du Nord,,False,Cannot determine from the name alone.,llm
Canada,BUREAU DU SURINTENDANT DES INSTITUTIONS FINANCIÈRES,mixed_ministry,5,Office of the Superintendent of Financial Institutions,,False,Broad government department with R&D as a small component.,llm
Canada,NATURAL RESOURCES RESSOURCES NATURELLES CANADIAN NUCLEAR SAFETY COMMISSION,mixed_ministry,10,Natural Resources Canada - Canadian Nuclear Safety Commission,,False,Broad government department with R&D as a small component.,llm
Canada,INDIAN RESIDENTIAL SCHOOLS TRUTH AND RECONCILIATION COMMISSION,unclear,0,Indian Residential Schools Truth and Reconciliation Commission,,False,The agency's focus is on truth and reconciliation rather than R&D.,llm
Canada,AGRICULTURE AND AGRI-FOOD,mixed_ministry,10,Agriculture and Agri-Food Canada,,False,Broad government department with R&D as a small component.,llm
Canada,ÉNERGIE ATOMIQUE DU CANADA umÉrÉÉ,unclear,0,Atomic Energy of Canada Limited,,False,"The name suggests a focus on energy and atomic research, but further information is needed to classify.",llm
Canada,POUR LES RÉGIONS DU QUÉBEC ECONOMIC DEVELOPMENT AGENCY OF CANADA FOR THE REGIONS OF QUEBEC,unclear,0,Economic Development Agency of Canada for the Regions of Quebec,,False,Cannot determine the R&D focus from the name alone.,llm
Canada,ATLANTIC CANADA OPPORTUNITIES AGENCY,mixed_ministry,10,Atlantic Canada Opportunities Agency,,False,"Broad government agency focused on economic development, with R&D as a small component.",llm
Canada,CANADIAN MUSEUM OF NATURE,mixed_ministry,10,Canadian Museum of Nature,,False,Primarily a museum with some R&D activities related to natural history.,llm
Canada,PROGRAMME D'ADMINISTRATION,unclear,0,ADMINISTRATION PROGRAMME,,False,The name does not provide enough information to determine if it is dedicated to R&D or a broader ministry.,llm
Canada,COMITÉ EXTERNE D’EXAMEN DE LA GENDARMERIE ROYALE DU CANADA,unclear,0,External Review Committee of the Royal Canadian Mounted Police,,False,Cannot determine the agency's focus or budget allocation from the name alone.,llm
Canada,ENVIRONMENT,mixed_ministry,10,Department of the Environment,,False,Broad government department where R&D is a small component.,llm
Canada,COUR SUPRÊME DU CANADA,mixed_ministry,0,Supreme Court of Canada,,False,"The agency is a judicial body, not focused on R&D.",llm
Canada,OFFICE DES TRANSPORTS DU CANADA,mixed_ministry,5,Transport Canada,,False,Broad government department where R&D is a small component.,llm
Canada,AGRICULTURE AND AGRI‑FOOD AGRICULTURE ET AGROALIMENTAIRE DEPARTMENT,mixed_ministry,10,Agriculture and Agri-Food Canada,,False,Broad government department where R&D is a small component.,llm
Canada,TRANSPORTS CANADIAN AIR TRANSPORT SECURITY AUTHORITY,mixed_ministry,5,Canadian Air Transport Security Authority,,False,"Primarily focused on transportation security, R&D is a minor component.",llm
Canada,CANADIAN SECURITY INTELLIGENCE SERVICE,unclear,0,Canadian Security Intelligence Service,,False,"The agency's primary focus is on national security and intelligence, not R&D.",llm
Canada,IMMIGRATION AND REFUGEE BOARD OF CANADA,mixed_ministry,5,Immigration and Refugee Board of Canada,,False,"Primarily focused on immigration and refugee matters, with minimal R&D component.",llm
Canada,AGENCE DE PROMOTION ÉCONOMIQUE DU CANADA ATLANTIQUE DEPARTMENT,mixed_ministry,10,Atlantic Canada Opportunities Agency,,False,Broad government department with R&D as a small component.,llm
Canada,CANADA POUR LES RÉGIONS DU QUÉBEC,unclear,0,Canada for the Regions of Quebec,,False,Cannot determine from the name alone.,llm
Canada,FEDERAL ECONOMIC DEVELOPMENT AGENCY FOR SOUTHERN ONTARIO,mixed_ministry,10,Federal Economic Development Agency for Southern Ontario,,False,Broad government agency focused on economic development with R&D as a small component.,llm
Canada,TRIBUNAL DE LA CONCURRENCE,unclear,0,Competition Tribunal,,False,The name does not indicate a focus on R&D.,llm
Canada,CANADIAN SPACE AGENCY,dedicated_rd,90,Canadian Space Agency,,True,Agency primarily focused on space-related R&D activities.,llm
Canada,VETERANS AFFAIRS ANCIENS COMBATTANTS VETERANS AFFAIRS PROGRAM,mixed_ministry,5,Veterans Affairs Canada,,False,Broad government department where R&D is a small component.,llm
Canada,NATURAL RESOURCES RESSOURCES NATURELLES,mixed_ministry,10,Natural Resources Canada,,False,Broad government department with R&D as a small component.,llm
Canada,TRANSPORTS VIA RAIL CANADA INC.,mixed_ministry,5,VIA Rail Canada Inc.,,False,Primarily a transportation service provider with minimal R&D focus.,llm
Canada,CANADIAN ENVIRONMENTAL ASSESSMENT AGENCY,mixed_ministry,10,Canadian Environmental Assessment Agency,,False,"Agency primarily focused on environmental assessments, with R&D being a small component.",llm
Canada,INTERNATIONAL JOINT COMMISSION (CANADIAN SECTION),unclear,0,International Joint Commission (Canadian Section),,False,Cannot determine from the name alone.,llm
Canada,OFFICE OF INDIAN RESIDENTIAL SCHOOLS RESOLUTION OF CANADA,unclear,0,Office of Indian Residential Schools Resolution of Canada,,False,Cannot determine from the name alone.,llm
Canada,ECONOMIC DEVELOPMENT AGENCY OF CANADA FOR THE REGIONS OF,mixed_ministry,10,Economic Development Agency of Canada for the Regions of,,False,Broad government department with R&D as a small component.,llm
Canada,TRANSPORTS THE FEDERAL BRIDGE CORPORATION LIMITED,mixed_ministry,5,Federal Bridge Corporation Limited,,False,Primarily a transportation agency with limited R&D focus.,llm
Canada,CONSEIL NATIONAL DE RECHERCHES DU CANADA,dedicated_rd,90,National Research Council of Canada,,True,Agency primarily conducts and funds R&D activities.,llm
Canada,CONSEIL PRIVÉ,unclear,0,Privy Council,,False,The name does not provide enough information to determine if it is dedicated to R&D or a broad ministry.,llm
Canada,ENVIRONNEMENT DEPARTMENT,mixed_ministry,10,Environment Department,,False,Broad government department where R&D is a small component.,llm
Canada,HOUSE OF COMMONS,mixed_ministry,5,House of Commons,,False,Broad government department with minimal R&D focus.,llm
Canada,COMMISSION DES LIBÉRATIONS CONDITIONNELLES DU CANADA,unclear,0,Parole Board of Canada,,False,The agency name does not indicate a focus on R&D.,llm
Canada,SCHEDULE 1 .2,unclear,0,SCHEDULE 1 .2,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,DE RENSEIGNEMENT DE SÉCURITÉ,unclear,0,Canadian Security Intelligence Service,,False,"The name suggests a focus on security intelligence, not R&D.",llm
Canada,ECONOMIC DEVELOPMENT AGENCY OF CANADA FOR THE REGIONS OF QUEBEC,mixed_ministry,10,Economic Development Agency of Canada for the Regions of Quebec,,False,Broad government agency focused on economic development with R&D as a small component.,llm
Canada,CONDITION FÉMININE — BUREAU DE LA COORDONNATRICE,unclear,0,Condition Féminine — Bureau de la Coordinatrice,,False,Cannot determine from the name alone.,llm
Canada,SCHEDULE 1 .3,unclear,0,SCHEDULE 1 .3,,False,Cannot determine the nature of the agency from the name alone.,llm
Canada,TRIBUNAL CANADIEN DES RELATIONS PROFESSIONNELLES ARTISTES—PRODUCTEURS,unclear,0,Canadian Artists and Producers Professional Relations Tribunal,,False,The agency name does not provide clear indication of R&D focus.,llm
Canada,SÉCURITÉ PUBLIQUE ET PROTECTION CIVILE (suite),mixed_ministry,5,Public Safety and Emergency Preparedness,,False,Broad government department where R&D is a small component.,llm
Canada,POUR LES RÉGIONS DU QUÉBEC,unclear,0,Pour les Régions du Québec,,False,Cannot determine the agency's focus or budget allocation from the name alone.,llm
Canada,LIBRARY OF PARLIAMENT,unclear,0,Library of Parliament,,False,"The agency's primary function is to provide research and information services to Parliament, not primarily focused on R&D.",llm
Canada,DEPARTMENT OF WESTERN ECONOMIC DIVERSIFICATION,mixed_ministry,10,Department of Western Economic Diversification,,False,Broad government department with R&D as a small component.,llm
Canada,CANADA COUNCIL FOR THE ARTS,mixed_ministry,10,Canada Council for the Arts,,False,"Primarily focused on arts funding, with R&D being a minor component.",llm
Canada,DEPARTMENT (INTERNATIONAL TRADE),mixed_ministry,5,Department of International Trade,,False,Broad government department where R&D is a small component.,llm
Canada,CONSEIL PRIVÉ THE LEADERSHIP NETWORK,unclear,0,Conseil Privé The Leadership Network,,False,Cannot determine from the name alone.,llm
Canada,SECRÉTARIAT DU CONSEIL DU TRÉSOR,mixed_ministry,5,Treasury Board Secretariat,,False,Broad government department with R&D as a small component.,llm
Canada,TRAVAUX PUBLICS ET,unclear,0,Public Works and Government Services Canada,,False,The name does not specify if it is dedicated to R&D or a broader ministry.,llm
Canada,NORTHERN AFFAIRS PROGRAM,unclear,0,Northern Affairs Program,,False,Cannot determine the R&D focus from the name alone.,llm
Canada,INTERNATIONAL DEVELOPMENT RESEARCH CENTRE,dedicated_rd,90,International Development Research Centre,,True,Primarily focused on conducting and funding research for international development.,llm
Canada,MARINE ATLANTIC INC.,unclear,0,Marine Atlantic Inc.,,False,Cannot determine from the name alone.,llm
Canada,CANADIAN GRAIN COMMISSION,unclear,0,Canadian Grain Commission,,False,The agency's focus is not clearly defined as R&D or a broad ministry.,llm
Canada,CANADIAN HUMAN RIGHTS COMMISSION,unclear,0,Canadian Human Rights Commission,,False,"The agency's focus is on human rights, not R&D.",llm
Canada,LIBRARY AND ARCHIVES OF CANADA,mixed_ministry,5,Library and Archives of Canada,,False,"Primarily focused on archiving and library services, with limited R&D activities.",llm
Canada,NATIONAL CAPITAL COMMISSION,unclear,0,National Capital Commission,,False,The agency's focus is not clearly defined as R&D or a broad ministry.,llm
Canada,DIVERSIFICATION DE L'ÉCONOMIE DE L'OUEST CANADIEN,unclear,0,Western Economic Diversification Canada,,False,"The name suggests a focus on economic diversification, but it is unclear if R&D is a primary focus.",llm
Canada,MEDICAL RESEARCH COUNCIL,dedicated_rd,90,Medical Research Council,,True,Agency primarily focused on funding and conducting medical research.,llm
Canada,DEPARTMENT FOR WOMEN AND GENDER EQUALITY,mixed_ministry,5,Department for Women and Gender Equality,,False,Broad government department where R&D is a small component.,llm
Canada,IMMIGRATION AND REFUGEE BOARD,mixed_ministry,5,Immigration and Refugee Board,,False,Broad government department with R&D as a small component.,llm
Canada,PATRIMOINE CANADIEN CANADIAN HERITAGE COMMISSION DES CHAMPS DE BATAILLE NATIONAUX,unclear,0,Canadian Heritage Commission of National Battlefields,,False,Cannot determine the R&D focus from the name alone.,llm
Canada,COMMUNICATION CANADA,unclear,0,Communication Canada,,False,Cannot determine the R&D focus from the name alone.,llm
Canada,ARCHIVES NATIONALES DU CANADA,mixed_ministry,5,National Archives of Canada,,False,"Primarily focused on archiving and preserving national records, with minimal R&D component.",llm
Canada,OFFICE OF THE DIRECTOR OF PUBLIC PROSECUTIONS,mixed_ministry,5,Office of the Director of Public Prosecutions,,False,"This agency is primarily focused on legal prosecution, with R&D being a minor component.",llm
Canada,ECONOMIC DEVELOPMENT AGENCY OF CANADA FOR THE REGIONS,mixed_ministry,10,Economic Development Agency of Canada for the Regions,,False,Broad government department focused on economic development with R&D as a small component.,llm
Canada,PACIFIC ECONOMIC DEVELOPMENT AGENCY OF CANADA,mixed_ministry,10,Pacific Economic Development Agency of Canada,,False,"Broad government department focused on economic development, R&D is a small component.",llm
Canada,"INFRASTRUCTURE, COLLECTIVITÉS ET AFFAIRES INTERGOUVERNEMENTALES OFFICE OF INFRASTRUCTURE OF CANADA",mixed_ministry,10,Office of Infrastructure of Canada,,False,Broad government department where R&D is a small component.,llm
Canada,PRIVY COUNCIL OFFICE,mixed_ministry,5,Privy Council Office,,False,Broad government department with limited R&D focus.,llm
Canada,CONSEIL PRIVÉ DEPARTMENT,unclear,0,Privy Council Office,,False,The name does not provide enough information to determine if it is dedicated to R&D or a broad ministry.,llm
Canada,COUR FÉDÉRALE DU CANADA,unclear,0,Federal Court of Canada,,False,"The name suggests a judicial body, not an R&D agency.",llm
Canada,AGENCE SPATIALE CANADIENNE,mixed_ministry,20,Canadian Space Agency,,False,"Broad ministry with R&D as a component, but not solely dedicated to R&D.",llm
Canada,"DEPARTMENT OF HOUSING, INFRASTRUCTURE AND COMMUNITIES",mixed_ministry,5,"Department of Housing, Infrastructure and Communities",,False,Broad government department where R&D is a small component.,llm
Canada,"CENTRE CANADIEN D ;HYOIÈNE ET DE SÉCURITÉ AU, TRAVAIL",mixed_ministry,10,Canadian Centre for Occupational Health and Safety,,False,"Broad government department focused on health and safety, with R&D as a small component.",llm
Canada,CONSEIL DES ARTS DU CANADA,mixed_ministry,10,Canada Council for the Arts,,False,"Primarily focused on arts funding, with R&D being a minor component.",llm
Canada,TELEFILM CANADA,unclear,0,Telefilm Canada,,False,"The agency's focus is on supporting the Canadian film industry, which may include R&D but is not primarily an R&D agency.",llm
Canada,SOCIÉTÉ DU 'CENTRE NATIONAL DES ARTS,unclear,0,National Arts Centre,,False,The agency name suggests a focus on arts rather than R&D.,llm
Canada,AFFAIRES ÉTRANGÈRES ET COMMERCE INTERNATIONAL CANADIAN INTERNATIONAL DEVELOPMENT AGENCY,mixed_ministry,5,Global Affairs Canada,,False,Broad government department with R&D as a small component.,llm
Canada,CANADIAN HERITAGE PATRIMOINE CANADIEN CANADA COUNCIL FOR THE ARTS,mixed_ministry,5,Canadian Heritage,,False,Broad government department with R&D as a small component.,llm
Canada,ENVIRONNEMENT,mixed_ministry,10,Environment and Climate Change Canada,,False,Broad government department where R&D is a small component.,llm
Canada,CANADIAN TOURISM COMMISSION,mixed_ministry,5,Canadian Tourism Commission,,False,"Primarily focused on tourism promotion, with R&D being a minor component.",llm
Canada,AFFAIRES ÉTRANGÈRES ET COMMERCE INTERNATIONAL (fin) INTERNATIONAL DEVELOPMENT RESEARCH CENTRE,dedicated_rd,90,International Development Research Centre,,True,Agency primarily focused on conducting and funding R&D for international development.,llm
Canada,THE JACQUES CARTIER AND CHAMPLAIN BRIDGES INCORPORATED,unclear,0,The Jacques Cartier and Champlain Bridges Incorporated,,False,Agency name does not indicate a focus on R&D.,llm
Canada,DÉFENSE NATIONALE NATIONAL DEFENCE,mixed_ministry,10,National Defence,,False,Broad government department where R&D is a small component.,llm
Canada,NATIONAL GALLERY OF CANADA,unclear,0,National Gallery of Canada,,False,Cannot determine if the agency conducts or funds R&D based on the name alone.,llm
Canada,COURTS ADMINISTRATION SERVICE,unclear,0,Courts Administration Service,,False,The name does not indicate a focus on R&D.,llm
Canada,AGRICULTURE ET AGROALIMENTAIRE AGRICULTURE AND AGRI -FOOD AGENCE CANADIENNE D'INSPECTION DES ALIMENTS,mixed_ministry,10,Agriculture and Agri-Food Canada,,False,Broad government department where R&D is a small component.,llm
Canada,BUREAU DU DIRECTEUR DES POURSUITES PÉNALES,unclear,0,Bureau du Directeur des Poursuites Pénales,,False,The agency name does not indicate a focus on R&D.,llm
Canada,NATURAL RESOURCES RESSOURCES NATURELLES ATOMIC ENERGY OF CANADA LIMITED,mixed_ministry,10,Natural Resources Canada Atomic Energy of Canada Limited,,False,Broad government department with R&D as a small component.,llm
Canada,CANADIAN FIREARMS CENTRE,unclear,0,Canadian Firearms Centre,,False,Cannot determine the R&D focus from the name alone.,llm
Canada,ÉCOLE DE LA FONCTION PUBLIQUE DU CANADA,unclear,0,École de la Fonction Publique du Canada,,False,Cannot determine from the name alone.,llm
Canada,THE JACQUES CARTIER AND CHAMPLAIN BRIDGES INC.,unclear,0,The Jacques Cartier and Champlain Bridges Inc.,,False,Agency name does not indicate a focus on R&D.,llm
Canada,PÊCHES ET OCÉANS FISHERIES AND OCEANS,mixed_ministry,10,Fisheries and Oceans Canada,,False,Broad government department with R&D as a small component.,llm
Canada,CANADIAN POLAR COMMISSION,unclear,0,Canadian Polar Commission,,False,Cannot determine the primary focus of the agency from the name alone.,llm
Canada,NATIONAL MUSEUM OF SCIENCE AND TECHNOLOGY,unclear,0,National Museum of Science and Technology,,False,The agency's focus is not clearly defined as primarily R&D.,llm
Canada,TABLE RONDE NATIONALE SUR L'ENVIRONNEMENT ET L'ÉCONOMIE,unclear,0,National Round Table on the Environment and the Economy,,False,The name does not clearly indicate a focus on R&D.,llm
Canada,PUBLIC SERVICE COMMISSION,unclear,0,Public Service Commission,,False,Cannot determine from the name alone.,llm
Canada,NATIONAL ARTS CENTRE CORPORATION,unclear,0,National Arts Centre Corporation,,False,The agency name does not clearly indicate a focus on R&D.,llm
Canada,RESSOURCES NATURELLES,mixed_ministry,10,Natural Resources Canada,,False,Broad government department with R&D as a small component.,llm
Canada,AUDITOR GENERAL,unclear,0,Auditor General,,False,The name does not indicate a focus on R&D.,llm
Canada,AGRICULTURE AND AGRI-FOOD AGRICULTURE ET AGROALJMENTAIRE DEPARTMENT,mixed_ministry,10,Department of Agriculture and Agri-Food,,False,Broad government department where R&D is a small component.,llm
Canada,GOVERNMENT CONTINGENCIES AND CENTRALLY FINANCED PROGRAMS,unclear,0,Government Contingencies and Centrally Financed Programs,,False,Cannot determine from the name alone.,llm
Canada,STANDARDS COUNCIL OF CANADA,unclear,0,Standards Council of Canada,,False,The agency's focus on standards does not clearly indicate a primary R&D function.,llm
Canada,FEDERAL ECONOMIC DEVELOPMENT AGENCY FOR NORTHERN ONTARIO,mixed_ministry,10,Federal Economic Development Agency for Northern Ontario,,False,Broad government department with R&D as a small component.,llm
Canada,PUBLIC SERVICE HUMAN RESOURCES MANAGEMENT AGENCY OF CANADA,mixed_ministry,5,Public Service Human Resources Management Agency of Canada,,False,Broad government department with R&D as a small component.,llm
Canada,FEDERAL BRIDGE CORPORATION LIMITED,unclear,0,Federal Bridge Corporation Limited,,False,The agency name does not provide clear indication of R&D focus.,llm
Canada,NATIONAL FILM BOARD,mixed_ministry,10,National Film Board,,False,Primarily a cultural agency with some R&D in film and media.,llm
Canada,CAPE BRETON DEVELOPMENT CORPORATION,unclear,0,Cape Breton Development Corporation,,False,Cannot determine from the name alone.,llm
Canada,CENTRE DE RECHERCHES POUR LE DÉVELOPPEMENT INTERNATIONAL,unclear,0,Centre de Recherches pour le Développement International,,False,Cannot determine from the name alone.,llm
Canada,OFFICE OF THE AUDITOR GENERAL,unclear,0,Office of the Auditor General,,False,"The agency's focus is on auditing and accountability, not R&D.",llm
Canada,CANADIAN MUSEUM OF CIVILIZATION,unclear,0,Canadian Museum of Civilization,,False,The agency name does not clearly indicate a focus on R&D.,llm
Canada,ENTERPRISE CAPE BRETON CORPORATION,unclear,0,Enterprise Cape Breton Corporation,,False,Cannot determine from the name alone.,llm
Canada,PATRIMOINE CANADIEN CANADIAN HERITAGE,mixed_ministry,5,Canadian Heritage,,False,Broad government department with R&D as a small component.,llm
Canada,AGENCE CANADIENNE DE DÉVELOPPEMENT INTERNATIONAL,mixed_ministry,5,Canadian International Development Agency,,False,"Broad government department focused on international development, with R&D as a small component.",llm
Canada,SOLLICITEUR GÉNÉRAL DEPARTMENT,mixed_ministry,5,Department of Justice and Solicitor General,,False,Broad government department where R&D is a small component.,llm
Canada,SECRÉTARIAT DES CONFÉRENCES INTERGOUVERNEMENTALES CANADIENNES,unclear,0,Secretariat of Canadian Intergovernmental Conferences,,False,Cannot determine the focus of this agency from the name alone.,llm
Canada,AFFAIRES INDIENNES ET DU NORD CANADIEN (suite),mixed_ministry,5,Indigenous and Northern Affairs Canada,,False,Broad government department with R&D as a small component.,llm
Canada,CANADA SCHOOL OF PUBLIC SERVICE,mixed_ministry,5,Canada School of Public Service,,False,"Primarily focused on public service training and development, with limited R&D activities.",llm
Canada,PRIVY COUNCIL,unclear,0,Privy Council,,False,Cannot determine from the name alone.,llm
Canada,CANADIAN NORTHERN ECONOMIC DEVELOPMENT AGENCY,mixed_ministry,10,Canadian Northern Economic Development Agency,,False,"Agency focuses on economic development, R&D is a small component.",llm
Canada,FINANCIAL TRANSACTIONS AND REPORTS ANALYSIS CENTRE OF CANADA,unclear,0,Financial Transactions and Reports Analysis Centre of Canada,,False,Cannot determine from the name alone.,llm
Canada,COMMISSAIRE À LA MAGISTRATURE FÉDÉRALE,unclear,0,Commissioner of the Federal Judiciary,,False,Cannot determine from the name alone.,llm
Canada,COMMISSAIRE AUX LANGUES OFFICIELLES,unclear,0,Commissioner of Official Languages,,False,The agency's focus is on language rights and not R&D.,llm
Canada,ATOMIC ENERGY OF CANADA LIMITED*,dedicated_rd,90,Atomic Energy of Canada Limited,,True,Primarily focused on nuclear R&D and related activities.,llm
Canada,CANADIAN ENERGY REGULATOR,mixed_ministry,10,Canadian Energy Regulator,,False,Primarily a regulatory body with limited R&D focus.,llm
Canada,SECRETARIAT OF THE NATIONAL SECURITY AND INTELLIGENCE COMMITTEE OF PARLIAMENTARIANS,unclear,0,Secretariat of the National Security and Intelligence Committee of Parliamentarians,,False,Cannot determine from the name alone.,llm
Canada,IMPACT ASSESSMENT AGENCY OF CANADA,unclear,0,Impact Assessment Agency of Canada,,False,The agency's focus is on impact assessments rather than dedicated R&D.,llm
Canada,INDIAN AFFAIRS AND NORTHERN DEVELOPMENT AFFAIRES INDIENNES ET DU NORD CANADIEN DEPARTMENT ADMINISTRATION PROGRAM,mixed_ministry,5,Department of Indian Affairs and Northern Development,,False,Broad government department where R&D is a small component.,llm
Canada,AGENCE DE PROMOTION ÉCONOMIQUE DU CANADA ATLANTIQUE,unclear,0,Atlantic Canada Opportunities Agency,,False,"The name suggests a focus on economic promotion, but R&D involvement is unclear.",llm
Canada,PARLIAMENTARY PROTECTIVE SERVICE,unclear,0,Parliamentary Protective Service,,False,The agency's name does not indicate a focus on R&D.,llm
Canada,NATIONAL ENERGY BOARD,mixed_ministry,10,National Energy Board,,False,Broad government department with R&D as a small component.,llm
Canada,DÉVELOPPEMENT DES RESSOURCES HUMAINES CANADIAN CENTRE FOR OCCUPATIONAL HEALTH AND SAFETY,mixed_ministry,10,Canadian Centre for Occupational Health and Safety,,False,Broad government department with R&D as a small component.,llm
Canada,DIRECTEUR GÉNÉRAL DES ÉLECTIONS,unclear,0,Director General of Elections,,False,Agency name does not indicate a focus on R&D.,llm
Canada,CANADIAN NUCLEAR SAFETY COMMISSION,unclear,0,Canadian Nuclear Safety Commission,,False,Cannot determine from the name alone.,llm
Canada,CANADA EMISSION REDUCTION INCENTIVES AGENCY,unclear,0,Canada Emission Reduction Incentives Agency,,False,Cannot determine the primary focus of the agency from the name alone.,llm
Canada,CANADIAN MUSEUM OF HISTORY,mixed_ministry,5,Canadian Museum of History,,False,Primarily a cultural institution with limited R&D activities.,llm
Canada,SÉCURITÉ PUBLIQUE ET PROTECTION CIVILE PUBLIC SAFETY AND EMERGENCY PREPAREDNESS,mixed_ministry,5,Public Safety and Emergency Preparedness Canada,,False,Broad government department where R&D is a small component.,llm
Canada,SECURITY INTELLIGENCE REVIEW COMMITTEE,unclear,0,Security Intelligence Review Committee,,False,"The agency's focus is on reviewing intelligence activities, not R&D.",llm
Canada,OFFICES OF THE INFORMATION AND PRIVACY COMMISSIONERS OF CANADA,unclear,0,Offices of the Information and Privacy Commissioners of Canada,,False,The agency's focus on information and privacy does not clearly indicate a dedicated R&D function.,llm
Canada,CANADIAN HERITAGE PATRIMOINE CANADIEN PUBLIC SERVICE COMMISSION,mixed_ministry,5,Canadian Heritage,,False,Broad government department where R&D is a small component.,llm
Canada,CIVIL AVIATION TRIBUNAL,unclear,0,Civil Aviation Tribunal,,False,The name does not indicate a focus on R&D.,llm
Canada,"DEPARTMENT ECONOMIC, SOCIAL AND FINANCIAL POLICIES PROGRAM",unclear,0,"Department Economic, Social and Financial Policies Program",,False,Cannot determine from the name alone.,llm
Canada,GENDARMERIE ROYALE DU CANADA,mixed_ministry,5,Royal Canadian Mounted Police,,False,Broad government department with a small component of R&D.,llm
Canada,CANADIAN COMMERCIAL CORPORATION,unclear,0,Canadian Commercial Corporation,,False,Cannot determine from the name alone.,llm
Canada,"OFFICE OF THE CO-ORDINATOR, STATUS OF WOMEN",unclear,0,"Office of the Co-ordinator, Status of Women",,False,Cannot determine R&D focus from the name alone.,llm
Canada,NATURAL RESOURCES RESSOURCES NATURELLES CAPE BRETON DEVELOPMENT CORPORATION,unclear,0,Natural Resources Cape Breton Development Corporation,,False,Cannot determine from the name alone.,llm
Canada,ADMINISTRATIVE TRIBUNALS SUPPORT SERVICE OF CANADA,unclear,0,Administrative Tribunals Support Service of Canada,,False,The name does not indicate a focus on R&D.,llm
Canada,PAROLE BOARD OF CANADA,unclear,0,Parole Board of Canada,,False,The agency name does not indicate a focus on R&D.,llm
Canada,BUREAU DU CANADA POUR LE MILLÉNAIRE,unclear,0,Bureau du Canada pour le Millénaire,,False,Cannot determine from the name alone.,llm
Canada,COMMISSION DE L'IMMIGRATION ET DU STATUT DE RÉFUGIÉ DU CANADA,mixed_ministry,5,Immigration and Refugee Board of Canada,,False,"Primarily focused on immigration and refugee matters, with minimal R&D component.",llm
Canada,COMMISSION DES RELATIONS DE TRAVAIL DANS LA FONCTION PUBLIQUE,unclear,0,Public Service Labour Relations Commission,,False,Cannot determine from the name alone.,llm
Canada,SÉCURITÉ PUBLIQUE ET PROTECTION CIVILE (fin) ROYAL CANADIAN MOUNTED POLICE,mixed_ministry,5,Public Safety and Emergency Preparedness (fin) Royal Canadian Mounted Police,,False,Broad government department where R&D is a small component.,llm
Canada,TRANSPORTS THE JACQUES CARTIER AND CHAMPLAIN BRIDGES INCORPORATED,mixed_ministry,5,Transports the Jacques Cartier and Champlain Bridges Incorporated,,False,"Agency primarily focused on transportation infrastructure, with R&D being a minor component.",llm
Canada,OFFICE OF THE CHIEF ELECTORAL OFFICER,unclear,0,Office of the Chief Electoral Officer,,False,"The agency's focus is on electoral processes, not R&D.",llm
