country,year,source_file,file_path,missing_agencies
Netherlands,2024,2024_ministry16.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2024_ministry16.pdf,NWO (Dutch Research Council)
Netherlands,2024,2024_ministry8.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2024_ministry8.pdf,NWO (Dutch Research Council)
Netherlands,2025,2025_ministry10.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2025_ministry10.pdf,NWO (Dutch Research Council)
Netherlands,2025,2025_ministry12.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2025_ministry12.pdf,NWO (Dutch Research Council)
Netherlands,2025,2025_ministry13.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2025_ministry13.pdf,NWO (Dutch Research Council)
Netherlands,2025,2025_ministry14.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2025_ministry14.pdf,NWO (Dutch Research Council)
Netherlands,2025,2025_ministry16.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2025_ministry16.pdf,NWO (Dutch Research Council)
Netherlands,2025,2025_ministry8.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/2025_ministry8.pdf,NWO (Dutch Research Council)
Netherlands,1979,1979 budget memorandum.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/1979 budget memorandum.pdf,KNAW (Royal Netherlands Academy)
Netherlands,1980,1980 budget memorandum.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/1980 budget memorandum.pdf,KNAW (Royal Netherlands Academy)
Netherlands,1981,1981 budget memorandum.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/1981 budget memorandum.pdf,KNAW (Royal Netherlands Academy)
Netherlands,1982,1982 budget memorandum.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/1982 budget memorandum.pdf,KNAW (Royal Netherlands Academy)
Netherlands,1983,1983 budget memorandum.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/1983 budget memorandum.pdf,KNAW (Royal Netherlands Academy)
Netherlands,1994,1994 budget memorandum.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/1994 budget memorandum.pdf,KNAW (Royal Netherlands Academy)
Netherlands,1989,1989 budget memorandum.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/1989 budget memorandum.pdf,TNO (Netherlands Organisation for Applied Research)
Netherlands,1992,1992 budget memorandum.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/1992 budget memorandum.pdf,TNO (Netherlands Organisation for Applied Research)
Netherlands,1997,1997 budget memorandum.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/1997 budget memorandum.pdf,OCW Art. 07 Wetenschappelijk onderwijs (universities)
Netherlands,1984,1984 budget memorandum.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/1984 budget memorandum.pdf,Wageningen Universiteit (WUR)
Netherlands,1999,1999 budget memorandum.pdf,/Users/danielm/Desktop/oecd-work/Innovation-Policy/Data/input/finance_bills/Netherlands/1999 budget memorandum.pdf,Deltares (water and subsurface research)
