country,year,item_type,section_code,section_name,section_name_en,line_code,line_description,line_description_en,amount_local,unit,currency,rd_category,decision,confidence,source_file,page_number,llm_model,extraction_pass,notes,cleaning_notes,aggregation_role
Austria,1991,program_total,1/511,Innovations- und Technologiefonds,Innovation and Technology Fund,,Summe 511 ...,Total 511 ...,580.009,million,ATS,innovation_instruments,review,0.3,1991_Austria_proposal.pdf,91,gpt-4o-mini,extract,Total for innovation and technology funding.,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand][section_total: Gesamtsumme/UG-Gesamt/I alt aggregate row]",section
Austria,1992,line_item,13,Wissenschaft und Forschung,Science and Research,,Österreichische Akademie der Wissenschaften (ÖAW),Austrian Academy of Sciences (ÖAW),500.0,million,ATS,science_agency,include,1.0,1992_Austria.pdf,172,gpt-4o-mini,extract,,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand]",
Austria,1992,line_item,13,Wissenschaft und Forschung,Science and Research,,Fonds zur Förderung der wissenschaftlichen Forschung (FWF),Austrian Science Fund (FWF),2.0,million,ATS,direct_rd,include,1.0,1992_Austria.pdf,172,gpt-4o-mini,extract,,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand]",
Austria,1992,line_item,13,Wissenschaft und Forschung,Science and Research,,Christian Doppler Forschungsgesellschaft (CD-Labor),Christian Doppler Research Society (CD-Labor),150.0,million,ATS,science_agency,include,1.0,1992_Austria.pdf,172,gpt-4o-mini,extract,,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand]",
Austria,1992,line_item,13,Wissenschaft und Forschung,Science and Research,,CERN-Beitrag,Contribution to CERN,100.0,million,ATS,rd_adjacent,include,1.0,1992_Austria.pdf,172,gpt-4o-mini,extract,,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand]",
Austria,1992,line_item,13,Wissenschaft und Forschung,Science and Research,,ESA-Beitrag,Contribution to ESA,50.0,million,ATS,rd_adjacent,include,1.0,1992_Austria.pdf,172,gpt-4o-mini,extract,,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand]",
Austria,1992,line_item,13,Wissenschaft und Forschung,Science and Research,,Ludwig Boltzmann Gesellschaft,Ludwig Boltzmann Society,300.0,million,ATS,science_agency,include,1.0,1992_Austria.pdf,172,gpt-4o-mini,extract,,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand]",
Austria,1992,program_total,13,Wissenschaft und Forschung,Science and Research,,Forschungsförderungsfonds für die gewerbliche Wirtschaft (FFF),Research Promotion Fund for Industry (FFF),800.0,million,ATS,direct_rd,include,1.0,1992_Austria.pdf,172,gpt-4o-mini,extract,,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand]",
Austria,1992,section_total,13,Wissenschaft und Forschung,Science and Research,,Gesamtsumme,Total,10624.006,million,ATS,science_agency,include,1.0,1992_Austria.pdf,172,gpt-4o-mini,extract,,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand][section_total: item_type=section_total → aggregate]",section
Austria,1992,section_total,13,Wissenschaft und Forschung,Science and Research,,Gesamtausgaben,Total Expenditures,2239.212,million,ATS,science_agency,include,1.0,1992_Austria.pdf,175,gpt-4o-mini,extract,,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand][section_total: item_type=section_total → aggregate]",section
Austria,1992,line_item,13,Wissenschaft und Forschung,Science and Research,,ÖAW: Förderungen,Austrian Academy of Sciences: Funding,,million,ATS,science_agency,review,0.4,1992_Austria.pdf,183,gpt-4o-mini,extract,Total amount not specified. | no_amount,,
Austria,1992,line_item,13,Wissenschaft und Forschung,Science and Research,,CERN-Beitrag,Contribution to CERN,,million,ATS,rd_adjacent,review,0.4,1992_Austria.pdf,183,gpt-4o-mini,extract,Specific amount not provided. | no_amount,,
Austria,1992,program_total,13,Wissenschaft und Forschung,Science and Research,,Hochschulische Einrichtungen: Förderungen,Higher Education Institutions: Funding,130.189,million,ATS,higher_education,include,1.0,1992_Austria.pdf,183,gpt-4o-mini,extract,,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand]",
Austria,1992,program_total,13,Wissenschaft und Forschung,Science and Research,,Forschungsunternehmungen: Förderungen,Research Enterprises: Funding,,million,ATS,direct_rd,review,0.4,1992_Austria.pdf,183,gpt-4o-mini,extract,Total amount not specified. | no_amount,,
Austria,1992,line_item,13,Wissenschaft und Forschung,Science and Research,,Universitäten: Förderungen,Universities: Funding,,million,ATS,higher_education,review,0.4,1992_Austria.pdf,183,gpt-4o-mini,extract,Total amount not specified. | no_amount,,
Austria,1992,line_item,1/1417,Österr. Akademie der Wissenschaften und Forschungsinstitute,Austrian Academy of Sciences and Research Institutes,,Förderungen,Grants,243.09,million,ATS,direct_rd,include,0.9,1992_Austria.pdf,48,gpt-4o-mini,extract,Grants for research activities.,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand]",
Austria,1992,line_item,1/1418,Forschungsvorhaben in internationaler Kooperation,Research Projects in International Cooperation,,Förderungen,Grants,1.3,million,ATS,direct_rd,include,0.8,1992_Austria.pdf,48,gpt-4o-mini,extract,Funding for international research cooperation.,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand]",
Austria,1992,line_item,1/1414,Wissenschaftliche Forschung,Scientific Research,,Förderungen,Grants,0.001,million,ATS,direct_rd,review,0.7,1992_Austria.pdf,48,gpt-4o-mini,extract,Grants for scientific research. | OUTLIER: amount is a statistical outlier,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand]",
Austria,1992,program_total,1/1417,Österr. Akademie der Wissenschaften und Forschungsinstitute,Austrian Academy of Sciences and Research Institutes,,Summe 1417,Total 1417,312.11,million,ATS,science_agency,include,0.9,1992_Austria.pdf,48,gpt-4o-mini,extract,Includes funding for the Austrian Academy of Sciences.,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand][section_total: Gesamtsumme/UG-Gesamt/I alt aggregate row]",section
Austria,1992,program_total,1/1419,Forschungsunternehmungen,Research Enterprises,,Summe 1419,Total 1419,847.061,million,ATS,innovation_instruments,include,0.8,1992_Austria.pdf,48,gpt-4o-mini,extract,Total for research enterprises.,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand][section_total: Gesamtsumme/UG-Gesamt/I alt aggregate row]",section
Austria,1992,line_item,1/1421,Universitäten (zweckgebundene Gebarung),Universities (Dedicated Management),,Aufwendungen,Expenditures,176.935,million,ATS,higher_education,include,0.8,1992_Austria.pdf,50,gpt-4o-mini,extract,Expenditures for dedicated university activities.,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand]",
Austria,1992,line_item,1/1420,Universitäten,Universities,,Aufwendungen (Gesetzl. Verpflichtungen),Expenditures (Legal Obligations),1139.956,million,ATS,higher_education,include,0.9,1992_Austria.pdf,50,gpt-4o-mini,extract,Expenditures for legal obligations at universities.,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand]",
Austria,1992,line_item,1/1420,Universitäten,Universities,,Personalausgaben,Personnel Expenditures,8064.768,million,ATS,higher_education,include,0.9,1992_Austria.pdf,50,gpt-4o-mini,extract,Personnel expenditures for universities.,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand]",
Austria,1992,section_total,1/14,Wissenschaft und Forschung,Science and Research,,Gesamtausgaben,Total Expenditures,4635.857,million,ATS,science_agency,review,0.8,1992_Austria.pdf,68,gpt-4o-mini,extract,Total for the Ministry of Science and Research.,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand][section_total: item_type=section_total → aggregate]",section
Austria,1993,section_total,13,Wissenschaft und Forschung,Science and Research,,Gesamtsumme,Total,10759.049,million,ATS,science_agency,include,1.0,1993_Austria.pdf,172,gpt-4o-mini,extract,,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand][section_total: item_type=section_total → aggregate]",section
Austria,1993,section_total,13,Wissenschaft und Forschung,Science and Research,,Gesamtsumme Wissenschaft und Forschung,Total Science and Research,1636.433,million,ATS,science_agency,include,1.0,1993_Austria.pdf,173,gpt-4o-mini,extract,,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand][section_total: item_type=section_total → aggregate]",section
Austria,1993,line_item,13,Wissenschaft und Forschung,Science and Research,,Österreichische Akademie der Wissenschaften (ÖAW),Austrian Academy of Sciences (ÖAW),,million,ATS,science_agency,review,0.4,1993_Austria.pdf,174,gpt-4o-mini,extract,Specific amount not detailed in the text. | no_amount,,
Austria,1993,line_item,13,Wissenschaft und Forschung,Science and Research,,Fonds zur Förderung der wissenschaftlichen Forschung (FWF),Austrian Science Fund (FWF),,million,ATS,direct_rd,review,0.4,1993_Austria.pdf,174,gpt-4o-mini,extract,Specific amount not detailed in the text. | no_amount,,
Austria,1993,line_item,13,Wissenschaft und Forschung,Science and Research,,Christian Doppler Forschungsgesellschaft (CD-Labor),Christian Doppler Research Society (CD-Labor),,million,ATS,science_agency,review,0.4,1993_Austria.pdf,174,gpt-4o-mini,extract,Specific amount not detailed in the text. | no_amount,,
Austria,1993,line_item,13,Wissenschaft und Forschung,Science and Research,,Beitrag zu CERN,Contribution to CERN,,million,ATS,rd_adjacent,review,0.4,1993_Austria.pdf,174,gpt-4o-mini,extract,Specific amount not detailed in the text. | no_amount,,
Austria,1993,line_item,13,Wissenschaft und Forschung,Science and Research,,Beitrag zu ESA,Contribution to ESA,,million,ATS,rd_adjacent,review,0.4,1993_Austria.pdf,174,gpt-4o-mini,extract,Specific amount not detailed in the text. | no_amount,,
Austria,1993,line_item,13,Wissenschaft und Forschung,Science and Research,,Ludwig Boltzmann Gesellschaft,Ludwig Boltzmann Society,,million,ATS,science_agency,review,0.4,1993_Austria.pdf,174,gpt-4o-mini,extract,Specific amount not detailed in the text. | no_amount,,
Austria,1993,section_total,13,Wissenschaft und Forschung,Science and Research,,Gesamtsumme,Total,1801.661,million,ATS,science_agency,review,0.3,1993_Austria.pdf,176,gpt-4o-mini,extract,,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand][section_total: item_type=section_total → aggregate]",section
Austria,1993,line_item,1/1450,Wissenschaft und Forschung,Science and Research,,Bundesdenkmalamt,Federal Monuments Office,0.0,million,ATS,unclear,review,0.5,1993_Austria.pdf,183,gpt-4o-mini,extract,Amount not specified,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand]",
Austria,1993,program_total,1/141,Wissenschaft und Forschung,Science and Research,,Förderungen,Funding,147.45,million,ATS,direct_rd,review,0.3,1993_Austria.pdf,183,gpt-4o-mini,extract,,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand]",
Austria,1993,line_item,1/1423,Wissenschaft und Forschung,Science and Research,,Bibliotheken,Libraries,106.386,million,ATS,higher_education,review,0.3,1993_Austria.pdf,183,gpt-4o-mini,extract,,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand]",
Austria,1993,line_item,1/1440,Wissenschaft und Forschung,Science and Research,,Museen,Museums,108.066,million,ATS,higher_education,review,0.3,1993_Austria.pdf,183,gpt-4o-mini,extract,,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand]",
Austria,1993,line_item,1/1420,Wissenschaft und Forschung,Science and Research,,Universitäten,Universities,4180.535,million,ATS,higher_education,review,0.3,1993_Austria.pdf,183,gpt-4o-mini,extract,,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand]",
Austria,1993,program_total,1/142,Wissenschaft und Forschung,Science and Research,,Universitäten und wissenschaftliche Einrichtungen,Universities and Scientific Institutions,1286.921,million,ATS,higher_education,review,0.3,1993_Austria.pdf,183,gpt-4o-mini,extract,,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand]",
Austria,1993,section_total,13,Wissenschaft und Forschung,Science and Research,,Gesamtsumme,Total,,million,ATS,science_agency,review,0.4,1993_Austria.pdf,348,gpt-4o-mini,extract,"Total for the ministry, specific breakdown not provided. | no_amount",[section_total: item_type=section_total → aggregate],section
Austria,1993,program_total,1420,Universitäten,Universities,,Gesamtsumme,Total,,million,ATS,higher_education,review,0.4,1993_Austria.pdf,348,gpt-4o-mini,extract,"Total for universities, specific breakdown not provided. | no_amount",[section_total: Gesamtsumme/UG-Gesamt/I alt aggregate row],section
Austria,1993,line_item,1424,Wissenschaftliche Anstalten,Scientific Institutions,,Rechenanlage der Zentralanstalt für Meteorologie und Geodynamik,Computing facility of the Central Institute for Meteorology and Geodynamics,0.02,million,ATS,research_infrastructure,include,0.9,1993_Austria.pdf,349,gpt-4o-mini,extract,Specific line item for a research facility.,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand]",
Austria,1993,line_item,1450,Wissenschaftliche Anstalten,Scientific Institutions,,Bundesvers. - und Forschungsanst. Arsenal,Federal Research Institute Arsenal,,million,ATS,science_agency,review,0.4,1993_Austria.pdf,349,gpt-4o-mini,extract,"Line item for a research institute, specific amount not provided. | no_amount",,
Austria,1993,line_item,1/440,Bundesministerium für Wissenschaft und Forschung,Federal Ministry of Science and Research,,Förderungen,Grants,8.756,million,ATS,direct_rd,include,1.0,1993_Austria.pdf,46,gpt-4o-mini,extract,,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand]",
Austria,1993,section_total,1/18,Wissenschaft und Forschung,Science and Research,,Gesamtsumme,Total,750.494,million,ATS,science_agency,review,0.3,1993_Austria.pdf,46,gpt-4o-mini,extract,,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand][section_total: item_type=section_total → aggregate]",section
Austria,1993,program_total,1/440,Bundesministerium für Wissenschaft und Forschung,Federal Ministry of Science and Research,,Summe 140,Total 140,2328.903,million,ATS,science_agency,review,0.3,1993_Austria.pdf,46,gpt-4o-mini,extract,,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand][section_total: Gesamtsumme/UG-Gesamt/I alt aggregate row]",section
Austria,1993,line_item,1/142,Universitäten und wissenschaftliche Einrichtungen,Universities and Scientific Institutions,,Österreichische Akademie der Wissenschaften und Forschungsinstitute,Austrian Academy of Sciences and Research Institutes,800.08,million,ATS,science_agency,review,0.3,1993_Austria.pdf,48,gpt-4o-mini,extract,,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand]",
Austria,1993,line_item,1/440,Bundesministerium für Wissenschaft und Forschung,Federal Ministry of Science and Research,,Forschungsvorhaben in internationaler Kooperation,Research Projects in International Cooperation,812.248,million,ATS,rd_adjacent,review,0.3,1993_Austria.pdf,48,gpt-4o-mini,extract,,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand]",
Austria,1993,line_item,1/440,Bundesministerium für Wissenschaft und Forschung,Federal Ministry of Science and Research,,Wissenschaftliche Forschung,Scientific Research,556.842,million,ATS,direct_rd,review,0.3,1993_Austria.pdf,48,gpt-4o-mini,extract,,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand]",
Austria,1993,program_total,1/142,Universitäten und wissenschaftliche Einrichtungen,Universities and Scientific Institutions,,Summe 142,Total 142,750.494,million,ATS,higher_education,review,0.3,1993_Austria.pdf,51,gpt-4o-mini,extract,,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand][section_total: Gesamtsumme/UG-Gesamt/I alt aggregate row]",section
Austria,1993,line_item,1/142,Universitäten und wissenschaftliche Einrichtungen,Universities and Scientific Institutions,,Universitäten,Universities,8250.475,million,ATS,higher_education,review,0.3,1993_Austria.pdf,51,gpt-4o-mini,extract,,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand]",
Austria,1993,line_item,13,Wissenschaft und Forschung,Science and Research,,Österreichische Akademie der Wissenschaften (ÖAW),Austrian Academy of Sciences (ÖAW),1.5,million,ATS,science_agency,include,1.0,1993_Austria.pdf,90,gpt-4o-mini,extract,,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand]",
Austria,1993,line_item,13,Wissenschaft und Forschung,Science and Research,,Fonds zur Förderung der wissenschaftlichen Forschung (FWF),Austrian Science Fund (FWF),2.0,million,ATS,direct_rd,include,1.0,1993_Austria.pdf,90,gpt-4o-mini,extract,,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand]",
Austria,1993,line_item,13,Wissenschaft und Forschung,Science and Research,,Christian Doppler Forschungsgesellschaft (CD-Labor),Christian Doppler Research Society (CD-Labor),300.0,million,ATS,direct_rd,include,1.0,1993_Austria.pdf,90,gpt-4o-mini,extract,,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand]",
Austria,1993,line_item,13,Wissenschaft und Forschung,Science and Research,,Beitrag zu CERN,Contribution to CERN,100.0,million,ATS,rd_adjacent,include,1.0,1993_Austria.pdf,90,gpt-4o-mini,extract,,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand]",
Austria,1993,line_item,13,Wissenschaft und Forschung,Science and Research,,Beitrag zu ESA,Contribution to ESA,50.0,million,ATS,rd_adjacent,include,1.0,1993_Austria.pdf,90,gpt-4o-mini,extract,,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand]",
Austria,1993,line_item,13,Wissenschaft und Forschung,Science and Research,,Ludwig Boltzmann Gesellschaft,Ludwig Boltzmann Society,500.0,million,ATS,science_agency,include,1.0,1993_Austria.pdf,90,gpt-4o-mini,extract,,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand]",
Austria,1993,program_total,13,Wissenschaft und Forschung,Science and Research,,Forschungsförderungsfonds für die gewerbliche Wirtschaft (FFF),Research Promotion Fund for Industry (FFF),500.0,million,ATS,direct_rd,include,1.0,1993_Austria.pdf,90,gpt-4o-mini,extract,,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand]",
Austria,1994,line_item,13,Wissenschaft und Forschung,Science and Research,,Österreichische Akademie der Wissenschaften (ÖAW),Austrian Academy of Sciences (ÖAW),150.0,million,ATS,science_agency,include,1.0,1994_Austria.pdf,124,gpt-4o-mini,extract,,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand]",
Austria,1994,line_item,13,Wissenschaft und Forschung,Science and Research,,Fonds zur Förderung der wissenschaftlichen Forschung (FWF),Austrian Science Fund (FWF),300.0,million,ATS,science_agency,include,1.0,1994_Austria.pdf,124,gpt-4o-mini,extract,,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand]",
Austria,1994,line_item,13,Wissenschaft und Forschung,Science and Research,,Christian Doppler Forschungsgesellschaft (CD-Labor),Christian Doppler Research Society (CD-Labor),50.0,million,ATS,science_agency,include,1.0,1994_Austria.pdf,124,gpt-4o-mini,extract,,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand]",
Austria,1994,line_item,13,Wissenschaft und Forschung,Science and Research,,Beitrag zu CERN,Contribution to CERN,20.0,million,ATS,rd_adjacent,include,1.0,1994_Austria.pdf,124,gpt-4o-mini,extract,,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand]",
Austria,1994,line_item,13,Wissenschaft und Forschung,Science and Research,,Beitrag zu ESA,Contribution to ESA,15.0,million,ATS,rd_adjacent,include,1.0,1994_Austria.pdf,124,gpt-4o-mini,extract,,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand]",
Austria,1994,program_total,13,Wissenschaft und Forschung,Science and Research,,Forschungsförderungsfonds für die gewerbliche Wirtschaft (FFF),Research Promotion Fund for Industry (FFF),200.0,million,ATS,innovation_instruments,include,1.0,1994_Austria.pdf,124,gpt-4o-mini,extract,,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand]",
Austria,1994,line_item,1/1420,Universitäten,Universities,,Anlagen,Facilities,1240.535,million,ATS,higher_education,include,1.0,1994_Austria.pdf,187,gpt-4o-mini,extract,,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand]",
Austria,1994,line_item,1/1423,Bibliotheken,Libraries,,Anlagen,Facilities,26.386,million,ATS,higher_education,include,1.0,1994_Austria.pdf,187,gpt-4o-mini,extract,,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand]",
Austria,1994,line_item,1/1410,Hochschulische Einrichtungen,Higher Education Institutions,,Förderungen,Grants,88.55,million,ATS,higher_education,include,1.0,1994_Austria.pdf,187,gpt-4o-mini,extract,,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand]",
Austria,1994,line_item,1/1419,Forschungsunternehmungen,Research Enterprises,,Förderungen,Grants,89.0,million,ATS,direct_rd,include,1.0,1994_Austria.pdf,187,gpt-4o-mini,extract,,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand]",
Austria,1994,line_item,1/1445,Bundesdenkmalamt,Federal Monuments Office,,Förderungen,Grants,130.169,million,ATS,direct_rd,include,1.0,1994_Austria.pdf,187,gpt-4o-mini,extract,,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand]",
Austria,1994,program_total,1/141,Bundesministerium (Zweckaufwand),Federal Ministry (Purpose Expenditure),,Summe 141,Total 141,177.55,million,ATS,direct_rd,include,1.0,1994_Austria.pdf,187,gpt-4o-mini,extract,,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand][section_total: Gesamtsumme/UG-Gesamt/I alt aggregate row]",section
Austria,1994,program_total,1/142,Universitäten und wissenschaftliche Einrichtungen,Universities and Scientific Institutions,,Summe 142,Total 142,1266.921,million,ATS,higher_education,include,1.0,1994_Austria.pdf,187,gpt-4o-mini,extract,,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand][section_total: Gesamtsumme/UG-Gesamt/I alt aggregate row]",section
Austria,1994,section_total,13,Wissenschaft und Forschung,Science and Research,,Gesamtausgaben,Total Expenditures,1774.411,million,ATS,science_agency,include,1.0,1994_Austria.pdf,187,gpt-4o-mini,extract,,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand][section_total: item_type=section_total → aggregate]",section
Austria,1994,line_item,13,Wissenschaft und Forschung,Science and Research,,Ressort- und Hochschulverwaltung,Department and University Administration,0.0,million,ATS,unclear,review,0.5,1994_Austria.pdf,348,gpt-4o-mini,extract,"General administration line, not explicitly R&D.","[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand]",
Austria,1994,section_total,13,Wissenschaft und Forschung,Science and Research,,Bundesministerium für Wissenschaft und Forschung,Federal Ministry of Science and Research,0.0,million,ATS,science_agency,review,0.5,1994_Austria.pdf,348,gpt-4o-mini,extract,Total amount not specified in the text.,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand][section_total: item_type=section_total → aggregate]",section
Austria,1994,program_total,1420,Universitäten,Universities,,"Universitäten: Technische Universität Graz, Universität Graz, Innsbruck, Klagenfurt, Linz, Salzburg, Technische Universität Wien, Universität für Bodenkultur Wien, Universität Wien, Veterinarmedizinische Universität Wien, Wirtschaftsuniversität Wien, Montan-Universität Leoben","Universities: Technical University of Graz, University of Graz, Innsbruck, Klagenfurt, Linz, Salzburg, Technical University of Vienna, University of Natural Resources and Life Sciences Vienna, University of Vienna, University of Veterinary Medicine Vienna, Vienna University of Economics and Business, Montan University Leoben",0.0,million,ATS,higher_education,review,0.5,1994_Austria.pdf,348,gpt-4o-mini,extract,Total amount not specified in the text.,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand]",
Austria,1994,line_item,1424,Wissenschaftliche Anstalten,Scientific Institutions,,Rechenanlage der Zentralanstalt für Meteorologie und Geodynamik,Computing Facility of the Central Institute for Meteorology and Geodynamics,0.0,million,ATS,research_infrastructure,review,0.5,1994_Austria.pdf,349,gpt-4o-mini,extract,"General computing facility line, not explicitly R&D.","[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand]",
Austria,1994,line_item,1424,Wissenschaftliche Anstalten,Scientific Institutions,,Geologische Bundesanstalt,Geological Survey of Austria,0.0,million,ATS,direct_rd,include,0.8,1994_Austria.pdf,349,gpt-4o-mini,extract,Explicitly related to geological research.,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand]",
Austria,1994,line_item,1/1415,Wissenschaftliche Forschung,Scientific Research,,Aufwendungen,Expenditures,616.842,million,ATS,direct_rd,review,0.3,1994_Austria.pdf,46,gpt-4o-mini,extract,,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand]",
Austria,1994,line_item,1/1416,Forschungseinrichtungen,Research Institutions,,Aufwendungen,Expenditures,103.706,million,ATS,direct_rd,review,0.3,1994_Austria.pdf,46,gpt-4o-mini,extract,,"[unit_fix: Austria decimal comma lost; converted thousand→million and ÷1,000][unit_fix: Austria budget tables use Millionen, not thousand]",
