country,year,canonical_name,gap_type,action,series_amount,prev_amount,next_amount,diagnosis,verdict,correct_amount_local,correct_unit,preferred_source_files,evidence_page,confidence,reason
Canada,1999,Millennium Bureau of Canada,outlier,verify,77000000.0,44600000.0,0.0,"Amount 77,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,77000000.0,dollar,"[""pdf_c352f666d27c__1999-1.txt""]",331.0,0.9,"The current annual total of 77,000,000 dollars is directly supported by the source document row indicating the Millennium Bureau of Canada, and there are no conflicting amounts in the provided evidence."
Canada,2001,Millennium Bureau of Canada,outlier,verify,29711500.0,0.0,0.0,"Amount 29,711,500 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,29711500.0,dollar,"[""pdf_42b97a8dfe36__2001_1_YX2-2001-1.txt""]",43.0,0.9,"The amount of 29,711,500 is directly supported by the source document row, which lists it as the total for the Millennium Bureau of Canada."
Canada,1987,Canadian Forestry Service Program,outlier,verify,66070703.0,,0.0,"Amount 66,070,703 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,66070703.0,dollar,"[""pdf_166108b13afc__1987-3.txt""]",29.0,1.0,"The current annual total of 66,070,703 dollars is directly supported by the source document row, which lists this exact amount for the Canadian Forestry Service Program."
Canada,1996,PARICS Canada Program,outlier,verify,19737691.0,0.0,82447528.0,"Amount 19,737,691 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,19737691.0,dollar,"[""pdf_daae31bf1d77__1996-1.txt""]",,1.0,"The current annual total of 19,737,691 dollars is directly supported by the source document row, which confirms the amount for the PARICS Canada Program."
Canada,1997,PARICS Canada Program,outlier,verify,82447528.0,19737691.0,0.0,"Amount 82,447,528 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,82447528.0,dollar,"[""pdf_7c0b389ce1a9__1997-2.txt"", ""pdf_7f5669593c7c__1997-1.txt""]",743.0,0.9,"The total of 82,447,528 is supported by the sum of the two source document rows (63,974,326 + 18,473,202)."
Canada,1991,"Industry, Science and Technology Development Program",outlier,verify,45132000.0,0.0,0.0,"Amount 45,132,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,45132000.0,dollar,"[""pdf_df6419e6eefa__1991-1.txt""]",484.0,1.0,"The current annual total of 45,132,000 dollars is directly supported by the source document row, which lists the same amount for the Industry, Science and Technology Development Program."
Canada,1987,Canadian Northern Energy Commission,outlier,verify,13040000.0,,0.0,"Amount 13,040,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,13040000.0,dollar,"[""pdf_166108b13afc__1987-3.txt""]",38.0,1.0,"The current annual total of 13,040,000 dollars is directly supported by the source document row, which lists the same amount for the Canadian Northern Energy Commission."
Canada,1992,"Industry, Science and Technology Program",outlier,verify,10895784.0,0.0,6772712.0,"Amount 10,895,784 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,10895784.0,dollar,"[""pdf_5a9c5f586c49__1992-1.txt""]",249,1.0,"The current annual total of 10,895,784.0 dollars is directly supported by the source document row and is consistent with the agency's funding context."
Canada,1993,"Industry, Science and Technology Program",outlier,verify,6772712.0,10895784.0,0.0,"Amount 6,772,712 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,6772712.0,dollar,"[""pdf_7e9961b9ea80__1993-1.txt""]",105.0,1.0,"The current annual total of 6,772,712 dollars is directly supported by the source document row and is consistent with the agency's reported expenditures."
Canada,1989,Industry and Technology Development Program,outlier,verify,6584000.0,0.0,12594000.0,"Amount 6,584,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,6584000.0,dollar,"[""pdf_cc4accfe073d__1989-1.txt""]",312.0,1.0,"The current annual total of 6,584,000 dollars is directly supported by the source document row and is consistent with the agency's reported expenditures."
Canada,1990,Industry and Technology Development Program,outlier,verify,12594000.0,6584000.0,0.0,"Amount 12,594,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,12594000.0,dollar,"[""pdf_1c13f3879be4__1990-1.txt""]",188.0,1.0,"The current annual total of 12,594,000 dollars is directly supported by the source document row, which lists the same amount for the Industry and Technology Development Program."
Canada,1990,Industry and Technology Program,outlier,verify,5962317.0,0.0,0.0,"Amount 5,962,317 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,5962317.0,dollar,"[""pdf_1c13f3879be4__1990-1.txt""]",0.0,1.0,"The current annual total of 5,962,317 dollars is directly supported by the source document row, which lists the same amount for the Industry and Technology Program."
Canada,1988,Council of Canadian Academies,outlier,verify,5791000.0,0.0,0.0,"Amount 5,791,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,2550000.0,dollar,"[""pdf_80ffd1071265__1988-1.txt""]",586.0,0.9,"The amount of 5,791,000 appears to be a misinterpretation; the document snippet indicates a total of 2,550,000 for the Conseil des sciences du Canada, which is more consistent with the context of the budget."
