country,year,item_type,section_code,section_name,section_name_en,line_code,line_description,line_description_en,amount_local,unit,currency,rd_category,decision,confidence,source_file,page_number,llm_model,extraction_pass,notes
Czech Republic,2007,section_total,361,Akademie věd České republiky,Academy of Sciences of the Czech Republic,,Celkové výdaje,Total expenditures,5617230.0,thousand,CZK,science_agency,review,1.0,2007 Zak_2006-622_Prilohy-k-zakonu-c-6222006-Sb-o-statnim-rozpoctu-Ceske-republiky-na-rok-2007.pdf,3,gpt-4o-mini,extract,
Czech Republic,2007,section_total,333,"Ministerstvo školství, mládeže a tělovýchovy","Ministry of Education, Youth and Sports",,Celkové výdaje,Total expenditures,121652407.0,thousand,CZK,review,review,0.6,2007 Zak_2006-622_Prilohy-k-zakonu-c-6222006-Sb-o-statnim-rozpoctu-Ceske-republiky-na-rok-2007.pdf,3,gpt-4o-mini,extract,"Mixed-purpose ministry, review due to lack of specific R&D lines."
Czech Republic,2007,section_total,361,Akademie věd České republiky,Academy of Sciences of the Czech Republic,,Celkem,Total,,thousand,CZK,science_agency,review,0.4,2007 Zak_2006-622_Prilohy-k-zakonu-c-6222006-Sb-o-statnim-rozpoctu-Ceske-republiky-na-rok-2007.pdf,41,gpt-4o-mini,extract,Total amount not specified. | no_amount
Czech Republic,2007,section_total,375,Státní úřad pro jadernou bezpečnost,State Office for Nuclear Safety,,Celkem,Total,,thousand,CZK,science_agency,review,0.4,2007 Zak_2006-622_Prilohy-k-zakonu-c-6222006-Sb-o-statnim-rozpoctu-Ceske-republiky-na-rok-2007.pdf,44,gpt-4o-mini,extract,Total amount not specified. | no_amount
Czech Republic,2007,line_item,375,Státní úřad pro jadernou bezpečnost,State Office for Nuclear Safety,,výdaje na výzkum a vývoj podle § 6 odst. 1 zákona č. 130/2002 Sb.,expenditures on research and development according to § 6 paragraph 1 of Act No. 130/2002 Coll.,,thousand,CZK,direct_rd,review,0.4,2007 Zak_2006-622_Prilohy-k-zakonu-c-6222006-Sb-o-statnim-rozpoctu-Ceske-republiky-na-rok-2007.pdf,44,gpt-4o-mini,extract,no_amount
Czech Republic,2007,line_item,375,Státní úřad pro jadernou bezpečnost,State Office for Nuclear Safety,,výdaje na výzkum a vývoj podle § 6 odst. 2 zákona č. 130/2002 Sb.,expenditures on research and development according to § 6 paragraph 2 of Act No. 130/2002 Coll.,,thousand,CZK,direct_rd,review,0.4,2007 Zak_2006-622_Prilohy-k-zakonu-c-6222006-Sb-o-statnim-rozpoctu-Ceske-republiky-na-rok-2007.pdf,44,gpt-4o-mini,extract,no_amount
Czech Republic,2008,line_item,321,Grantová agentura České republiky,Czech Science Foundation,,výdaje na výzkum a vývoj podle § 6 odst. 1 zákona č. 130/2002 Sb.,expenditures for research and development according to § 6 paragraph 1 of Act No. 130/2002 Coll.,,unit,CZK,direct_rd,review,0.4,2008 Zak_2007-360_Prilohy-k-zakonu-c-3602007-Sb-o-statnim-rozpoctu-Ceske-republiky-na-rok-2008.pdf,20,gpt-4o-mini,extract,no_amount
Czech Republic,2008,line_item,361,Akademie věd České republiky,Academy of Sciences of the Czech Republic,,výdaje na výzkum a vývoj podle § 6 odst. 1 zákona č. 130/2002 Sb.,expenditures for research and development according to § 6 paragraph 1 of Act No. 130/2002 Coll.,,unit,CZK,direct_rd,review,0.4,2008 Zak_2007-360_Prilohy-k-zakonu-c-3602007-Sb-o-statnim-rozpoctu-Ceske-republiky-na-rok-2008.pdf,20,gpt-4o-mini,extract,no_amount
Czech Republic,2008,line_item,321,Grantová agentura České republiky,Czech Science Foundation,,výdaje na výzkum a vývoj podle § 6 odst. 2 zákona č. 130/2002 Sb.,expenditures for research and development according to § 6 paragraph 2 of Act No. 130/2002 Coll.,,unit,CZK,direct_rd,review,0.4,2008 Zak_2007-360_Prilohy-k-zakonu-c-3602007-Sb-o-statnim-rozpoctu-Ceske-republiky-na-rok-2008.pdf,20,gpt-4o-mini,extract,no_amount
Czech Republic,2008,line_item,361,Akademie věd České republiky,Academy of Sciences of the Czech Republic,,výdaje na výzkum a vývoj podle § 6 odst. 2 zákona č. 130/2002 Sb.,expenditures for research and development according to § 6 paragraph 2 of Act No. 130/2002 Coll.,,unit,CZK,direct_rd,review,0.4,2008 Zak_2007-360_Prilohy-k-zakonu-c-3602007-Sb-o-statnim-rozpoctu-Ceske-republiky-na-rok-2008.pdf,20,gpt-4o-mini,extract,no_amount
Czech Republic,2008,section_total,322,Ministerstvo průmyslu a obchodu,Ministry of Industry and Trade,,Výdaje na výzkum a vývoj včetně programů spolufinancovanych z prostředků zahraničních programů,Expenditures on research and development including programs co-financed from foreign sources,2985946.0,thousand,CZK,direct_rd,review,1.0,2008 Zak_2007-360_Prilohy-k-zakonu-c-3602007-Sb-o-statnim-rozpoctu-Ceske-republiky-na-rok-2008.pdf,21,gpt-4o-mini,extract,
Czech Republic,2008,program_total,329,Ministerstvo zemědělství,Ministry of Agriculture,,Výdaje na výzkum a vývoj včetně programů spolufinancovaných z prostředků zahraničních programů,Expenditures on research and development including programs co-financed from foreign sources,840919.0,thousand,CZK,direct_rd,include,1.0,2008 Zak_2007-360_Prilohy-k-zakonu-c-3602007-Sb-o-statnim-rozpoctu-Ceske-republiky-na-rok-2008.pdf,24,gpt-4o-mini,extract,
Czech Republic,2008,program_total,333,"Ministerstvo školství, mládeže a tělovýchovy","Ministry of Education, Youth and Sports",,Výdaje na výzkum a vývoj podle § 6 odst. 1 zákona č. 130/2002 Sb.,Expenditures on research and development according to § 6 paragraph 1 of Act No. 130/2002 Coll.,,,CZK,direct_rd,review,0.4,2008 Zak_2007-360_Prilohy-k-zakonu-c-3602007-Sb-o-statnim-rozpoctu-Ceske-republiky-na-rok-2008.pdf,27,gpt-4o-mini,extract,no_amount
Czech Republic,2008,program_total,333,"Ministerstvo školství, mládeže a tělovýchovy","Ministry of Education, Youth and Sports",,Výdaje na výzkum a vývoj podle § 6 odst. 2 zákona č. 130/2002 Sb.,Expenditures on research and development according to § 6 paragraph 2 of Act No. 130/2002 Coll.,,,CZK,direct_rd,review,0.4,2008 Zak_2007-360_Prilohy-k-zakonu-c-3602007-Sb-o-statnim-rozpoctu-Ceske-republiky-na-rok-2008.pdf,27,gpt-4o-mini,extract,no_amount
Czech Republic,2008,section_total,321,Grantová agentura České republiky,Czech Science Foundation,,Celkové výdaje,Total expenditures,1534710.0,thousand,CZK,science_agency,review,1.0,2008 Zak_2007-360_Prilohy-k-zakonu-c-3602007-Sb-o-statnim-rozpoctu-Ceske-republiky-na-rok-2008.pdf,3,gpt-4o-mini,extract,
Czech Republic,2008,section_total,361,Akademie věd České republiky,Academy of Sciences of the Czech Republic,,Celkové výdaje,Total expenditures,5529486.0,thousand,CZK,science_agency,review,1.0,2008 Zak_2007-360_Prilohy-k-zakonu-c-3602007-Sb-o-statnim-rozpoctu-Ceske-republiky-na-rok-2008.pdf,3,gpt-4o-mini,extract,
Czech Republic,2008,section_total,333,"Ministerstvo školství, mládeže a tělovýchovy","Ministry of Education, Youth and Sports",,Celkové výdaje,Total expenditures,119211935.0,thousand,CZK,review,review,0.5,2008 Zak_2007-360_Prilohy-k-zakonu-c-3602007-Sb-o-statnim-rozpoctu-Ceske-republiky-na-rok-2008.pdf,3,gpt-4o-mini,extract,"Mixed-purpose ministry, total may include non-R&D components."
Czech Republic,2008,program_total,335,Ministerstvo zdravotnictví,Ministry of Health,,Výdaje na výzkum a vývoj podle § 6 odst. 1 zákona č. 130/2002 Sb.,Expenditures on research and development according to § 6 paragraph 1 of Act No. 130/2002 Coll.,,,CZK,direct_rd,review,0.4,2008 Zak_2007-360_Prilohy-k-zakonu-c-3602007-Sb-o-statnim-rozpoctu-Ceske-republiky-na-rok-2008.pdf,30,gpt-4o-mini,extract,no_amount
Czech Republic,2008,program_total,335,Ministerstvo zdravotnictví,Ministry of Health,,Výdaje na výzkum a vývoj podle § 6 odst. 2 zákona č. 130/2002 Sb.,Expenditures on research and development according to § 6 paragraph 2 of Act No. 130/2002 Coll.,,,CZK,direct_rd,review,0.4,2008 Zak_2007-360_Prilohy-k-zakonu-c-3602007-Sb-o-statnim-rozpoctu-Ceske-republiky-na-rok-2008.pdf,30,gpt-4o-mini,extract,no_amount
Czech Republic,2008,program_total,336,Ministerstvo spravedlnosti,Ministry of Justice,,Výdaje na výzkum a vývoj podle § 6 odst. 1 zákona č. 130/2002 Sb.,Expenditures on research and development according to § 6 paragraph 1 of Act No. 130/2002 Coll.,,,CZK,direct_rd,review,0.4,2008 Zak_2007-360_Prilohy-k-zakonu-c-3602007-Sb-o-statnim-rozpoctu-Ceske-republiky-na-rok-2008.pdf,34,gpt-4o-mini,extract,no_amount
Czech Republic,2008,program_total,336,Ministerstvo spravedlnosti,Ministry of Justice,,Výdaje na výzkum a vývoj podle § 6 odst. 2 zákona č. 130/2002 Sb.,Expenditures on research and development according to § 6 paragraph 2 of Act No. 130/2002 Coll.,,,CZK,direct_rd,review,0.4,2008 Zak_2007-360_Prilohy-k-zakonu-c-3602007-Sb-o-statnim-rozpoctu-Ceske-republiky-na-rok-2008.pdf,34,gpt-4o-mini,extract,no_amount
Czech Republic,2008,program_total,346,Český úřad zeměměřický a katastrální,"Czech Office for Surveying, Mapping and Cadastre",,Výdaje na výzkum a vývoj včetně programů spolufinancovanych z prostředků zahraničních programů,Expenditures on research and development including programs co-financed from foreign sources,,,CZK,direct_rd,review,0.4,2008 Zak_2007-360_Prilohy-k-zakonu-c-3602007-Sb-o-statnim-rozpoctu-Ceske-republiky-na-rok-2008.pdf,35,gpt-4o-mini,extract,no_amount
Czech Republic,2008,line_item,375,Státní úřad pro jadernou bezpečnost,State Office for Nuclear Safety,,Výdaje na výzkum a vývoj včetně programů spolufinancovaných,Expenditures on research and development including co-financed programs,,thousand,CZK,direct_rd,review,0.4,2008 Zak_2007-360_Prilohy-k-zakonu-c-3602007-Sb-o-statnim-rozpoctu-Ceske-republiky-na-rok-2008.pdf,44,gpt-4o-mini,extract,Total amount not specified in the text. | no_amount
Czech Republic,2009,line_item,305,Bezpečnostní informační služba,Security Information Service,,Výdaje na výzkum a vývoj včetně programů spolufinancovaných z prostředků zahraničních programů,Expenditures on research and development including programs co-financed from foreign program funds,8100.0,thousand,CZK,direct_rd,include,0.9,2009 Zak_2008-475_Zakon-c-4752008-Sb.pdf,10,gpt-4o-mini,extract,
Czech Republic,2009,line_item,306,Ministerstvo zahraničních věcí,Ministry of Foreign Affairs,,Výdaje na výzkum a vývoj včetně programů spolufinancovaných z prostředků zahraničních programů,Expenditures on research and development including programs co-financed from foreign program funds,21697.0,thousand,CZK,direct_rd,include,0.9,2009 Zak_2008-475_Zakon-c-4752008-Sb.pdf,11,gpt-4o-mini,extract,
Czech Republic,2009,line_item,307,Ministerstvo obrany,Ministry of Defence,,Výdaje na výzkum a vývoj včetně programů spolufinancovaných z prostředků zahraničních programů,Expenditures on research and development including programs co-financed from foreign program funds,507206.0,thousand,CZK,direct_rd,include,0.9,2009 Zak_2008-475_Zakon-c-4752008-Sb.pdf,12,gpt-4o-mini,extract,
Czech Republic,2009,line_item,308,Národní bezpečnostní úřad,National Security Office,,Výdaje na výzkum a vývoj včetně programů spolufinancovaných z prostředků zahraničních programů,Expenditures on research and development including programs co-financed from foreign program funds,21731.0,thousand,CZK,direct_rd,include,0.9,2009 Zak_2008-475_Zakon-c-4752008-Sb.pdf,13,gpt-4o-mini,extract,
Czech Republic,2009,line_item,313,Ministerstvo práce a sociálních věcí,Ministry of Labour and Social Affairs,,Výdaje na výzkum a vývoj včetně programů spolufinancovaných z prostředků zahraničních,Expenditures on research and development including programs co-financed from foreign resources,77243.0,thousand,CZK,direct_rd,include,1.0,2009 Zak_2008-475_Zakon-c-4752008-Sb.pdf,16,gpt-4o-mini,extract,
Czech Republic,2009,section_total,313,Ministerstvo práce a sociálních věcí,Ministry of Labour and Social Affairs,,Výdaje celkem,Total expenditures,462882270.0,thousand,CZK,review,review,0.5,2009 Zak_2008-475_Zakon-c-4752008-Sb.pdf,16,gpt-4o-mini,extract,Mixed-purpose ministry; review due to lack of explicit R&D focus.
Czech Republic,2009,line_item,314,Ministerstvo vnitra,Ministry of the Interior,,Výdaje na výzkum a vývoj včetně programů spolufinancovaných z prostředků zahraničních,Expenditures on research and development including programs co-financed from foreign resources,47942.0,thousand,CZK,direct_rd,include,1.0,2009 Zak_2008-475_Zakon-c-4752008-Sb.pdf,18,gpt-4o-mini,extract,
Czech Republic,2009,section_total,314,Ministerstvo vnitra,Ministry of the Interior,,Výdaje celkem,Total expenditures,61802385.0,thousand,CZK,review,review,0.5,2009 Zak_2008-475_Zakon-c-4752008-Sb.pdf,18,gpt-4o-mini,extract,Mixed-purpose ministry; review due to lack of explicit R&D focus.
Czech Republic,2009,line_item,315,Ministerstvo životního prostředí,Ministry of the Environment,,Výdaje na výzkum a vývoj,Expenditures on research and development,478111.0,thousand,CZK,direct_rd,include,1.0,2009 Zak_2008-475_Zakon-c-4752008-Sb.pdf,20,gpt-4o-mini,extract,
Czech Republic,2009,section_total,315,Ministerstvo životního prostředí,Ministry of the Environment,,Výdaje celkem,Total expenditures,13839167.0,thousand,CZK,review,review,0.5,2009 Zak_2008-475_Zakon-c-4752008-Sb.pdf,20,gpt-4o-mini,extract,Mixed-purpose ministry; review due to lack of explicit R&D focus.
Czech Republic,2009,line_item,321,Grantová agentura České republiky,Czech Science Foundation,,Výdaje na výzkum a vývoj včetně programů spolufinancovaných z prostředků zahraničních programů,Expenditures on research and development including programs co-financed from foreign program resources,1833145.0,thousand,CZK,direct_rd,include,1.0,2009 Zak_2008-475_Zakon-c-4752008-Sb.pdf,22,gpt-4o-mini,extract,
Czech Republic,2009,line_item,322,Ministerstvo průmyslu a obchodu,Ministry of Industry and Trade,,Výdaje na výzkum a vývoj včetně programů spolufinancovaných z prostředků zahraničních programů,Expenditures on research and development including programs co-financed from foreign program funds,6584348.0,thousand,CZK,direct_rd,include,0.9,2009 Zak_2008-475_Zakon-c-4752008-Sb.pdf,23,gpt-4o-mini,extract,
Czech Republic,2009,line_item,322,Ministerstvo průmyslu a obchodu,Ministry of Industry and Trade,,Mezinárodní spolupráce ve výzkumu a vývoji,International cooperation in research and development,501600.0,thousand,CZK,rd_adjacent,include,0.9,2009 Zak_2008-475_Zakon-c-4752008-Sb.pdf,23,gpt-4o-mini,extract,
Czech Republic,2009,line_item,322,Ministerstvo průmyslu a obchodu,Ministry of Industry and Trade,,Národní program výzkumu,National research program,495783.0,thousand,CZK,direct_rd,include,0.9,2009 Zak_2008-475_Zakon-c-4752008-Sb.pdf,23,gpt-4o-mini,extract,
Czech Republic,2009,section_total,322,Ministerstvo průmyslu a obchodu,Ministry of Industry and Trade,,Výdaje celkem,Total expenditures,18008379.0,thousand,CZK,unclear,review,0.5,2009 Zak_2008-475_Zakon-c-4752008-Sb.pdf,23,gpt-4o-mini,extract,Broad chapter total
Czech Republic,2009,line_item,327,Ministerstvo dopravy,Ministry of Transport,,Výdaje na výzkum a vývoj včetně programů spolufinancovaných z prostředků zahraničních programů,Expenditures on research and development including programs co-financed from foreign program funds,187682.0,thousand,CZK,direct_rd,include,0.9,2009 Zak_2008-475_Zakon-c-4752008-Sb.pdf,24,gpt-4o-mini,extract,
Czech Republic,2009,section_total,327,Ministerstvo dopravy,Ministry of Transport,,Výdaje celkem,Total expenditures,51216032.0,thousand,CZK,unclear,review,0.5,2009 Zak_2008-475_Zakon-c-4752008-Sb.pdf,24,gpt-4o-mini,extract,Broad chapter total
Czech Republic,2009,line_item,329,Ministerstvo zemědělství,Ministry of Agriculture,,Výdaje na výzkum a vývoj včetně programů spolufinancovaných z prostředků zahraničních programů,Expenditures on research and development including programs co-financed from foreign program funds,912154.0,thousand,CZK,direct_rd,include,0.9,2009 Zak_2008-475_Zakon-c-4752008-Sb.pdf,26,gpt-4o-mini,extract,
Czech Republic,2009,section_total,329,Ministerstvo zemědělství,Ministry of Agriculture,,Výdaje celkem,Total expenditures,40022449.0,thousand,CZK,unclear,review,0.5,2009 Zak_2008-475_Zakon-c-4752008-Sb.pdf,26,gpt-4o-mini,extract,Broad chapter total
Czech Republic,2009,line_item,333,"Ministerstvo školství, mládeže a tělovýchovy","Ministry of Education, Youth and Sports",,Výdaje na výzkum a vývoj včetně programů spolufinancovaných z prostředků zahraničních programů,Expenditures on research and development including programs co-financed from foreign program funds,14459799.0,thousand,CZK,direct_rd,include,0.9,2009 Zak_2008-475_Zakon-c-4752008-Sb.pdf,28,gpt-4o-mini,extract,
Czech Republic,2009,line_item,333,"Ministerstvo školství, mládeže a tělovýchovy","Ministry of Education, Youth and Sports",,Specifický výzkum na vysokých školách,Specific research at universities,1047356.0,thousand,CZK,higher_education,include,0.9,2009 Zak_2008-475_Zakon-c-4752008-Sb.pdf,28,gpt-4o-mini,extract,
Czech Republic,2009,line_item,334,Ministerstvo kultury,Ministry of Culture,,Výdaje na výzkum a vývoj celkem,Total expenditures on research and development,92807.0,thousand,CZK,direct_rd,include,0.9,2009 Zak_2008-475_Zakon-c-4752008-Sb.pdf,30,gpt-4o-mini,extract,
Czech Republic,2009,line_item,335,Ministerstvo zdravotnictví,Ministry of Health,,Výdaje na výzkum a vývoj včetně programů spolufinancovaných z prostředků zahraničních programů,Expenditures on research and development including programs co-financed from foreign program resources,1101468.0,thousand,CZK,direct_rd,include,1.0,2009 Zak_2008-475_Zakon-c-4752008-Sb.pdf,32,gpt-4o-mini,extract,
Czech Republic,2009,line_item,335,Ministerstvo zdravotnictví,Ministry of Health,,Národní program výzkumu,National research program,14767.0,thousand,CZK,direct_rd,include,1.0,2009 Zak_2008-475_Zakon-c-4752008-Sb.pdf,32,gpt-4o-mini,extract,
Czech Republic,2009,line_item,336,Ministerstvo spravedlnosti,Ministry of Justice,,Výdaje na výzkum a vývoj včetně programů spolufinancovaných z prostředků zahraničních programů,Expenditures on research and development including programs co-financed from foreign program resources,6000.0,thousand,CZK,direct_rd,include,1.0,2009 Zak_2008-475_Zakon-c-4752008-Sb.pdf,33,gpt-4o-mini,extract,
Czech Republic,2009,line_item,346,Český úřad zeměměřický a katastrální,"Czech Office for Surveying, Mapping and Cadastre",,Výdaje na výzkum a vývoj včetně programů spolufinancovaných z prostředků zahraničních programů,Expenditures on research and development including programs co-financed from foreign program resources,31300.0,thousand,CZK,direct_rd,include,1.0,2009 Zak_2008-475_Zakon-c-4752008-Sb.pdf,37,gpt-4o-mini,extract,
Czech Republic,2009,line_item,348,Český báňský úřad,Czech Mining Authority,,Výdaje na výzkum a vývoj včetně programů spolufinancovaných z prostředků zahraničních programů,Expenditures on research and development including programs co-financed from foreign program resources,22000.0,thousand,CZK,direct_rd,include,1.0,2009 Zak_2008-475_Zakon-c-4752008-Sb.pdf,38,gpt-4o-mini,extract,
Czech Republic,2009,line_item,361,Akademie věd České republiky,Academy of Sciences of the Czech Republic,,Výdaje na výzkum a vývoj včetně programů spolufinancovaných z prostředků zahraničních programů,Expenditures on research and development including programs co-financed from foreign program resources,5887180.0,thousand,CZK,direct_rd,include,1.0,2009 Zak_2008-475_Zakon-c-4752008-Sb.pdf,43,gpt-4o-mini,extract,
Czech Republic,2009,line_item,361,Akademie věd České republiky,Academy of Sciences of the Czech Republic,,Mezinárodní spolupráce ve výzkumu a vývoji,International cooperation in research and development,321.0,thousand,CZK,rd_adjacent,include,1.0,2009 Zak_2008-475_Zakon-c-4752008-Sb.pdf,43,gpt-4o-mini,extract,
Czech Republic,2009,line_item,361,Akademie věd České republiky,Academy of Sciences of the Czech Republic,,Národní program výzkumu,National research program,85012.0,thousand,CZK,direct_rd,include,1.0,2009 Zak_2008-475_Zakon-c-4752008-Sb.pdf,43,gpt-4o-mini,extract,
Czech Republic,2009,line_item,361,Akademie věd České republiky,Academy of Sciences of the Czech Republic,,Programy v působnosti poskytovatelů,Programs under the responsibility of providers,315493.0,thousand,CZK,direct_rd,include,1.0,2009 Zak_2008-475_Zakon-c-4752008-Sb.pdf,43,gpt-4o-mini,extract,
Czech Republic,2009,program_total,361,Akademie věd České republiky,Academy of Sciences of the Czech Republic,,Infrastruktura výzkumu,Research infrastructure,5063337.0,thousand,CZK,research_infrastructure,include,1.0,2009 Zak_2008-475_Zakon-c-4752008-Sb.pdf,43,gpt-4o-mini,extract,
Czech Republic,2009,program_total,361,Akademie věd České republiky,Academy of Sciences of the Czech Republic,,Programy výzkumu,Research programs,823843.0,thousand,CZK,direct_rd,include,1.0,2009 Zak_2008-475_Zakon-c-4752008-Sb.pdf,43,gpt-4o-mini,extract,
Czech Republic,2009,line_item,375,Státní úřad pro jadernou bezpečnost,State Office for Nuclear Safety,,Výdaje na výzkum a vývoj včetně programů spolufinancovaných z prostředků zahraničních programů,Expenditures on research and development including programs co-financed from foreign program resources,45940.0,thousand,CZK,direct_rd,include,1.0,2009 Zak_2008-475_Zakon-c-4752008-Sb.pdf,46,gpt-4o-mini,extract,
Czech Republic,2009,section_total,375,Státní úřad pro jadernou bezpečnost,State Office for Nuclear Safety,,Výdaje celkem,Total expenditures,408808.0,thousand,CZK,science_agency,review,0.8,2009 Zak_2008-475_Zakon-c-4752008-Sb.pdf,46,gpt-4o-mini,extract,Mixed-purpose agency; review due to lack of explicit R&D focus.
Czech Republic,2009,section_total,321,Grantová agentura České republiky,Czech Science Foundation,,Výdaje celkem,Total expenditures,1833145.0,thousand,CZK,science_agency,review,1.0,2009 Zak_2008-475_Zakon-c-4752008-Sb.pdf,5,gpt-4o-mini,extract,
Czech Republic,2009,section_total,361,Akademie věd České republiky,Academy of Sciences of the Czech Republic,,Výdaje celkem,Total expenditures,5887180.0,thousand,CZK,science_agency,review,1.0,2009 Zak_2008-475_Zakon-c-4752008-Sb.pdf,5,gpt-4o-mini,extract,
Czech Republic,2009,section_total,333,"Ministerstvo školství, mládeže a tělovýchovy","Ministry of Education, Youth and Sports",,Výdaje celkem,Total expenditures,134661633.0,thousand,CZK,review,review,0.5,2009 Zak_2008-475_Zakon-c-4752008-Sb.pdf,5,gpt-4o-mini,extract,Mixed-purpose ministry; further breakdown needed.
Czech Republic,2009,line_item,304,Úřad vlády České republiky,Government Office of the Czech Republic,,Výdaje na výzkum a vývoj včetně programů spolufinancovaných z prostředků zahraničních programů,Expenditures on research and development including programs co-financed from foreign program funds,36344.0,thousand,CZK,direct_rd,include,0.9,2009 Zak_2008-475_Zakon-c-4752008-Sb.pdf,9,gpt-4o-mini,extract,
Czech Republic,2010,section_total,321,Grantová agentura České republiky,Czech Science Foundation,,"Výdaje na výzkum, vývoj a inovace celkem včetně programů spolufinancovaných","Expenditures on research, development, and innovation including co-financed programs",,thousand,CZK,science_agency,review,0.4,2010 Zak_2009-487_Zakon-c-4872009-Sb.pdf,24,gpt-4o-mini,extract,Total amount not specified | no_amount
Czech Republic,2010,line_item,321,Grantová agentura České republiky,Czech Science Foundation,,"výdaje na výzkum, vývoj a inovace podle $ 6 odst. I zákona č. 130/2002 Sb., ve znění zákona č. 110/2009 Sb.","expenditures on research, development, and innovation according to § 6 paragraph 1 of Act No. 130/2002 Coll., as amended by Act No. 110/2009 Coll.",,thousand,CZK,direct_rd,review,0.4,2010 Zak_2009-487_Zakon-c-4872009-Sb.pdf,24,gpt-4o-mini,extract,Total amount not specified | no_amount
Czech Republic,2010,line_item,321,Grantová agentura České republiky,Czech Science Foundation,,"výdaje na výzkum, vývoj a inovace podle $ 6 odst. 2 zákona č. 130/2002 Sb., ve znění zákona č. 110/2009 Sb.","expenditures on research, development, and innovation according to § 6 paragraph 2 of Act No. 130/2002 Coll., as amended by Act No. 110/2009 Coll.",,thousand,CZK,direct_rd,review,0.4,2010 Zak_2009-487_Zakon-c-4872009-Sb.pdf,24,gpt-4o-mini,extract,Total amount not specified | no_amount
Czech Republic,2010,section_total,322,Ministerstvo průmyslu a obchodu,Ministry of Industry and Trade,,"Výdaje na výzkum, vývoj a inovace celkem včetně programů spolufinancovaných","Expenditures on research, development, and innovation including co-financed programs",,thousand,CZK,direct_rd,review,0.4,2010 Zak_2009-487_Zakon-c-4872009-Sb.pdf,25,gpt-4o-mini,extract,Total amount not specified | no_amount
Czech Republic,2010,line_item,322,Ministerstvo průmyslu a obchodu,Ministry of Industry and Trade,,"výdaje na výzkum, vývoj a inovace podle $ 6 odst. I zákona č. 130/2002 Sb., ve znění zákona č. 110/2009 Sb.","expenditures on research, development, and innovation according to § 6 paragraph 1 of Act No. 130/2002 Coll., as amended by Act No. 110/2009 Coll.",,thousand,CZK,direct_rd,review,0.4,2010 Zak_2009-487_Zakon-c-4872009-Sb.pdf,25,gpt-4o-mini,extract,Total amount not specified | no_amount
Czech Republic,2010,line_item,322,Ministerstvo průmyslu a obchodu,Ministry of Industry and Trade,,"výdaje na výzkum, vývoj a inovace podle $ 6 odst. 2 zákona č. 130/2002 Sb., ve znění zákona č. 110/2009 Sb.","expenditures on research, development, and innovation according to § 6 paragraph 2 of Act No. 130/2002 Coll., as amended by Act No. 110/2009 Coll.",,thousand,CZK,direct_rd,review,0.4,2010 Zak_2009-487_Zakon-c-4872009-Sb.pdf,25,gpt-4o-mini,extract,Total amount not specified | no_amount
Czech Republic,2010,section_total,333,"Ministerstvo školství, mládeže a tělovýchovy","Ministry of Education, Youth and Sports",,"výdaje na výzkum, vývoj a inovace celkem včetně programů spolufinancovaných","expenditures on research, development and innovation in total including co-financed programs",,thousand,CZK,higher_education,review,0.4,2010 Zak_2009-487_Zakon-c-4872009-Sb.pdf,30,gpt-4o-mini,extract,total includes non-R&D components | no_amount
Czech Republic,2010,line_item,333,"Ministerstvo školství, mládeže a tělovýchovy","Ministry of Education, Youth and Sports",,"výdaje na výzkum, vývoj a inovace podle § 6 odst. 1 zákona č. 130/2002 Sb., ve znění zákona č. 110/2009 Sb.","expenditures on research, development and innovation according to § 6 paragraph 1 of Act No. 130/2002 Coll., as amended by Act No. 110/2009 Coll.",,thousand,CZK,higher_education,review,0.4,2010 Zak_2009-487_Zakon-c-4872009-Sb.pdf,31,gpt-4o-mini,extract,part of a broader total | no_amount
Czech Republic,2010,line_item,333,"Ministerstvo školství, mládeže a tělovýchovy","Ministry of Education, Youth and Sports",,"výdaje na výzkum, vývoj a inovace podle § 6 odst. 2 zákona č. 130/2002 Sb., ve znění zákona č. 110/2009 Sb.","expenditures on research, development and innovation according to § 6 paragraph 2 of Act No. 130/2002 Coll., as amended by Act No. 110/2009 Coll.",,thousand,CZK,higher_education,review,0.4,2010 Zak_2009-487_Zakon-c-4872009-Sb.pdf,31,gpt-4o-mini,extract,part of a broader total | no_amount
Czech Republic,2010,section_total,335,Ministerstvo zdravotnictví,Ministry of Health,,"výdaje na výzkum, vývoj a inovace podle § 6 odst. 1 zákona č. 130/2002 Sb., ve znění zákona č. 110/2009 Sb.","expenditures on research, development and innovation according to § 6 paragraph 1 of Act No. 130/2002 Coll., as amended by Act No. 110/2009 Coll.",,thousand,CZK,higher_education,review,0.4,2010 Zak_2009-487_Zakon-c-4872009-Sb.pdf,35,gpt-4o-mini,extract,total includes non-R&D components | no_amount
Czech Republic,2010,line_item,335,Ministerstvo zdravotnictví,Ministry of Health,,"výdaje na výzkum, vývoj a inovace podle § 6 odst. 2 zákona č. 130/2002 Sb., ve znění zákona č. 110/2009 Sb.","expenditures on research, development and innovation according to § 6 paragraph 2 of Act No. 130/2002 Coll., as amended by Act No. 110/2009 Coll.",,thousand,CZK,higher_education,review,0.4,2010 Zak_2009-487_Zakon-c-4872009-Sb.pdf,35,gpt-4o-mini,extract,part of a broader total | no_amount
