year,canonical_name,category,amount_local,unit,currency,item_type,source_file,page_number,pdf_path,full_text_cache,line_description_en,traceability_status,trace_excerpt,series_notes
2009,APVV (Agentúra na podporu výskumu a vývoja),science_agency,1482453.0,euro,EUR,line_item,2009 ZZ_2008_596_20090101.pdf,6,Data/input/finance_bills/Slovakia/2009 ZZ_2008_596_20090101.pdf,,APVV - Agency for Support of Research and Development,covered_by_final_series,,"Created 2005, replacing Agentúra pre vedecký výskum. Main competitive R&D grant agency under Ministerstvo školstva SR."
2009,CERN (Slovak contribution),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2009,Ministerstvo školstva SR (kapitola 20),higher_education,2170267753.0,euro,EUR,section_total,2009 ZZ_2008_596_20090101.pdf,7,Data/input/finance_bills/Slovakia/2009 ZZ_2008_596_20090101.pdf,,Total expenditures for the chapter,covered_by_final_series,,"Primary budget chapter for science and higher education. Contains universities, APVV, VEGA, and research institutes. Use section_total for total chapter; prefer named sub-items for detail."
2009,National Program for the Development of Science and Technology,direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2009,Oblasť 740 — veda a výskum (science and research),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2009,Research and Development Tasks Supported by the Agency for Research and Development Support,direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2009,SAV (Slovenská akadémia vied),science_agency,63633028.0,euro,EUR,section_total,2009 ZZ_2008_596_20090101.pdf,26,Data/input/finance_bills/Slovakia/2009 ZZ_2008_596_20090101.pdf,,Total expenditures for the chapter,covered_by_final_series,,Slovak Academy of Sciences — own budget chapter (kapitola 51). Entire kapitola 51 appropriation counts as R&D.
2009,VEGA (Vedecká grantová agentúra MŠ SR a SAV),science_agency,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2010,APVV (Agentúra na podporu výskumu a vývoja),science_agency,120000000.0,euro,EUR,line_item,2010 zakonypreludi_sk_497_2009_zz_20101214.pdf,4,Data/input/finance_bills/Slovakia/2010 zakonypreludi_sk_497_2009_zz_20101214.pdf,,APVV - Slovak Research and Development Agency,covered_by_final_series,,"Created 2005, replacing Agentúra pre vedecký výskum. Main competitive R&D grant agency under Ministerstvo školstva SR."
2010,CERN (Slovak contribution),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2010,Ministerstvo školstva SR (kapitola 20),higher_education,2348231752.0,euro,EUR,section_total,2010 zakonypreludi_sk_497_2009_zz_20101214.pdf,4,Data/input/finance_bills/Slovakia/2010 zakonypreludi_sk_497_2009_zz_20101214.pdf,,Total expenditures,covered_by_final_series,,"Primary budget chapter for science and higher education. Contains universities, APVV, VEGA, and research institutes. Use section_total for total chapter; prefer named sub-items for detail."
2010,National Program for the Development of Science and Technology,direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2010,Oblasť 740 — veda a výskum (science and research),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2010,Research and Development Tasks Supported by the Agency for Research and Development Support,direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2010,SAV (Slovenská akadémia vied),science_agency,65326009.0,euro,EUR,section_total,2010 zakonypreludi_sk_497_2009_zz_20101214.pdf,4,Data/input/finance_bills/Slovakia/2010 zakonypreludi_sk_497_2009_zz_20101214.pdf,,Total expenditures,covered_by_final_series,,Slovak Academy of Sciences — own budget chapter (kapitola 51). Entire kapitola 51 appropriation counts as R&D.
2010,VEGA (Vedecká grantová agentúra MŠ SR a SAV),science_agency,100000000.0,euro,EUR,line_item,2010 zakonypreludi_sk_497_2009_zz_20101214.pdf,4,Data/input/finance_bills/Slovakia/2010 zakonypreludi_sk_497_2009_zz_20101214.pdf,,VEGA - Scientific Grant Agency of the Ministry of Education and SAV,covered_by_final_series,,Grant scheme for basic research at universities and SAV. Jointly managed by MŠ SR and SAV.
2011,APVV (Agentúra na podporu výskumu a vývoja),science_agency,120000000.0,euro,EUR,line_item,2011 ZZ_2010_498_20110101.pdf,20,Data/input/finance_bills/Slovakia/2011 ZZ_2010_498_20110101.pdf,,Agency for the Support of Research and Development,covered_by_final_series,,"Created 2005, replacing Agentúra pre vedecký výskum. Main competitive R&D grant agency under Ministerstvo školstva SR."
2011,CERN (Slovak contribution),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2011,Ministerstvo školstva SR (kapitola 20),higher_education,2323259742.0,euro,EUR,section_total,2011 ZZ_2010_498_20110101.pdf,7,Data/input/finance_bills/Slovakia/2011 ZZ_2010_498_20110101.pdf,,Total expenditures,covered_by_final_series,,"Primary budget chapter for science and higher education. Contains universities, APVV, VEGA, and research institutes. Use section_total for total chapter; prefer named sub-items for detail."
2011,National Program for the Development of Science and Technology,direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2011,Oblasť 740 — veda a výskum (science and research),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2011,Research and Development Tasks Supported by the Agency for Research and Development Support,direct_rd,20514143.0,euro,EUR,program_total,2011 ZZ_2010_498_20110101.pdf,21,Data/input/finance_bills/Slovakia/2011 ZZ_2010_498_20110101.pdf,,Tasks of research and development supported by the Research and Development Agency,covered_by_final_series,,Focuses on R&D tasks supported by a dedicated agency.
2011,SAV (Slovenská akadémia vied),science_agency,59551028.0,euro,EUR,section_total,2011 ZZ_2010_498_20110101.pdf,9,Data/input/finance_bills/Slovakia/2011 ZZ_2010_498_20110101.pdf,,Total expenditures,covered_by_final_series,,Slovak Academy of Sciences — own budget chapter (kapitola 51). Entire kapitola 51 appropriation counts as R&D.
2011,VEGA (Vedecká grantová agentúra MŠ SR a SAV),science_agency,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2012,APVV (Agentúra na podporu výskumu a vývoja),science_agency,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2012,CERN (Slovak contribution),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2012,Ministerstvo školstva SR (kapitola 20),higher_education,2434334571.0,euro,EUR,section_total,2012 ZZ_2011_511_20120101.pdf,13,Data/input/finance_bills/Slovakia/2012 ZZ_2011_511_20120101.pdf,,Expenditures of the chapter for the implementation of programs for the year 2012,covered_by_final_series,,"Primary budget chapter for science and higher education. Contains universities, APVV, VEGA, and research institutes. Use section_total for total chapter; prefer named sub-items for detail."
2012,National Program for the Development of Science and Technology,direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2012,Oblasť 740 — veda a výskum (science and research),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2012,Research and Development Tasks Supported by the Agency for Research and Development Support,direct_rd,21813643.0,euro,EUR,program_total,2012 ZZ_2011_511_20120101.pdf,28,Data/input/finance_bills/Slovakia/2012 ZZ_2011_511_20120101.pdf,,Tasks of research and development supported by the Research and Development Agency,covered_by_final_series,,Focuses on R&D tasks supported by a dedicated agency.
2012,SAV (Slovenská akadémia vied),science_agency,58985607.0,euro,EUR,section_total,2012 ZZ_2011_511_20120101.pdf,13,Data/input/finance_bills/Slovakia/2012 ZZ_2011_511_20120101.pdf,,Expenditures of the chapter for the implementation of programs for the year 2012,covered_by_final_series,,Slovak Academy of Sciences — own budget chapter (kapitola 51). Entire kapitola 51 appropriation counts as R&D.
2012,Support for Research and Development,direct_rd,404405315.0,euro,EUR,program_total,2012 ZZ_2011_511_20120101.pdf,28,Data/input/finance_bills/Slovakia/2012 ZZ_2011_511_20120101.pdf,,Support for research and development,covered_by_final_series,,Focused on providing support for research and development initiatives.
2012,VEGA (Vedecká grantová agentúra MŠ SR a SAV),science_agency,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2013,APVV (Agentúra na podporu výskumu a vývoja),science_agency,100000000.0,euro,EUR,line_item,2013 ZZ_2012_438_20130101.pdf,6,Data/input/finance_bills/Slovakia/2013 ZZ_2012_438_20130101.pdf,,Agency for the Support of Research and Development (APVV),covered_by_final_series,,"Created 2005, replacing Agentúra pre vedecký výskum. Main competitive R&D grant agency under Ministerstvo školstva SR."
2013,CERN (Slovak contribution),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2013,Ministerstvo školstva SR (kapitola 20),higher_education,2464621850.0,euro,EUR,section_total,2013 ZZ_2012_438_20130101.pdf,6,Data/input/finance_bills/Slovakia/2013 ZZ_2012_438_20130101.pdf,,State budget expenditures for the year 2013,covered_by_final_series,,"Primary budget chapter for science and higher education. Contains universities, APVV, VEGA, and research institutes. Use section_total for total chapter; prefer named sub-items for detail."
2013,National Program for the Development of Science and Technology,direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2013,Oblasť 740 — veda a výskum (science and research),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2013,Research and Development Tasks Supported by the Agency for Research and Development Support,direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2013,"Research and Development in Natural, Technical, Medical and Social Sciences and Their Assurance",direct_rd,60076460.0,euro,EUR,program_total,2013 ZZ_2012_438_20130101.pdf,35,Data/input/finance_bills/Slovakia/2013 ZZ_2012_438_20130101.pdf,,"Research and development in natural, technical, medical, and social sciences and their provision",covered_by_final_series,,Supports R&D across various scientific disciplines.
2013,SAV (Slovenská akadémia vied),science_agency,60076460.0,euro,EUR,section_total,2013 ZZ_2012_438_20130101.pdf,35,Data/input/finance_bills/Slovakia/2013 ZZ_2012_438_20130101.pdf,,Total expenditures for the chapter,covered_by_final_series,,Slovak Academy of Sciences — own budget chapter (kapitola 51). Entire kapitola 51 appropriation counts as R&D.
2013,Support for Research and Development,direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2013,VEGA (Vedecká grantová agentúra MŠ SR a SAV),science_agency,0.0,euro,EUR,program_total,2013 ZZ_2012_438_20130101.pdf,18,Data/input/finance_bills/Slovakia/2013 ZZ_2012_438_20130101.pdf,,Tasks of basic research at universities initiated by researchers (VEGA grant agency),covered_by_final_series,,Grant scheme for basic research at universities and SAV. Jointly managed by MŠ SR and SAV.
2014,APVV (Agentúra na podporu výskumu a vývoja),science_agency,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2014,CERN (Slovak contribution),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2014,Ministerstvo školstva SR (kapitola 20),higher_education,2257016865.0,euro,EUR,section_total,2014 ZZ_2013_473_20140101.pdf,31,Data/input/finance_bills/Slovakia/2014 ZZ_2013_473_20140101.pdf,,Total budget for the chapter,covered_by_final_series,,"Primary budget chapter for science and higher education. Contains universities, APVV, VEGA, and research institutes. Use section_total for total chapter; prefer named sub-items for detail."
2014,National Program for the Development of Science and Technology,direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2014,Oblasť 740 — veda a výskum (science and research),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2014,Operational Program Research and Development,direct_rd,285954988.0,euro,EUR,program_total,2014 ZZ_2013_473_20140101.pdf,19,Data/input/finance_bills/Slovakia/2014 ZZ_2013_473_20140101.pdf,,Operational Program Research and Development,covered_by_final_series,,A program specifically aimed at enhancing research and development.
2014,Research and Development Tasks Supported by the Agency for Research and Development Support,direct_rd,26271370.0,euro,EUR,line_item,2014 ZZ_2013_473_20140101.pdf,20,Data/input/finance_bills/Slovakia/2014 ZZ_2013_473_20140101.pdf,,Tasks of research and development supported by the Research and Development Agency,covered_by_final_series,,Focuses on R&D tasks supported by a dedicated agency.
2014,"Research and Development in Natural, Technical, Medical and Social Sciences and Their Assurance",direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2014,SAV (Slovenská akadémia vied),science_agency,60796384.0,euro,EUR,section_total,2014 ZZ_2013_473_20140101.pdf,18,Data/input/finance_bills/Slovakia/2014 ZZ_2013_473_20140101.pdf,,Total expenditures for the chapter,covered_by_final_series,,Slovak Academy of Sciences — own budget chapter (kapitola 51). Entire kapitola 51 appropriation counts as R&D.
2014,Support for Research and Development,direct_rd,0.0,euro,EUR,line_item,2014 ZZ_2013_473_20140101.pdf,20,Data/input/finance_bills/Slovakia/2014 ZZ_2013_473_20140101.pdf,,Support for research and development,covered_by_final_series,,Focused on providing support for research and development initiatives.
2014,VEGA (Vedecká grantová agentúra MŠ SR a SAV),science_agency,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2015,APVV (Agentúra na podporu výskumu a vývoja),science_agency,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2015,CERN (Slovak contribution),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2015,Ministerstvo školstva SR (kapitola 20),higher_education,2091143891.0,euro,EUR,section_total,2015 ZZ_2014_385_20150101.pdf,34,Data/input/finance_bills/Slovakia/2015 ZZ_2014_385_20150101.pdf,,Total expenditures for the chapter,covered_by_final_series,,"Primary budget chapter for science and higher education. Contains universities, APVV, VEGA, and research institutes. Use section_total for total chapter; prefer named sub-items for detail."
2015,National Program for the Development of Science and Technology,direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2015,Oblasť 740 — veda a výskum (science and research),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2015,Operational Program Research and Development,direct_rd,236385983.0,euro,EUR,program_total,2015 ZZ_2014_385_20150101.pdf,20,Data/input/finance_bills/Slovakia/2015 ZZ_2014_385_20150101.pdf,,Operational Program Research and Development,covered_by_final_series,,A program specifically aimed at enhancing research and development.
2015,Research and Development Tasks Supported by the Agency for Research and Development Support,direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2015,"Research and Development in Natural, Technical, Medical and Social Sciences and Their Assurance",direct_rd,58520775.0,euro,EUR,program_total,2015 ZZ_2014_385_20150101.pdf,41,Data/input/finance_bills/Slovakia/2015 ZZ_2014_385_20150101.pdf,,"Research and development in natural, technical, medical, and social sciences and their provision",covered_by_final_series,,Supports R&D across various scientific disciplines.
2015,SAV (Slovenská akadémia vied),science_agency,58520775.0,euro,EUR,section_total,2015 ZZ_2014_385_20150101.pdf,20,Data/input/finance_bills/Slovakia/2015 ZZ_2014_385_20150101.pdf,,Total expenditures for the chapter,covered_by_final_series,,Slovak Academy of Sciences — own budget chapter (kapitola 51). Entire kapitola 51 appropriation counts as R&D.
2015,Support for Research and Development,direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2015,VEGA (Vedecká grantová agentúra MŠ SR a SAV),science_agency,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2016,APVV (Agentúra na podporu výskumu a vývoja),science_agency,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2016,CERN (Slovak contribution),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2016,Ministerstvo školstva SR (kapitola 20),higher_education,2150110646.0,euro,EUR,section_total,2016 ZZ_2015_411_20160101.pdf,24,Data/input/finance_bills/Slovakia/2016 ZZ_2015_411_20160101.pdf,,Total expenditures for the chapter,covered_by_final_series,,"Primary budget chapter for science and higher education. Contains universities, APVV, VEGA, and research institutes. Use section_total for total chapter; prefer named sub-items for detail."
2016,National Program for the Development of Science and Technology,direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2016,Oblasť 740 — veda a výskum (science and research),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2016,Operational Program Research and Development,direct_rd,16534339.0,euro,EUR,program_total,2016 ZZ_2015_411_20160101.pdf,21,Data/input/finance_bills/Slovakia/2016 ZZ_2015_411_20160101.pdf,,Operational Program Research and Development,covered_by_final_series,,A program specifically aimed at enhancing research and development.
2016,Research and Development Tasks Supported by the Agency for Research and Development Support,direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2016,"Research and Development in Natural, Technical, Medical and Social Sciences and Their Assurance",direct_rd,60000000.0,euro,EUR,program_total,2016 ZZ_2015_411_20160101.pdf,42,Data/input/finance_bills/Slovakia/2016 ZZ_2015_411_20160101.pdf,,"Research and development in natural, technical, medical, and social sciences and their provision",covered_by_final_series,,Supports R&D across various scientific disciplines.
2016,SAV (Slovenská akadémia vied),science_agency,60000000.0,euro,EUR,program_total,2016 ZZ_2015_411_20160101.pdf,20,Data/input/finance_bills/Slovakia/2016 ZZ_2015_411_20160101.pdf,,Total expenditures for the chapter,covered_by_final_series,,Slovak Academy of Sciences — own budget chapter (kapitola 51). Entire kapitola 51 appropriation counts as R&D.
2016,Support for Research and Development,direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2016,VEGA (Vedecká grantová agentúra MŠ SR a SAV),science_agency,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2017,APVV (Agentúra na podporu výskumu a vývoja),science_agency,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2017,CERN (Slovak contribution),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2017,Ministerstvo školstva SR (kapitola 20),higher_education,1433710444.0,euro,EUR,section_total,2017 ZZ_2016_357_20170101.pdf,20,Data/input/finance_bills/Slovakia/2017 ZZ_2016_357_20170101.pdf,,Total expenditures for the chapter,covered_by_final_series,,"Primary budget chapter for science and higher education. Contains universities, APVV, VEGA, and research institutes. Use section_total for total chapter; prefer named sub-items for detail."
2017,National Program for the Development of Science and Technology,direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2017,Oblasť 740 — veda a výskum (science and research),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2017,Research and Development Tasks Supported by the Agency for Research and Development Support,direct_rd,0.0,euro,EUR,program_total,2017 ZZ_2016_357_20170101.pdf,36,Data/input/finance_bills/Slovakia/2017 ZZ_2016_357_20170101.pdf,,Research and development tasks supported by the Research and Development Agency,covered_by_final_series,,Focuses on R&D tasks supported by a dedicated agency.
2017,"Research and Development in Natural, Technical, Medical and Social Sciences and Their Assurance",direct_rd,62666620.0,euro,EUR,section_total,2017 ZZ_2016_357_20170101.pdf,42,Data/input/finance_bills/Slovakia/2017 ZZ_2016_357_20170101.pdf,,"Research and development in natural, technical, medical, and social sciences and their provision",covered_by_final_series,,Supports R&D across various scientific disciplines.
2017,SAV (Slovenská akadémia vied),science_agency,130000000.0,euro,EUR,section_total,2017 ZZ_2016_357_20170101.pdf,31,Data/input/finance_bills/Slovakia/2017 ZZ_2016_357_20170101.pdf,,Total expenditures for the chapter,covered_by_final_series,,Slovak Academy of Sciences — own budget chapter (kapitola 51). Entire kapitola 51 appropriation counts as R&D.
2017,State Orders for Research and Development to Support Sector Policy,direct_rd,1660720.0,euro,EUR,line_item,2017 ZZ_2016_357_20170101.pdf,36,Data/input/finance_bills/Slovakia/2017 ZZ_2016_357_20170101.pdf,,State orders for research and development to support sectoral policy,covered_by_final_series,,This entity is focused on state orders for R&D activities.
2017,Support for Research and Development,direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2017,VEGA (Vedecká grantová agentúra MŠ SR a SAV),science_agency,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2018,APVV (Agentúra na podporu výskumu a vývoja),science_agency,500000.0,euro,EUR,line_item,2018 zakonypreludi_sk_333_2017_zz_0.pdf,5,Data/input/finance_bills/Slovakia/2018 zakonypreludi_sk_333_2017_zz_0.pdf,,APVV - Agency for Support of Research and Development,covered_by_final_series,,"Created 2005, replacing Agentúra pre vedecký výskum. Main competitive R&D grant agency under Ministerstvo školstva SR."
2018,CERN (Slovak contribution),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2018,Ministerstvo školstva SR (kapitola 20),higher_education,40317223.0,euro,EUR,section_total,2018 zakonypreludi_sk_333_2017_zz_0.pdf,5,Data/input/finance_bills/Slovakia/2018 zakonypreludi_sk_333_2017_zz_0.pdf,,Total expenditures,covered_by_final_series,,"Primary budget chapter for science and higher education. Contains universities, APVV, VEGA, and research institutes. Use section_total for total chapter; prefer named sub-items for detail."
2018,National Program for the Development of Science and Technology,direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2018,Oblasť 740 — veda a výskum (science and research),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2018,Research and Development Tasks Supported by the Agency for Research and Development Support,direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2018,"Research and Development in Natural, Technical, Medical and Social Sciences and Their Assurance",direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2018,SAV (Slovenská akadémia vied),science_agency,67102604.0,euro,EUR,section_total,2018 zakonypreludi_sk_333_2017_zz_0.pdf,6,Data/input/finance_bills/Slovakia/2018 zakonypreludi_sk_333_2017_zz_0.pdf,,Total expenditures,covered_by_final_series,,Slovak Academy of Sciences — own budget chapter (kapitola 51). Entire kapitola 51 appropriation counts as R&D.
2018,Support for Research and Development,direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2018,VEGA (Vedecká grantová agentúra MŠ SR a SAV),science_agency,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2019,APVV (Agentúra na podporu výskumu a vývoja),science_agency,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2019,CERN (Slovak contribution),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2019,Ministerstvo školstva SR (kapitola 20),higher_education,1361102879.0,euro,EUR,section_total,2019 ZZ_2018_370_20190101.pdf,6,Data/input/finance_bills/Slovakia/2019 ZZ_2018_370_20190101.pdf,,State budget expenditures for the year 2019,covered_by_final_series,,"Primary budget chapter for science and higher education. Contains universities, APVV, VEGA, and research institutes. Use section_total for total chapter; prefer named sub-items for detail."
2019,National Program for the Development of Science and Technology,direct_rd,41555851.0,euro,EUR,program_total,2019 ZZ_2018_370_20190101.pdf,20,Data/input/finance_bills/Slovakia/2019 ZZ_2018_370_20190101.pdf,,National Program for the Development of Science and Technology,covered_by_final_series,,A national program aimed at advancing science and technology.
2019,Oblasť 740 — veda a výskum (science and research),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2019,Research and Development Tasks Supported by the Agency for Research and Development Support,direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2019,"Research and Development in Natural, Technical, Medical and Social Sciences and Their Assurance",direct_rd,68524253.0,euro,EUR,program_total,2019 ZZ_2018_370_20190101.pdf,40,Data/input/finance_bills/Slovakia/2019 ZZ_2018_370_20190101.pdf,,"Research and development in natural, technical, medical, and social sciences and their provision",covered_by_final_series,,Supports R&D across various scientific disciplines.
2019,SAV (Slovenská akadémia vied),science_agency,69413550.0,euro,EUR,section_total,2019 ZZ_2018_370_20190101.pdf,6,Data/input/finance_bills/Slovakia/2019 ZZ_2018_370_20190101.pdf,,State budget expenditures for the year 2019,covered_by_final_series,,Slovak Academy of Sciences — own budget chapter (kapitola 51). Entire kapitola 51 appropriation counts as R&D.
2019,Support for Research and Development,direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2019,"Support for Research, Development and Innovations (Specific Objectives 1.1.1, 1.1.2, 1.1.3, 1.2.1)",direct_rd,4266856.0,euro,EUR,program_total,2019 ZZ_2018_370_20190101.pdf,21,Data/input/finance_bills/Slovakia/2019 ZZ_2018_370_20190101.pdf,,"Support for research, development, and innovations (specific objectives 1.1.1, 1.1.2, 1.1.3, 1.2.1)",covered_by_final_series,,Directly supports specific R&D objectives.
2019,"Support for Research, Development and Innovations - Specific Objective 1.2.2",direct_rd,202130054.0,euro,EUR,program_total,2019 ZZ_2018_370_20190101.pdf,28,Data/input/finance_bills/Slovakia/2019 ZZ_2018_370_20190101.pdf,,"Support for research, development, and innovations - specific objective 1.2.2",covered_by_final_series,,"Directly supports research, development, and innovation activities."
2019,VEGA (Vedecká grantová agentúra MŠ SR a SAV),science_agency,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2020,APVV (Agentúra na podporu výskumu a vývoja),science_agency,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2020,CERN (Slovak contribution),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2020,Ministerstvo školstva SR (kapitola 20),higher_education,1581963859.0,euro,EUR,section_total,2020 ZZ_2019_468.pdf,21,Data/input/finance_bills/Slovakia/2020 ZZ_2019_468.pdf,,Total expenditures for the chapter,covered_by_final_series,,"Primary budget chapter for science and higher education. Contains universities, APVV, VEGA, and research institutes. Use section_total for total chapter; prefer named sub-items for detail."
2020,Oblasť 740 — veda a výskum (science and research),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2020,Operational Program Research and Innovations – Part of the Ministry of Economy,direct_rd,83059857.0,euro,EUR,program_total,2020 ZZ_2019_468.pdf,30,Data/input/finance_bills/Slovakia/2020 ZZ_2019_468.pdf,,Operational Program Research and Innovations – part of the Ministry of Economy,covered_by_final_series,,Targets research and innovation initiatives specifically.
2020,Research and Development Tasks Supported by the Agency for Research and Development Support,direct_rd,41819554.0,euro,EUR,program_total,2020 ZZ_2019_468.pdf,22,Data/input/finance_bills/Slovakia/2020 ZZ_2019_468.pdf,,Tasks of research and development supported by the Research and Development Agency,covered_by_final_series,,Focuses on R&D tasks supported by a dedicated agency.
2020,"Research and Development in Natural, Technical, Medical and Social Sciences and Their Assurance",direct_rd,84294866.0,euro,EUR,program_total,2020 ZZ_2019_468.pdf,43,Data/input/finance_bills/Slovakia/2020 ZZ_2019_468.pdf,,"Research and development in natural, technical, medical, and social sciences and their provision",covered_by_final_series,,Supports R&D across various scientific disciplines.
2020,SAV (Slovenská akadémia vied),science_agency,130000000.0,euro,EUR,program_total,2020 ZZ_2019_468.pdf,22,Data/input/finance_bills/Slovakia/2020 ZZ_2019_468.pdf,,Total expenditures for the chapter,covered_by_final_series,,Slovak Academy of Sciences — own budget chapter (kapitola 51). Entire kapitola 51 appropriation counts as R&D.
2020,Support for Research and Development,direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2020,"Support for Research, Development and Innovations (Specific Objectives 1.1.1, 1.1.2, 1.1.3, 1.2.1)",direct_rd,125637585.0,euro,EUR,program_total,2020 ZZ_2019_468.pdf,23,Data/input/finance_bills/Slovakia/2020 ZZ_2019_468.pdf,,"Support for research, development, and innovations (specific objectives 1.1.1, 1.1.2, 1.1.3, 1.2.1)",covered_by_final_series,,Directly supports specific R&D objectives.
2020,"Support for Research, Development and Innovations - Specific Objective 1.2.2",direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2020,VEGA (Vedecká grantová agentúra MŠ SR a SAV),science_agency,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2021,APVV (Agentúra na podporu výskumu a vývoja),science_agency,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2021,CERN (Slovak contribution),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2021,Ministerstvo školstva SR (kapitola 20),higher_education,1751342149.0,euro,EUR,section_total,2021 ZZ_2020_425_20210605.pdf,23,Data/input/finance_bills/Slovakia/2021 ZZ_2020_425_20210605.pdf,,Total expenditures for the chapter,covered_by_final_series,,"Primary budget chapter for science and higher education. Contains universities, APVV, VEGA, and research institutes. Use section_total for total chapter; prefer named sub-items for detail."
2021,Oblasť 740 — veda a výskum (science and research),direct_rd,,,,,,,,,,covered_by_final_series,,gap: no matching rows in this year
2021,Research and Development Tasks Supported by the Agency for Research and Development Support,direct_rd,41527088.0,euro,EUR,line_item,2021 ZZ_2020_425_20210605.pdf,25,Data/input/finance_bills/Slovakia/2021 ZZ_2020_425_20210605.pdf,,Tasks of research and development supported by the Research and Development Agency,covered_by_final_series,,Focuses on R&D tasks supported by a dedicated agency.
