country,year,item_type,section_code,section_name,section_name_en,line_code,line_description,line_description_en,amount_local,unit,currency,rd_category,decision,confidence,source_file,page_number,llm_model,extraction_pass,notes
Slovakia,2005,line_item,20,Ministerstvo školstva SR,Ministry of Education SR,,Príspevok do CERN,Contribution to CERN,,,,rd_adjacent,review,0.4,2005 ZZ_2004_740_20050101.pdf,18,gpt-4o-mini,extract,International cooperation in research | no_amount
Slovakia,2005,line_item,20,Ministerstvo školstva SR,Ministry of Education SR,,Zvýšiť v rokoch 2005 – 2007 medziročné zvýšenie počtu projektov aplikovaného výskumu riešených vysokými školami,Increase in the number of applied research projects solved by universities in the years 2005 - 2007,,,,higher_education,review,0.4,2005 ZZ_2004_740_20050101.pdf,18,gpt-4o-mini,extract,Ambiguous description | no_amount
Slovakia,2005,section_total,20,Ministerstvo školstva SR,Ministry of Education SR,,Výdavky štátneho rozpočtu na vedu a techniku,Budget expenditures for science and technology,2245516.0,thousand,SKK,science_agency,include,1.0,2005 ZZ_2004_740_20050101.pdf,37,gpt-4o-mini,extract,
Slovakia,2005,section_total,51,Slovenská akadémia vied,Slovak Academy of Sciences,,Výdavky štátneho rozpočtu na vedu a techniku,Budget expenditures for science and technology,1395495.0,thousand,SKK,science_agency,include,1.0,2005 ZZ_2004_740_20050101.pdf,37,gpt-4o-mini,extract,
Slovakia,2005,line_item,20,Ministerstvo školstva SR,Ministry of Education SR,,Výdavky na vedu a techniku,Expenditures for science and technology,1798974.0,thousand,SKK,direct_rd,include,1.0,2005 ZZ_2004_740_20050101.pdf,37,gpt-4o-mini,extract,
Slovakia,2005,line_item,20,Ministerstvo školstva SR,Ministry of Education SR,,Riešenie následkov veternej smršte v školách a školských zariadeniach,Resolution of the consequences of the windstorm in schools and educational institutions,30100.0,thousand,SKK,unclear,review,0.5,2005 ZZ_2004_740_20050101.pdf,37,gpt-4o-mini,extract,
Slovakia,2005,line_item,51,Slovenská akadémia vied,Slovak Academy of Sciences,,Štátne objednávky výskumu a vývoja,State orders for research and development,33230.0,thousand,SKK,direct_rd,include,1.0,2005 ZZ_2004_740_20050101.pdf,37,gpt-4o-mini,extract,
Slovakia,2005,section_total,20,Ministerstvo školstva SR,Ministry of Education SR,,Výdavky celkom,Total expenditures,44700037.0,thousand,SKK,science_agency,include,1.0,2005 ZZ_2004_740_20050101.pdf,7,gpt-4o-mini,extract,
Slovakia,2005,line_item,51,Slovenská akadémia vied,Slovak Academy of Sciences,,Základný výskum,Basic research,,,,direct_rd,review,0.4,2005 ZZ_2004_740_20050101.pdf,8,gpt-4o-mini,extract,"General description, needs more specificity | no_amount"
Slovakia,2005,section_total,51,Slovenská akadémia vied,Slovak Academy of Sciences,,Výdavky celkom,Total expenditures,1481677.0,thousand,SKK,science_agency,include,1.0,2005 ZZ_2004_740_20050101.pdf,8,gpt-4o-mini,extract,
Slovakia,2006,line_item,20,Ministerstvo školstva SR,Ministry of Education SR,,APVV - Agentúra na podporu výskumu a vývoja,APVV - Agency for Support of Research and Development,200000.0,thousand,SKK,innovation_instruments,include,1.0,2006 ZZ_2005_655_20060101.pdf,21,gpt-4o-mini,extract,
Slovakia,2006,line_item,20,Ministerstvo školstva SR,Ministry of Education SR,,VEGA - Vedecká grantová agentúra MŠ SR a SAV,VEGA - Scientific Grant Agency of the Ministry of Education and SAV,500000.0,thousand,SKK,higher_education,include,1.0,2006 ZZ_2005_655_20060101.pdf,21,gpt-4o-mini,extract,
Slovakia,2006,program_total,20,Ministerstvo školstva SR,Ministry of Education SR,,Národný program rozvoja vedy a techniky,National Program for the Development of Science and Technology,134620.0,thousand,SKK,direct_rd,include,1.0,2006 ZZ_2005_655_20060101.pdf,24,gpt-4o-mini,extract,
Slovakia,2006,line_item,20,Ministerstvo školstva SR,Ministry of Education SR,,Štátne programy výskumu a vývoja,State programs of research and development,104599.0,thousand,SKK,direct_rd,include,1.0,2006 ZZ_2005_655_20060101.pdf,30,gpt-4o-mini,extract,
Slovakia,2006,line_item,20,Ministerstvo školstva SR,Ministry of Education SR,,Úlohy výskumu a vývoja podporované Agentúrou na podporu výskumu a vývoja,Tasks of research and development supported by the Research and Development Support Agency,380000.0,thousand,SKK,direct_rd,include,1.0,2006 ZZ_2005_655_20060101.pdf,30,gpt-4o-mini,extract,
Slovakia,2006,section_total,51,Slovenská akadémia vied,Slovak Academy of Sciences,,Základný výskum,Basic research,134620.0,thousand,SKK,science_agency,include,1.0,2006 ZZ_2005_655_20060101.pdf,39,gpt-4o-mini,extract,
Slovakia,2006,section_total,20,Ministerstvo školstva SR,Ministry of Education SR,,"Výskum a vývoj v prírodných, technických, lekárskych a spoloþenských vedách a ich zabezpeþenie","Research and development in natural, technical, medical, and social sciences and their provision",100000.0,thousand,SKK,direct_rd,include,1.0,2006 ZZ_2005_655_20060101.pdf,39,gpt-4o-mini,extract,
Slovakia,2006,section_total,20,Ministerstvo školstva SR,Ministry of Education SR,,Celkový rozpočet Ministerstva školstva SR,Total budget of the Ministry of Education SR,33950386.0,thousand,SKK,science_agency,include,1.0,2006 ZZ_2005_655_20060101.pdf,7,gpt-4o-mini,extract,
Slovakia,2006,section_total,51,Slovenská akadémia vied,Slovak Academy of Sciences,,Celkový rozpočet Slovenskej akadémie vied,Total budget of the Slovak Academy of Sciences,64475.0,thousand,SKK,science_agency,include,1.0,2006 ZZ_2005_655_20060101.pdf,7,gpt-4o-mini,extract,
Slovakia,2006,program_total,20,Ministerstvo školstva SR,Ministry of Education SR,,Veda a výskum,Science and Research,33950386.0,thousand,SKK,direct_rd,include,1.0,2006 ZZ_2005_655_20060101.pdf,9,gpt-4o-mini,extract,
Slovakia,2007,line_item,20,Ministerstvo školstva SR,Ministry of Education SR,,Príspevok do CERN,Contribution to CERN,,,EUR,rd_adjacent,review,0.4,2007 ZZ_2006_681_20070101.pdf,37,gpt-4o-mini,extract,Exact amount not specified | no_amount
Slovakia,2007,line_item,20,Ministerstvo školstva SR,Ministry of Education SR,,Koordinácia prierezových aktivit štátnej vednej a technickej politiky,Coordination of cross-cutting activities of state science and technology policy,184971.0,thousand,SKK,rd_adjacent,include,1.0,2007 ZZ_2006_681_20070101.pdf,37,gpt-4o-mini,extract,
Slovakia,2007,section_total,51,Slovenská akadémia vied,Slovak Academy of Sciences,,"Výskum a vývoj v prírodných, technických, lekárskych a spoločenských vedách a ich zabezpečenie","Research and development in natural, technical, medical, and social sciences and their provision",1589238.0,thousand,SKK,direct_rd,include,1.0,2007 ZZ_2006_681_20070101.pdf,37,gpt-4o-mini,extract,
Slovakia,2007,line_item,20,Ministerstvo školstva SR,Ministry of Education SR,,Štátne programy rozvoja infraštruktúry výskumu a vývoja,State programs for the development of research and development infrastructure,192061.0,thousand,SKK,research_infrastructure,include,1.0,2007 ZZ_2006_681_20070101.pdf,37,gpt-4o-mini,extract,
Slovakia,2007,line_item,20,Ministerstvo školstva SR,Ministry of Education SR,,Úlohy výskumu a vývoja podporované Agentúrou na podporu výskumu a vývoja,Tasks of research and development supported by the Research and Development Agency,951126.0,thousand,SKK,direct_rd,include,1.0,2007 ZZ_2006_681_20070101.pdf,37,gpt-4o-mini,extract,
Slovakia,2007,section_total,20,Ministerstvo školstva SR,Ministry of Education SR,,Výdavky celkom,Total expenditures,51360826.0,thousand,SKK,review,review,0.5,2007 ZZ_2006_681_20070101.pdf,7,gpt-4o-mini,extract,"Mixed-purpose ministry, total includes non-R&D components"
Slovakia,2008,line_item,20,Ministerstvo školstva SR,Ministry of Education SR,,Príspevky SR do MO - MŠ SR,Contributions of Slovakia to MO - Ministry of Education SR,198697.0,thousand,SKK,rd_adjacent,include,1.0,2008 ZZ_2007_608_20080101.pdf,29,gpt-4o-mini,extract,
Slovakia,2008,program_total,20,Ministerstvo školstva SR,Ministry of Education SR,,Štátne programy rozvoja infraštruktúry výskumu a vývoja,State programs for the development of research and development infrastructure,236084.0,thousand,SKK,research_infrastructure,include,1.0,2008 ZZ_2007_608_20080101.pdf,29,gpt-4o-mini,extract,
Slovakia,2008,program_total,20,Ministerstvo školstva SR,Ministry of Education SR,,Úlohy výskumu a vývoja podporované Agentúrou na podporu výskumu a vývoja,Tasks of research and development supported by the Research and Development Agency,968297.0,thousand,SKK,direct_rd,include,1.0,2008 ZZ_2007_608_20080101.pdf,29,gpt-4o-mini,extract,
Slovakia,2008,section_total,51,Slovenská akadémia vied,Slovak Academy of Sciences,,Výdavky spolu za kapitolu,Total expenditures for the chapter,1834101.0,thousand,SKK,science_agency,include,1.0,2008 ZZ_2007_608_20080101.pdf,29,gpt-4o-mini,extract,
Slovakia,2008,section_total,20,Ministerstvo školstva SR,Ministry of Education SR,,Výdavky spolu za kapitolu,Total expenditures for the chapter,55494212.0,thousand,SKK,science_agency,include,1.0,2008 ZZ_2007_608_20080101.pdf,8,gpt-4o-mini,extract,
Slovakia,2009,section_total,51,Slovenská akadémia vied,Slovak Academy of Sciences,,Výdavky spolu za kapitolu,Total expenditures for the chapter,63633028.0,thousand,EUR,science_agency,include,1.0,2009 ZZ_2008_596_20090101.pdf,26,gpt-4o-mini,extract,
Slovakia,2009,line_item,20,Ministerstvo školstva SR,Ministry of Education SR,,APVV - Agentúra na podporu výskumu a vývoja,APVV - Agency for Support of Research and Development,1482453.0,thousand,EUR,direct_rd,include,1.0,2009 ZZ_2008_596_20090101.pdf,6,gpt-4o-mini,extract,
Slovakia,2009,line_item,20,Ministerstvo školstva SR,Ministry of Education SR,,VEGA - Vedecká grantová agentúra MŠ SR a SAV,VEGA - Scientific Grant Agency of the Ministry of Education and SAV,,unit,EUR,direct_rd,review,0.4,2009 ZZ_2008_596_20090101.pdf,6,gpt-4o-mini,extract,Amount not specified | no_amount
Slovakia,2009,section_total,20,Ministerstvo školstva SR,Ministry of Education SR,,Výdavky spolu za kapitolu,Total expenditures for the chapter,2170267753.0,thousand,EUR,science_agency,review,1.0,2009 ZZ_2008_596_20090101.pdf,7,gpt-4o-mini,extract,
Slovakia,2010,line_item,20,Ministerstvo školstva SR,Ministry of Education SR,,APVV - Agentúra na podporu výskumu a vývoja,APVV - Slovak Research and Development Agency,120000000.0,thousand,EUR,innovation_instruments,include,0.9,2010 zakonypreludi_sk_497_2009_zz_20101214.pdf,4,gpt-4o-mini,extract,
Slovakia,2010,section_total,20,Ministerstvo školstva SR,Ministry of Education SR,,Výdavky celkom,Total expenditures,2348231752.0,thousand,EUR,science_agency,review,1.0,2010 zakonypreludi_sk_497_2009_zz_20101214.pdf,4,gpt-4o-mini,extract,
Slovakia,2010,section_total,51,Slovenská akadémia vied,Slovak Academy of Sciences,,Výdavky celkom,Total expenditures,65326009.0,thousand,EUR,science_agency,include,1.0,2010 zakonypreludi_sk_497_2009_zz_20101214.pdf,4,gpt-4o-mini,extract,
Slovakia,2010,line_item,20,Ministerstvo školstva SR,Ministry of Education SR,,VEGA - Vedecká grantová agentúra MŠ SR a SAV,VEGA - Scientific Grant Agency of the Ministry of Education and SAV,100000000.0,thousand,EUR,higher_education,include,0.9,2010 zakonypreludi_sk_497_2009_zz_20101214.pdf,4,gpt-4o-mini,extract,
Slovakia,2011,line_item,20,"Ministerstvo školstva, vedy, výskumu a športu SR","Ministry of Education, Science, Research and Sport",,Agentúra na podporu výskumu a vývoja,Agency for the Support of Research and Development,120000000.0,thousand,EUR,direct_rd,include,1.0,2011 ZZ_2010_498_20110101.pdf,20,gpt-4o-mini,extract,
Slovakia,2011,program_total,20,"Ministerstvo školstva, vedy, výskumu a športu SR","Ministry of Education, Science, Research and Sport",,Úlohy výskumu a vývoja podporované Agentúrou na podporu výskumu a vývoja,Tasks of research and development supported by the Research and Development Agency,20514143.0,thousand,EUR,direct_rd,include,1.0,2011 ZZ_2010_498_20110101.pdf,21,gpt-4o-mini,extract,
Slovakia,2011,line_item,20,"Ministerstvo školstva, vedy, výskumu a športu SR","Ministry of Education, Science, Research and Sport of the Slovak Republic",,Reforma systému vzdelávania a odbornej prípravy v školstve a ďalšieho vzdelávania ľudských zdrojov,Reform of the education system and vocational training in education and further education of human resources,117646801.0,thousand,EUR,higher_education,include,0.9,2011 ZZ_2010_498_20110101.pdf,22,gpt-4o-mini,extract,
Slovakia,2011,program_total,20,"Ministerstvo školstva, vedy, výskumu a športu SR","Ministry of Education, Science, Research and Sport of the Slovak Republic",,Podpora vzdelávania osôb s osobitnými vzdelávacími potrebami,Support for the education of persons with special educational needs,16116000.0,thousand,EUR,higher_education,include,0.8,2011 ZZ_2010_498_20110101.pdf,22,gpt-4o-mini,extract,
Slovakia,2011,section_total,20,"Ministerstvo školstva, vedy, výskumu a športu SR","Ministry of Education, Science, Research and Sport of the Slovak Republic",,"Výskum a vývoj v prírodných, technických, lekárskych a spoločenských vedách a ich zabezpečenie","Research and development in natural, technical, medical, and social sciences and their provision",59551028.0,thousand,EUR,direct_rd,include,1.0,2011 ZZ_2010_498_20110101.pdf,35,gpt-4o-mini,extract,
Slovakia,2011,program_total,51,Slovenská akadémia vied,Slovak Academy of Sciences,,Slovenská akadémia vied,Slovak Academy of Sciences,130000000.0,thousand,EUR,science_agency,include,0.8,2011 ZZ_2010_498_20110101.pdf,35,gpt-4o-mini,extract,
Slovakia,2011,section_total,20,"Ministerstvo školstva, vedy, výskumu a športu SR","Ministry of Education, Science, Research and Sport",,Výdavky celkom,Total expenditures,2323259742.0,thousand,EUR,science_agency,review,1.0,2011 ZZ_2010_498_20110101.pdf,7,gpt-4o-mini,extract,
Slovakia,2011,section_total,51,Slovenská akadémia vied,Slovak Academy of Sciences,,Výdavky celkom,Total expenditures,59551028.0,thousand,EUR,science_agency,include,1.0,2011 ZZ_2010_498_20110101.pdf,9,gpt-4o-mini,extract,
Slovakia,2012,section_total,20,"Ministerstvo školstva, vedy, výskumu a športu SR","Ministry of Education, Science, Research and Sport of the Slovak Republic",,Výdavky kapitoly na realizáciu programov na rok 2012,Expenditures of the chapter for the implementation of programs for the year 2012,2434334571.0,thousand,EUR,science_agency,review,1.0,2012 ZZ_2011_511_20120101.pdf,13,gpt-4o-mini,extract,
Slovakia,2012,section_total,51,Slovenská akadémia vied,Slovak Academy of Sciences,,Výdavky kapitoly na realizáciu programov na rok 2012,Expenditures of the chapter for the implementation of programs for the year 2012,58985607.0,thousand,EUR,science_agency,include,1.0,2012 ZZ_2011_511_20120101.pdf,13,gpt-4o-mini,extract,
Slovakia,2012,line_item,20,"Ministerstvo školstva, vedy, výskumu a športu SR","Ministry of Education, Science, Research and Sport of the Slovak Republic",,Aplikovaný výskum na vysokých školách pre potreby praxe,Applied research at universities for practical needs,,unit,EUR,higher_education,review,0.4,2012 ZZ_2011_511_20120101.pdf,28,gpt-4o-mini,extract,no_amount
Slovakia,2012,line_item,20,"Ministerstvo školstva, vedy, výskumu a športu SR","Ministry of Education, Science, Research and Sport of the Slovak Republic",,Medzinárodná vedecká a vedecko-technická spolupráca vysokých škôl,International scientific and technical cooperation of universities,,unit,EUR,rd_adjacent,review,0.4,2012 ZZ_2011_511_20120101.pdf,28,gpt-4o-mini,extract,no_amount
Slovakia,2012,program_total,20,"Ministerstvo školstva, vedy, výskumu a športu SR","Ministry of Education, Science, Research and Sport of the Slovak Republic",,Podpora výskumu a vývoja,Support for research and development,404405315.0,thousand,EUR,direct_rd,include,1.0,2012 ZZ_2011_511_20120101.pdf,28,gpt-4o-mini,extract,
Slovakia,2012,line_item,20,"Ministerstvo školstva, vedy, výskumu a športu SR","Ministry of Education, Science, Research and Sport of the Slovak Republic",,Úlohy výskumu a vývoja na vysokých školách pre rozvoj školstva (grantová agentúra KEGA),Tasks of research and development at universities for the development of education (grant agency KEGA),,unit,EUR,higher_education,review,0.4,2012 ZZ_2011_511_20120101.pdf,28,gpt-4o-mini,extract,no_amount
Slovakia,2012,program_total,20,"Ministerstvo školstva, vedy, výskumu a športu SR","Ministry of Education, Science, Research and Sport of the Slovak Republic",,Úlohy výskumu a vývoja podporované Agentúrou na podporu výskumu a vývoja,Tasks of research and development supported by the Research and Development Agency,21813643.0,thousand,EUR,direct_rd,include,1.0,2012 ZZ_2011_511_20120101.pdf,28,gpt-4o-mini,extract,
Slovakia,2012,line_item,20,"Ministerstvo školstva, vedy, výskumu a športu SR","Ministry of Education, Science, Research and Sport of the Slovak Republic",,Príspevky SR do MO - MŠVVaŠ SR,Contributions of the Slovak Republic to international organizations in the field of science and technology,10223118.0,thousand,EUR,rd_adjacent,include,0.9,2012 ZZ_2011_511_20120101.pdf,29,gpt-4o-mini,extract,
Slovakia,2012,section_total,20,"Ministerstvo školstva, vedy, výskumu a športu SR","Ministry of Education, Science, Research and Sport of the Slovak Republic",,Výdavky kapitoly na realizáciu programov na rok 2012,Expenditures of the chapter for the implementation of programs for the year 2012,1393141147.0,thousand,EUR,science_agency,review,1.0,2012 ZZ_2011_511_20120101.pdf,31,gpt-4o-mini,extract,
Slovakia,2012,line_item,51,Slovenská akadémia vied,Slovak Academy of Sciences,,Výskum vplyvu metalómov a genetických faktorov na zdravie detí,Research on the impact of metals and genetic factors on children's health,,,,direct_rd,review,0.4,2012 ZZ_2011_511_20120101.pdf,31,gpt-4o-mini,extract,Amount not specified | no_amount
Slovakia,2012,program_total,20,"Ministerstvo školstva, vedy, výskumu a športu SR","Ministry of Education, Science, Research and Sport of the Slovak Republic",,Podpora ďalšieho vzdelávania v zdravotníctve ako nástroj rozvoja ľudských zdrojov,Support for further education in healthcare as a tool for human resource development,18874333.0,thousand,EUR,higher_education,include,0.8,2012 ZZ_2011_511_20120101.pdf,31,gpt-4o-mini,extract,
Slovakia,2012,program_total,51,Slovenská akadémia vied,Slovak Academy of Sciences,,Výdavky kapitoly na realizáciu programov na rok 2012,Expenditures of the chapter for the implementation of programs for the year 2012,130000000.0,thousand,EUR,science_agency,include,1.0,2012 ZZ_2011_511_20120101.pdf,36,gpt-4o-mini,extract,
Slovakia,2012,section_total,20,"Ministerstvo školstva, vedy, výskumu a športu SR","Ministry of Education, Science, Research and Sport of the Slovak Republic",,Výdavky kapitoly na realizáciu programov na rok 2012,Expenditures of the chapter for the implementation of programs for the year 2012,,,,unclear,review,0.4,2012 ZZ_2011_511_20120101.pdf,45,gpt-4o-mini,extract,Total amount not specified | no_amount
Slovakia,2012,line_item,51,Slovenská akadémia vied,Slovak Academy of Sciences,,"Výskum a vývoj v lekárskych, veterinárnych, biologických, ekologických, poĐnohospodárskych a chemických vedách a ich zabezpeþenie","Research and development in medical, veterinary, biological, ecological, agricultural, and chemical sciences and their provision",,,,direct_rd,review,0.4,2012 ZZ_2011_511_20120101.pdf,45,gpt-4o-mini,extract,Specific amount not provided | no_amount
Slovakia,2012,program_total,51,Slovenská akadémia vied,Slovak Academy of Sciences,,"Výskum a vývoj v prírodných, technických, lekárskych a spoloþenských vedách a ich zabezpeþenie","Research and development in natural, technical, medical, and social sciences and their provision",58985607.0,thousand,EUR,direct_rd,include,1.0,2012 ZZ_2011_511_20120101.pdf,45,gpt-4o-mini,extract,
Slovakia,2012,line_item,51,Slovenská akadémia vied,Slovak Academy of Sciences,,"Výskum a vývoj vo vedách o neživej prírode, v technických vedách a ich zabezpeþenie","Research and development in the sciences of inanimate nature, in technical sciences and their provision",,,,direct_rd,review,0.4,2012 ZZ_2011_511_20120101.pdf,45,gpt-4o-mini,extract,Specific amount not provided | no_amount
Slovakia,2012,line_item,20,"Ministerstvo školstva, vedy, výskumu a športu SR","Ministry of Education, Science, Research and Sport of the Slovak Republic",,Úlohy výskumu a vývoja podporované Agentúrou na podporu výskumu a vývoja - SAV,Tasks of research and development supported by the Research and Development Agency - SAV,,,,direct_rd,review,0.4,2012 ZZ_2011_511_20120101.pdf,46,gpt-4o-mini,extract,Specific amount not provided | no_amount
Slovakia,2013,program_total,20,"Ministerstvo školstva, vedy, výskumu a športu SR","Ministry of Education, Science, Research and Sport of the Slovak Republic",,Vysokoškolská veda a technika,Higher education science and technology,0.0,thousand,EUR,higher_education,review,0.5,2013 ZZ_2012_438_20130101.pdf,18,gpt-4o-mini,extract,"Amount 0.000e+00 EUR out of plausible range [1e+04, 1e+11]"
Slovakia,2013,program_total,20,"Ministerstvo školstva, vedy, výskumu a športu SR","Ministry of Education, Science, Research and Sport of the Slovak Republic",,Medzinárodná vedecká a vedecko-technická spolupráca vysokých škôl,International scientific and scientific-technical cooperation of universities,0.0,thousand,EUR,rd_adjacent,review,0.5,2013 ZZ_2012_438_20130101.pdf,18,gpt-4o-mini,extract,"Amount 0.000e+00 EUR out of plausible range [1e+04, 1e+11]"
Slovakia,2013,program_total,20,"Ministerstvo školstva, vedy, výskumu a športu SR","Ministry of Education, Science, Research and Sport of the Slovak Republic",,Úlohy základného výskumu na vysokých školách iniciované riešiteľmi (grantová agentúra VEGA),Tasks of basic research at universities initiated by researchers (VEGA grant agency),0.0,thousand,EUR,higher_education,review,0.5,2013 ZZ_2012_438_20130101.pdf,18,gpt-4o-mini,extract,"Amount 0.000e+00 EUR out of plausible range [1e+04, 1e+11]"
Slovakia,2013,line_item,20,"Ministerstvo školstva, vedy, výskumu a športu SR","Ministry of Education, Science, Research and Sport of the Slovak Republic",,Príspevky SR do MO,Contributions of the Slovak Republic to MO,512411.0,thousand,EUR,rd_adjacent,include,0.9,2013 ZZ_2012_438_20130101.pdf,21,gpt-4o-mini,extract,International cooperation
Slovakia,2013,line_item,20,"Ministerstvo školstva, vedy, výskumu a športu SR","Ministry of Education, Science, Research and Sport of the Slovak Republic",,Podpora ďalšieho vzdelávania v zdravotníctve,Support for further education in healthcare,12158000.0,thousand,EUR,higher_education,review,0.6,2013 ZZ_2012_438_20130101.pdf,21,gpt-4o-mini,extract,"Ambiguous, may include non-R&D components"
Slovakia,2013,program_total,20,"Ministerstvo školstva, vedy, výskumu a športu SR","Ministry of Education, Science, Research and Sport of the Slovak Republic",,Úlohy výskumu a vývoja podporované Agentúrou na podporu výskumu a vývoja,Tasks of research and development supported by the Research and Development Agency,,unit,EUR,direct_rd,review,0.4,2013 ZZ_2012_438_20130101.pdf,21,gpt-4o-mini,extract,no_amount
Slovakia,2013,section_total,20,"Ministerstvo školstva, vedy, výskumu a športu SR","Ministry of Education, Science, Research and Sport of the Slovak Republic",,Výdavky spolu za kapitolu,Total expenditures for the chapter,2172870025.0,thousand,EUR,science_agency,review,0.8,2013 ZZ_2012_438_20130101.pdf,21,gpt-4o-mini,extract,"Mixed-purpose ministry, total includes non-R&D components"
Slovakia,2013,program_total,20,"Ministerstvo školstva, vedy, výskumu a športu SR","Ministry of Education, Science, Research and Sport of the Slovak Republic",,Štátne objednávky výskumu a vývoja na podporu odvetvovej politiky,State orders for research and development to support sectoral policy,,unit,EUR,direct_rd,review,0.4,2013 ZZ_2012_438_20130101.pdf,32,gpt-4o-mini,extract,no_amount
Slovakia,2013,program_total,51,Slovenská akadémia vied,Slovak Academy of Sciences,,"Výskum a vývoj v prírodných, technických, lekárskych a spoločenských vedách a ich zabezpečenie","Research and development in natural, technical, medical, and social sciences and their provision",60076460.0,thousand,EUR,science_agency,include,1.0,2013 ZZ_2012_438_20130101.pdf,35,gpt-4o-mini,extract,
Slovakia,2013,section_total,51,Slovenská akadémia vied,Slovak Academy of Sciences,,Výdavky spolu za kapitolu,Total expenditures for the chapter,60076460.0,thousand,EUR,science_agency,include,1.0,2013 ZZ_2012_438_20130101.pdf,35,gpt-4o-mini,extract,
Slovakia,2013,line_item,087060N,Výskum a zachovanie biodiverzity v historických štruktúrach poľnohospodárskej krajiny Slovenska,Research and Preservation of Biodiversity in Historical Structures of Agricultural Land in Slovakia,,Podpora výskumu a zachovania biodiverzity,Support for research and preservation of biodiversity,,unit,EUR,direct_rd,review,0.4,2013 ZZ_2012_438_20130101.pdf,36,gpt-4o-mini,extract,Explicitly mentions research. | no_amount
Slovakia,2013,line_item,087060P,"Vývoj cementových kompozitov z plastovej drviny, z elektrických a elektronických odpadov pre aplikácie v stavebníctve",Development of Cement Composites from Plastic Waste and Electrical and Electronic Waste for Applications in Construction,,Podpora vývoja cementových kompozitov,Support for the development of cement composites,,unit,EUR,direct_rd,review,0.4,2013 ZZ_2012_438_20130101.pdf,36,gpt-4o-mini,extract,Explicitly mentions development. | no_amount
Slovakia,2013,line_item,087060O,Rozvoj Molekulárno-medicínskeho centra SAV ako unikátneho pracoviska na Slovensku v oblasti modernej medicíny,Development of the Molecular Medicine Center of the Slovak Academy of Sciences as a Unique Workplace in Modern Medicine,,Podpora rozvoja molekulárno-medicínskeho centra,Support for the development of the Molecular Medicine Center,,unit,EUR,direct_rd,review,0.4,2013 ZZ_2012_438_20130101.pdf,36,gpt-4o-mini,extract,Explicitly mentions research. | no_amount
Slovakia,2013,line_item,0870804,Prenos poznatkov a technológií získaných výskumom a vývojom do praxe,Transfer of Knowledge and Technologies Gained from Research and Development into Practice,,Podpora prenosu poznatkov a technológií,Support for the transfer of knowledge and technologies,,unit,EUR,innovation_instruments,review,0.4,2013 ZZ_2012_438_20130101.pdf,36,gpt-4o-mini,extract,Explicitly mentions research and development. | no_amount
Slovakia,2013,section_total,20,"Ministerstvo školstva, vedy, výskumu a športu SR","Ministry of Education, Science, Research and Sport of the Slovak Republic",,Celkový rozpočet,Total budget,,unit,EUR,science_agency,review,0.4,2013 ZZ_2012_438_20130101.pdf,36,gpt-4o-mini,extract,Total budget not specified in the text. | no_amount
Slovakia,2013,program_total,08708,Operačný program výskum a vývoj - Slovenská akadémia vied,Operational Program Research and Development - Slovak Academy of Sciences,,Celkový rozpočet,Total budget,,unit,EUR,science_agency,review,0.4,2013 ZZ_2012_438_20130101.pdf,36,gpt-4o-mini,extract,Total budget not specified in the text. | no_amount
Slovakia,2013,program_total,087060M,Podpora vedy a výskumu vo výbraných smeroch významných pre SR a EÚ,Support for Science and Research in Selected Areas Important for Slovakia and the EU,,Celkový rozpočet,Total budget,,unit,EUR,direct_rd,review,0.4,2013 ZZ_2012_438_20130101.pdf,36,gpt-4o-mini,extract,Total budget not specified in the text. | no_amount
Slovakia,2013,line_item,20,"Ministerstvo školstva, vedy, výskumu a športu SR","Ministry of Education, Science, Research and Sport of the Slovak Republic",,Agentúra na podporu výskumu a vývoja (APVV),Agency for the Support of Research and Development (APVV),100000000.0,thousand,EUR,science_agency,include,1.0,2013 ZZ_2012_438_20130101.pdf,6,gpt-4o-mini,extract,
Slovakia,2013,section_total,20,"Ministerstvo školstva, vedy, výskumu a športu SR","Ministry of Education, Science, Research and Sport of the Slovak Republic",,Výdavky štátneho rozpočtu na rok 2013,State budget expenditures for the year 2013,2464621850.0,thousand,EUR,science_agency,review,1.0,2013 ZZ_2012_438_20130101.pdf,6,gpt-4o-mini,extract,
Slovakia,2013,line_item,51,Slovenská akadémia vied,Slovak Academy of Sciences,,Výdavky štátneho rozpočtu na rok 2013,State budget expenditures for the year 2013,60076460.0,thousand,EUR,science_agency,include,1.0,2013 ZZ_2012_438_20130101.pdf,6,gpt-4o-mini,extract,
Slovakia,2014,line_item,20,"Ministerstvo školstva, vedy, výskumu a športu SR","Ministry of Education, Science, Research and Sport of the Slovak Republic",,Aplikovaný výskum na vysokých školách pre potreby praxe,Applied research at universities for practical needs,,unit,EUR,higher_education,review,0.4,2014 ZZ_2013_473_20140101.pdf,18,gpt-4o-mini,extract,"Part of the higher education program, specific amount not detailed. | no_amount"
Slovakia,2014,program_total,20,"Ministerstvo školstva, vedy, výskumu a športu SR","Ministry of Education, Science, Research and Sport of the Slovak Republic",,"Vysokoškolské vzdelávanie a veda, sociálna podpora študentov vysokých škôl","Higher education and science, social support for university students",430858807.0,thousand,EUR,higher_education,include,1.0,2014 ZZ_2013_473_20140101.pdf,18,gpt-4o-mini,extract,
