country,year,item_type,section_code,section_name,section_name_en,line_code,line_description,line_description_en,amount_local,unit,currency,rd_category,decision,confidence,source_file,page_number,llm_model,extraction_pass,notes,cleaning_notes,aggregation_role,dedup_notes,temporal_flag
Latvia,2001,line_item,05.00.00,Zinātne,Science,,Ārvalstu finansu palīdzība,Foreign financial assistance,1256510.0,thousand,LVL,unclear,review,0.5,likumi_lv_13735_07.07.2001__lv.pdf,203,gpt-4o-mini,extract,Foreign financial assistance line.,,,,
Latvia,2001,line_item,05.00.00,Zinātne,Science,,Uzturēšanas izdevumi,Maintenance expenses,1175680.0,thousand,LVL,unclear,review,0.5,likumi_lv_13735_07.07.2001__lv.pdf,203,gpt-4o-mini,extract,Maintenance expenses line.,,,,
Latvia,2001,section_total,05.00.00,Zinātne,Science,,Kopā,Total,2293930.0,thousand,LVL,science_agency,review,0.7,likumi_lv_13735_07.07.2001__lv.pdf,203,gpt-4o-mini,extract,Total for science-related budget.,[latvia_section_total],section,,
Latvia,2001,line_item,15.05.00,Izglītības un zinātnes ministrija,Ministry of Education and Science,,Tirgus pieprasītie pētījumi,Market-demanded research,910630.0,thousand,LVL,direct_rd,include,0.9,likumi_lv_13735_07.07.2001__lv.pdf,60,gpt-4o-mini,extract,Research funded based on market demand.,,,,
Latvia,2001,line_item,15.01.00,Izglītības un zinātnes ministrija,Ministry of Education and Science,,Zinātniskās darbības nodrošinājums,Provision of scientific activities,7646507.0,thousand,LVL,direct_rd,include,0.9,likumi_lv_13735_07.07.2001__lv.pdf,60,gpt-4o-mini,extract,Direct funding for scientific activities.,,,,
Latvia,2001,program_total,15.00.00,Izglītības un zinātnes ministrija,Ministry of Education and Science,,Zinātne,Science,11405638.0,thousand,LVL,science_agency,include,0.9,likumi_lv_13735_07.07.2001__lv.pdf,60,gpt-4o-mini,extract,Total for science-related expenditures.,,,,
Latvia,2001,line_item,15.05.00,Izglītības un zinātnes ministrija,Ministry of Education and Science,,Valsts pārvaldes institūciju pasūtītie pētījumi,State administration institution commissioned research,554571.0,thousand,LVL,direct_rd,include,0.9,likumi_lv_13735_07.07.2001__lv.pdf,60,gpt-4o-mini,extract,Research commissioned by state institutions.,,,,
Latvia,2001,line_item,15.05.00,Izglītības un zinātnes ministrija,Ministry of Education and Science,,Dalība Eiropas Savienības 5.ietvara programmā,Participation in the EU Framework Programme 5,2293930.0,thousand,LVL,rd_adjacent,include,0.9,likumi_lv_13735_07.07.2001__lv.pdf,61,gpt-4o-mini,extract,Funding for participation in EU research programmes.,,,,
Latvia,2003,program_total,05,Zinātne,Science,,Izdevumi — kopā,Total expenditures,3180065.0,thousand,LVL,science_agency,include,0.9,2003 BUDZETS.DOC,121,gpt-4o-mini,extract,Core R&D funding for science.,[latvia_section_total],section,,
Latvia,2003,line_item,05.08.00,Dalība Eiropas Savienības 5.ietvara programmā,Participation in the EU Framework Programme 5,,Izdevumi — kopā,Total expenditures,37800.0,thousand,LVL,rd_adjacent,include,0.8,2003 BUDZETS.DOC,121,gpt-4o-mini,extract,Participation in EU framework programme.,[latvia_section_total],section,,
Latvia,2003,line_item,05.09.00,Dalība Eiropas Savienības ietvara programmā,Participation in the EU Framework Programme,,Izdevumi — kopā,Total expenditures,3142265.0,thousand,LVL,rd_adjacent,include,0.8,2003 BUDZETS.DOC,121,gpt-4o-mini,extract,Participation in EU framework programme.,[latvia_section_total],section,,
Latvia,2003,line_item,13.00.00,Sadarbības ar ārvalstu un starptautiskajām organizācijām nodrošināšana,Cooperation with foreign and international organizations,,Izdevumi — kopā,Total expenditures,2726915.0,thousand,LVL,rd_adjacent,include,0.7,2003 BUDZETS.DOC,121,gpt-4o-mini,extract,Funding for cooperation with international organizations.,[latvia_section_total],section,,
Latvia,2003,line_item,05.00.00,Zinātne,Science,,Kārtējie izdevumi,Current expenses,1102645.0,thousand,LVL,direct_rd,include,0.9,2003 BUDZETS.DOC,123,gpt-4o-mini,extract,Direct R&D funding.,,,,
Latvia,2003,program_total,05.00.00,Zinātne,Science,,Uzturēšanas izdevumi,Maintenance expenses,3811645.0,thousand,LVL,science_agency,include,0.8,2003 BUDZETS.DOC,123,gpt-4o-mini,extract,Includes core R&D funding.,,,,
Latvia,2003,line_item,05.00.00,Zinātne,Science,,Subsīdijas un dotācijas,Subsidies and grants,2120000.0,thousand,LVL,direct_rd,include,0.9,2003 BUDZETS.DOC,123,gpt-4o-mini,extract,Includes grants for scientific research.,,,,
Latvia,2003,section_total,05,Zinātne,Science,,Pārējās saistības — kopā,Total liabilities,3811645.0,thousand,LVL,science_agency,review,0.5,2003 BUDZETS.DOC,123,gpt-4o-mini,extract,"Broad section total, includes non-R&D components.",[latvia_section_total],section,,
Latvia,2003,program_total,Zinātnes konkurētspējas veicināšana,Zinātnes konkurētspējas veicināšana,Promotion of scientific competitiveness,,Izdevumi — kopā,Total expenditures,180000.0,thousand,LVL,innovation_instruments,include,0.9,2003 BUDZETS.DOC,142,gpt-4o-mini,extract,,[latvia_section_total],section,,
Latvia,2003,section_total,15,Izglītības un zinātnes ministrija,Ministry of Education and Science,,Resursi izdevumu segšanai,Resources for expenditure coverage,93664621.0,thousand,LVL,rd_adjacent,review,0.5,2003 BUDZETS.DOC,34,gpt-4o-mini,extract,Broad ministry total includes non-R&D components.,[latvia_section_total],section,,
Latvia,2003,program_total,05,Zinātne,Science,,Resursi izdevumu segšanai,Resources for expenditure coverage,11816830.0,thousand,LVL,direct_rd,include,0.9,2003 BUDZETS.DOC,36,gpt-4o-mini,extract,Total for science-related expenditures.,,,,
Latvia,2003,line_item,05.01.00,Zinātniskās darbības nodrošināšana,Ensuring Scientific Activity,,Resursi izdevumu segšanai,Resources for expenditure coverage,7565311.0,thousand,LVL,direct_rd,include,0.9,2003 BUDZETS.DOC,36,gpt-4o-mini,extract,Funding for ensuring scientific activities.,,,,
Latvia,2003,line_item,05.05.00,Tirgus orientētie pētījumi,Market-oriented Research,,Resursi izdevumu segšanai,Resources for expenditure coverage,871084.0,thousand,LVL,direct_rd,include,0.9,2003 BUDZETS.DOC,36,gpt-4o-mini,extract,Funding for market-oriented research.,,,,
Latvia,2003,section_total,15,Izglītības un zinātnes ministrija,Ministry of Education and Science,,Izdevumi — kopā,Total expenditures,8408404.0,thousand,LVL,rd_adjacent,review,0.5,2003 BUDZETS.DOC,78,gpt-4o-mini,extract,Broad ministry total includes non-R&D components.,[latvia_section_total],section,,
Latvia,2003,program_total,Izglītības un zinātnes ministrija,Izglītības un zinātnes ministrija,Ministry of Education and Science,,Zinātniskās darbības attīstība universitātēs,Development of scientific activities in universities,,unit,LVL,higher_education,review,0.4,2003 BUDZETS.DOC,8,gpt-4o-mini,extract,Total amount not specified. | no_amount,,,,
Latvia,2003,program_total,Izglītības un zinātnes ministrija,Izglītības un zinātnes ministrija,Ministry of Education and Science,,Fundamentālie zinātniskie pētījumi,Fundamental scientific research,,unit,LVL,direct_rd,review,0.4,2003 BUDZETS.DOC,8,gpt-4o-mini,extract,Total amount not specified. | no_amount,,,,
Latvia,2003,section_total,Izglītības un zinātnes ministrija,Izglītības un zinātnes ministrija,Ministry of Education and Science,,Izglītības un zinātnes ministrija — kopā,Ministry of Education and Science — total,959508.0,thousand,LVL,unclear,review,0.5,2003 BUDZETS.DOC,8,gpt-4o-mini,extract,"Broad ministry total, includes non-R&D items.",[latvia_section_total],section,,
Latvia,2003,program_total,Izglītības un zinātnes ministrija,Izglītības un zinātnes ministrija,Ministry of Education and Science,,Zinātniskās infrastruktūras nodrošināšana un attīstība augstskolās,Provision and development of scientific infrastructure in universities,,unit,LVL,research_infrastructure,review,0.4,2003 BUDZETS.DOC,8,gpt-4o-mini,extract,Total amount not specified. | no_amount,,,,
Latvia,2003,program_total,Izglītības un zinātnes ministrija,Izglītības un zinātnes ministrija,Ministry of Education and Science,,Zinātnes bāzes finansējums,Science base funding,7962404.0,thousand,LVL,science_agency,include,0.9,2003 BUDZETS.DOC,8,gpt-4o-mini,extract,,,,,
Latvia,2003,program_total,Izglītības un zinātnes ministrija,Izglītības un zinātnes ministrija,Ministry of Education and Science,,Valsts pārvaldes institūciju pasūtītie zinātniskie pētījumi,State-commissioned scientific research,,unit,LVL,direct_rd,review,0.4,2003 BUDZETS.DOC,8,gpt-4o-mini,extract,Total amount not specified. | no_amount,,,,
Latvia,2003,section_total,15,Izglītības un zinātnes ministrija,Ministry of Education and Science,,Izdevumi – kopā,Total expenditures,8782094.0,thousand,LVL,unclear,review,0.5,2003 likumi_lv_72288_27.11.2003__lv.pdf,134,gpt-4o-mini,extract,Broad ministry total; includes non-R&D components.,[latvia_section_total],section,,
Latvia,2003,section_total,15,Izglītības un zinātnes ministrija,Ministry of Education and Science,,Izdevumi – kopā,Total expenditures,95472888.0,thousand,LVL,unclear,review,0.5,2003 likumi_lv_72288_27.11.2003__lv.pdf,15,gpt-4o-mini,extract,Broad ministry total; includes non-R&D components.,[latvia_section_total],section,,
Latvia,2003,line_item,05.08.00,Dalība Eiropas Savienības 5.ietvara programmā,Participation in the EU Framework Programme 5,,Ārvalstu finanšu palīdzība,Foreign financial assistance,39105.0,thousand,LVL,rd_adjacent,review,0.5,2003 likumi_lv_72288_27.11.2003__lv.pdf,211,gpt-4o-mini,extract,"Funding from foreign sources, not directly R&D.",,,,
Latvia,2003,line_item,05.09.00,Dalība Eiropas Savienības ietvara programmā,Participation in the EU Framework Programme,,Ārvalstu finanšu palīdzība,Foreign financial assistance,524790.0,thousand,LVL,rd_adjacent,review,0.6,2003 likumi_lv_72288_27.11.2003__lv.pdf,211,gpt-4o-mini,extract,"Funding from foreign sources, not directly R&D.",,,,
Latvia,2003,line_item,13.00.00,Sadarbības ar ārvalstu un starptautiskajām organizācijām nodrošināšana,Ensuring cooperation with foreign and international organizations,,Ārvalstu finanšu palīdzība,Foreign financial assistance,657756.0,thousand,LVL,rd_adjacent,review,0.6,2003 likumi_lv_72288_27.11.2003__lv.pdf,211,gpt-4o-mini,extract,"Funding from foreign sources, not directly R&D.",,,,
Latvia,2003,line_item,05.00.00,Zinātne,Science,,Dotācija no vispārējiem ieņēmumiem,Grant from general revenues,2253065.0,thousand,LVL,direct_rd,include,0.9,2003 likumi_lv_72288_27.11.2003__lv.pdf,211,gpt-4o-mini,extract,Direct funding for science activities.,,,,
Latvia,2003,line_item,13.00.00,Sadarbības ar ārvalstu un starptautiskajām organizācijām nodrošināšana,Ensuring cooperation with foreign and international organizations,,Dotācija no vispārējiem ieņēmumiem,Grant from general revenues,1217367.0,thousand,LVL,direct_rd,include,0.9,2003 likumi_lv_72288_27.11.2003__lv.pdf,211,gpt-4o-mini,extract,Direct funding for cooperation activities.,,,,
Latvia,2003,section_total,05.00.00,Zinātne,Science,,Resursi izdevumu segšanai – kopā,Resources for expenditure coverage - total,2816960.0,thousand,LVL,science_agency,review,0.7,2003 likumi_lv_72288_27.11.2003__lv.pdf,211,gpt-4o-mini,extract,Total for science-related expenditures.,[latvia_section_total],section,,
Latvia,2003,program_total,05.08.00,Dalība Eiropas Savienības 5.ietvara programmā,Participation in the EU Framework Programme 5,,Resursi izdevumu segšanai – kopā,Resources for expenditure coverage - total,39105.0,thousand,LVL,rd_adjacent,review,0.5,2003 likumi_lv_72288_27.11.2003__lv.pdf,211,gpt-4o-mini,extract,Total for participation in EU framework.,[latvia_section_total],section,,
Latvia,2003,program_total,05.09.00,Dalība Eiropas Savienības ietvara programmā,Participation in the EU Framework Programme,,Resursi izdevumu segšanai – kopā,Resources for expenditure coverage - total,2777855.0,thousand,LVL,rd_adjacent,review,0.5,2003 likumi_lv_72288_27.11.2003__lv.pdf,211,gpt-4o-mini,extract,Total for participation in EU framework.,[latvia_section_total],section,,
Latvia,2003,program_total,13.00.00,Sadarbības ar ārvalstu un starptautiskajām organizācijām nodrošināšana,Ensuring cooperation with foreign and international organizations,,Resursi izdevumu segšanai – kopā,Resources for expenditure coverage - total,1875123.0,thousand,LVL,rd_adjacent,review,0.5,2003 likumi_lv_72288_27.11.2003__lv.pdf,211,gpt-4o-mini,extract,Total for cooperation with foreign organizations.,[latvia_section_total],section,,
Latvia,2003,line_item,05.00.00,Zinātne,Science,,Iemaksas starptautiskajās organizācijās,Contributions to international organizations,2709000.0,thousand,LVL,rd_adjacent,review,0.7,2003 likumi_lv_72288_27.11.2003__lv.pdf,214,gpt-4o-mini,extract,Contributions may support international R&D collaboration.,,,,
Latvia,2003,line_item,05.00.00,Zinātne,Science,,Kārtējie izdevumi,Current expenditures,1102645.0,thousand,LVL,science_agency,review,0.7,2003 likumi_lv_72288_27.11.2003__lv.pdf,214,gpt-4o-mini,extract,Current expenditures may not directly fund R&D.,,,,
Latvia,2003,line_item,05.00.00,Zinātne,Science,,Uzturēšanas izdevumi,Maintenance expenditures,3811645.0,thousand,LVL,science_agency,review,0.7,2003 likumi_lv_72288_27.11.2003__lv.pdf,214,gpt-4o-mini,extract,Maintenance expenditures may not directly fund R&D.,,,,
Latvia,2003,line_item,05.00.00,Zinātne,Science,,Subsīdijas un dotācijas,Subsidies and grants,2709000.0,thousand,LVL,direct_rd,include,0.9,2003 likumi_lv_72288_27.11.2003__lv.pdf,214,gpt-4o-mini,extract,Subsidies and grants likely support R&D activities.,,,,
Latvia,2003,section_total,05.00.00,Zinātne,Science,,Izdevumi – kopā,Total expenditures,3811645.0,thousand,LVL,science_agency,review,0.7,2003 likumi_lv_72288_27.11.2003__lv.pdf,214,gpt-4o-mini,extract,"Total includes various components, some may not be R&D.",[latvia_section_total],section,,
Latvia,2003,line_item,15,Izglītības un zinātnes ministrija,Ministry of Education and Science,,Ārvalstu finanšu palīdzība,Foreign financial assistance,563895.0,thousand,LVL,unclear,review,0.5,2003 likumi_lv_72288_27.11.2003__lv.pdf,60,gpt-4o-mini,extract,Foreign assistance; not domestic R&D.,,,,
Latvia,2003,line_item,15,Izglītības un zinātnes ministrija,Ministry of Education and Science,,Maksas pakalpojumi un citi pašu ieņēmumi,Paid services and other own revenues,1407000.0,thousand,LVL,unclear,review,0.5,2003 likumi_lv_72288_27.11.2003__lv.pdf,60,gpt-4o-mini,extract,Not explicitly R&D related.,,,,
Latvia,2003,program_total,15,Izglītības un zinātnes ministrija,Ministry of Education and Science,,Zinātne,Science,11688764.0,thousand,LVL,direct_rd,include,0.9,2003 likumi_lv_72288_27.11.2003__lv.pdf,60,gpt-4o-mini,extract,Explicitly for science activities.,,,,
Latvia,2003,line_item,15,Izglītības un zinātnes ministrija,Ministry of Education and Science,,Dotācija no vispārējiem ieņēmumiem,Subsidy from general revenues,9717869.0,thousand,LVL,unclear,review,0.5,2003 likumi_lv_72288_27.11.2003__lv.pdf,60,gpt-4o-mini,extract,General revenue subsidy; not explicitly R&D.,,,,
Latvia,2003,program_total,15,Izglītības un zinātnes ministrija,Ministry of Education and Science,,Zinātniskās darbības nodrošināšana,Ensuring scientific activity,7930511.0,thousand,LVL,science_agency,include,0.9,2003 likumi_lv_72288_27.11.2003__lv.pdf,61,gpt-4o-mini,extract,Core funding for scientific activities.,,,,
Latvia,2003,program_total,15,Izglītības un zinātnes ministrija,Ministry of Education and Science,,Tirgus orientētie pētījumi,Market-oriented research,871084.0,thousand,LVL,direct_rd,include,0.8,2003 likumi_lv_72288_27.11.2003__lv.pdf,61,gpt-4o-mini,extract,Research focused on market needs.,,,,
Latvia,2003,line_item,15,Izglītības un zinātnes ministrija,Ministry of Education and Science,,Maksas pakalpojumi un citi pašu ieņēmumi,Paid services and other own revenues,1377000.0,thousand,LVL,unclear,review,0.4,2003 likumi_lv_72288_27.11.2003__lv.pdf,61,gpt-4o-mini,extract,Not explicitly R&D related.,,,,
Latvia,2003,program_total,15,Izglītības un zinātnes ministrija,Ministry of Education and Science,,Dalība Eiropas Savienības 5.ietvara programmā,Participation in the EU 5th Framework Programme,39105.0,thousand,LVL,rd_adjacent,include,0.7,2003 likumi_lv_72288_27.11.2003__lv.pdf,61,gpt-4o-mini,extract,Participation in EU research funding.,,,,
Latvia,2003,program_total,15,Izglītības un zinātnes ministrija,Ministry of Education and Science,,Dalība Eiropas Savienības ietvara programmā,Participation in the EU Framework Programme,2777855.0,thousand,LVL,rd_adjacent,include,0.7,2003 likumi_lv_72288_27.11.2003__lv.pdf,61,gpt-4o-mini,extract,Participation in EU research funding.,,,,
Latvia,2003,program_total,15,Izglītības un zinātnes ministrija,Ministry of Education and Science,,Valsts pārvaldes institūciju pasūtītie pētījumi,State administration institutions' commissioned research,70209.0,thousand,LVL,direct_rd,include,0.8,2003 likumi_lv_72288_27.11.2003__lv.pdf,61,gpt-4o-mini,extract,Research commissioned by state institutions.,,,,
Latvia,2006,program_total,Zinātniskās darbības attīstība universitātēs,Zinātniskās darbības attīstība universitātēs,Development of scientific activities in universities,,Zinātniskās darbības attīstība universitātēs,Development of scientific activities in universities,,unit,LVL,higher_education,review,0.4,likumi_lv_121006_09.11.2006__lv.pdf,102-160,gpt-4o-mini,extract,Higher education R&D funding. | no_amount,,,,
Latvia,2006,program_total,Fundamentālie zinātniskie pētījumi,Fundamentālie zinātniskie pētījumi,Fundamental scientific research,,Fundamentālie zinātniskie pētījumi,Fundamental scientific research,,unit,LVL,direct_rd,review,0.4,likumi_lv_121006_09.11.2006__lv.pdf,102-160,gpt-4o-mini,extract,Core R&D funding. | no_amount,,,,
Latvia,2006,section_total,Izglītības un zinātnes ministrija,Izglītības un zinātnes ministrija,Ministry of Education and Science,,Izglītības un zinātnes ministrija,Ministry of Education and Science,,unit,LVL,unclear,review,0.4,likumi_lv_121006_09.11.2006__lv.pdf,102-160,gpt-4o-mini,extract,"Broad ministry total, includes non-R&D items. | no_amount",[latvia_section_total],section,,
Latvia,2006,program_total,Zinātnes konkurētspējas veicināšana,Zinātnes konkurētspējas veicināšana,Promotion of scientific competitiveness,,Zinātnes konkurētspējas veicināšana,Promotion of scientific competitiveness,,unit,LVL,innovation_instruments,review,0.4,likumi_lv_121006_09.11.2006__lv.pdf,102-160,gpt-4o-mini,extract,R&D funding for competitiveness. | no_amount,,,,
Latvia,2006,program_total,Zinātniskās infrastruktūras nodrošināšana un attīstība augstskolās,Zinātniskās infrastruktūras nodrošināšana un attīstība augstskolās,Provision and development of scientific infrastructure in universities,,Zinātniskās infrastruktūras nodrošināšana un attīstība augstskolās,Provision and development of scientific infrastructure in universities,,unit,LVL,research_infrastructure,review,0.4,likumi_lv_121006_09.11.2006__lv.pdf,102-160,gpt-4o-mini,extract,Higher education R&D funding. | no_amount,,,,
Latvia,2006,program_total,Zinātnes bāzes finansējums,Zinātnes bāzes finansējums,Science base funding,,Zinātnes bāzes finansējums,Science base funding,,unit,LVL,direct_rd,review,0.4,likumi_lv_121006_09.11.2006__lv.pdf,102-160,gpt-4o-mini,extract,Core R&D funding. | no_amount,,,,
Latvia,2006,program_total,Valsts pārvaldes institūciju pasūtītie zinātniskie pētījumi,Valsts pārvaldes institūciju pasūtītie zinātniskie pētījumi,State-commissioned scientific research,,Valsts pārvaldes institūciju pasūtītie zinātniskie pētījumi,State-commissioned scientific research,,unit,LVL,direct_rd,review,0.4,likumi_lv_121006_09.11.2006__lv.pdf,102-160,gpt-4o-mini,extract,Core R&D funding. | no_amount,,,,
Latvia,2006,section_total,15,Izglītības un zinātnes ministrija,Ministry of Education and Science,,Izdevumi – kopā,Total expenditures,2913522.0,thousand,LVL,unclear,review,0.5,likumi_lv_121006_09.11.2006__lv.pdf,224,gpt-4o-mini,extract,Broad ministry total includes non-R&D components.,[latvia_section_total],section,,
Latvia,2006,line_item,15.10.00,Zinātne,Science,,"Eiropas Reģionālās attīstības fonda (ERAF) zinātnes projektu līdzfinansēšana, priekšfinansēšana un nodrošināšana","Co-financing, pre-financing, and provision of science projects from the European Regional Development Fund (ERDF)",4251244.0,thousand,LVL,innovation_instruments,include,0.8,likumi_lv_121006_09.11.2006__lv.pdf,261,gpt-4o-mini,extract,Funding for science projects.,,,,
Latvia,2006,program_total,15.00.00,Izglītības un zinātnes ministrija,Ministry of Education and Science,,Zinātne,Science,4251244.0,thousand,LVL,science_agency,include,0.9,likumi_lv_121006_09.11.2006__lv.pdf,261,gpt-4o-mini,extract,Core science funding.,,,,
Latvia,2006,program_total,05.00.00,Zinātne,Science,,Citas Eiropas Kopienas programmas - kopā,Other European Community programs - total,6180128.0,thousand,LVL,rd_adjacent,include,0.7,likumi_lv_121006_09.11.2006__lv.pdf,292,gpt-4o-mini,extract,Includes various European programs related to science.,[latvia_section_total],section,,
Latvia,2006,line_item,05.00.00,Zinātne,Science,,Dalība Eiropas Savienības ietvara programmā,Participation in the EU framework program,37764.0,thousand,LVL,rd_adjacent,include,0.8,likumi_lv_121006_09.11.2006__lv.pdf,292,gpt-4o-mini,extract,Funding for participation in EU science programs.,,,,
Latvia,2006,program_total,15,Izglītības un zinātnes ministrija,Ministry of Education and Science,,Zinātniskās darbības attīstība universitātēs,Development of scientific activities in universities,,unit,LVL,higher_education,review,0.4,likumi_lv_121006_09.11.2006__lv.pdf,310,gpt-4o-mini,extract,Funding for research activities in universities. | no_amount,,,,
Latvia,2006,program_total,15,Izglītības un zinātnes ministrija,Ministry of Education and Science,,Fundamentālie zinātniskie pētījumi,Fundamental scientific research,,unit,LVL,direct_rd,review,0.4,likumi_lv_121006_09.11.2006__lv.pdf,310,gpt-4o-mini,extract,Core R&D funding. | no_amount,,,,
Latvia,2006,program_total,15,Izglītības un zinātnes ministrija,Ministry of Education and Science,,Zinātniskās infrastruktūras nodrošināšana un attīstība augstskolās,Provision and development of scientific infrastructure in universities,,unit,LVL,research_infrastructure,review,0.4,likumi_lv_121006_09.11.2006__lv.pdf,310,gpt-4o-mini,extract,Infrastructure development for research in universities. | no_amount,,,,
Latvia,2006,program_total,15,Izglītības un zinātnes ministrija,Ministry of Education and Science,,Zinātnes bāzes finansējums,Science base funding,,unit,LVL,science_agency,review,0.4,likumi_lv_121006_09.11.2006__lv.pdf,310,gpt-4o-mini,extract,Explicitly for science funding. | no_amount,,,,
Latvia,2006,program_total,15,Izglītības un zinātnes ministrija,Ministry of Education and Science,,Valsts pārvaldes institūciju pasūtītie zinātniskie pētījumi,State-commissioned scientific research,,unit,LVL,direct_rd,review,0.4,likumi_lv_121006_09.11.2006__lv.pdf,310,gpt-4o-mini,extract,Research commissioned by state institutions. | no_amount,,,,
Latvia,2006,section_total,15,Izglītības un zinātnes ministrija,Ministry of Education and Science,,Izdevumi – kopā,Total expenditures,3472420.0,thousand,LVL,unclear,review,0.5,likumi_lv_121006_09.11.2006__lv.pdf,310,gpt-4o-mini,extract,Broad ministry total; includes non-R&D components.,[latvia_section_total],section,,
Latvia,2006,line_item,03.00.00,Augstākā izglītība,Higher Education,,Rīgas 1.medicīnas koledžas iekārtu iegāde,Acquisition of equipment for Rīga Medical College,12000.0,thousand,LVL,unclear,review,0.5,likumi_lv_121006_09.11.2006__lv.pdf,312,gpt-4o-mini,extract,Not explicitly for research.,,,,
Latvia,2006,section_total,03.00.00,Augstākā izglītība,Higher Education,,Izdevumi – kopā,Total Expenditures,2500000.0,thousand,LVL,higher_education,review,0.7,likumi_lv_121006_09.11.2006__lv.pdf,312,gpt-4o-mini,extract,"Broad ministry total, includes non-R&D components.",[latvia_section_total],section,,
Latvia,2006,line_item,03.00.00,Augstākā izglītība,Higher Education,,Infrastruktūras izveide studiju programmu un pētniecības darba realizēšanai Ventspils Augstskolā elektronikas un informācijas un komunikāciju tehnoloģiju nozarēs,Creation of infrastructure for study programs and research work at Ventspils University in electronics and information and communication technology fields,151802.0,thousand,LVL,research_infrastructure,include,0.9,likumi_lv_121006_09.11.2006__lv.pdf,313,gpt-4o-mini,extract,Explicitly for research infrastructure.,,,,
Latvia,2006,line_item,03.00.00,Augstākā izglītība,Higher Education,,Latvijas Universitātes Cietvielu fizikas institūta infrastruktūras uzlabošana,"Improvement of infrastructure at the Institute of Solid State Physics, University of Latvia",169000.0,thousand,LVL,research_infrastructure,include,0.9,likumi_lv_121006_09.11.2006__lv.pdf,313,gpt-4o-mini,extract,Explicitly for research infrastructure.,,,,
Latvia,2006,line_item,03.00.00,Augstākā izglītība,Higher Education,,Latvijas Universitātes dabaszinātņu studiju kvalitātes uzlabošana,Improvement of the quality of natural sciences studies at the University of Latvia,460000.0,thousand,LVL,higher_education,include,0.9,likumi_lv_121006_09.11.2006__lv.pdf,313,gpt-4o-mini,extract,Explicitly for research activities.,,,,
Latvia,2006,program_total,Fundamentālie zinātniskie pētījumi,Fundamentālie zinātniskie pētījumi,Fundamental Scientific Research,,Fundamentālie zinātniskie pētījumi – kopā,Total Fundamental Scientific Research,2000000.0,thousand,LVL,direct_rd,include,0.9,likumi_lv_121006_09.11.2006__lv.pdf,313,gpt-4o-mini,extract,Core funding for fundamental research.,[latvia_section_total],section,,
Latvia,2006,program_total,Zinātnes bāzes finansējums,Zinātnes bāzes finansējums,Science Base Funding,,Zinātnes bāzes finansējums – kopā,Total Science Base Funding,1000000.0,thousand,LVL,science_agency,include,0.9,likumi_lv_121006_09.11.2006__lv.pdf,313,gpt-4o-mini,extract,Core funding for scientific research.,[latvia_section_total],section,,
Latvia,2006,line_item,05.00.00,Zinātne,Science,,Iemaksas starptautiskajās organizācijās,Contributions to international organizations,3000.0,thousand,LVL,science_agency,include,1.0,likumi_lv_121006_09.11.2006__lv.pdf,397,gpt-4o-mini,extract,,,,,
Latvia,2006,line_item,05.00.00,Zinātne,Science,,Kārtējie izdevumi,Current expenditures,637345.0,thousand,LVL,science_agency,include,1.0,likumi_lv_121006_09.11.2006__lv.pdf,397,gpt-4o-mini,extract,,,,,
Latvia,2006,line_item,05.00.00,Zinātne,Science,,Izdevumi – kopā,Expenditure - total,640345.0,thousand,LVL,science_agency,include,1.0,likumi_lv_121006_09.11.2006__lv.pdf,397,gpt-4o-mini,extract,,[latvia_section_total],section,,
Latvia,2006,line_item,05.00.00,Zinātne,Science,,Uzturēšanas izdevumi,Maintenance expenditures,640345.0,thousand,LVL,science_agency,include,1.0,likumi_lv_121006_09.11.2006__lv.pdf,397,gpt-4o-mini,extract,,,,,
Latvia,2006,program_total,05.00.00,Zinātne,Science,,Resursi izdevumu segšanai – kopā,Resources for expenditure coverage - total,640345.0,thousand,LVL,science_agency,include,1.0,likumi_lv_121006_09.11.2006__lv.pdf,397,gpt-4o-mini,extract,,[latvia_section_total],section,,
Latvia,2006,line_item,05.00.00,Zinātne,Science,,Subsīdijas un dotācijas,Subsidies and grants,3000.0,thousand,LVL,science_agency,include,1.0,likumi_lv_121006_09.11.2006__lv.pdf,397,gpt-4o-mini,extract,,,,,
Latvia,2006,line_item,05.00.00,Zinātne,Science,,Dotācija no vispārējiem ieņēmumiem,Subsidy from general revenue,640345.0,thousand,LVL,science_agency,include,1.0,likumi_lv_121006_09.11.2006__lv.pdf,397,gpt-4o-mini,extract,,,,,
Latvia,2006,line_item,03.01.00,Augstākā izglītība,Higher Education,,Daugavpils Universitātei - Bioloģisko resursu izpētes centra projektu realizācijai,Daugavpils University - for the implementation of the Biological Resources Research Center projects,2360.0,thousand,LVL,higher_education,include,0.9,likumi_lv_121006_09.11.2006__lv.pdf,427-440,gpt-4o-mini,extract,Explicitly for research activities.,,,,
Latvia,2006,section_total,15,Izglītības un zinātnes ministrija,Ministry of Education and Science,,Izglītības un zinātnes ministrija,Ministry of Education and Science,,unit,LVL,unclear,review,0.4,likumi_lv_121006_09.11.2006__lv.pdf,427-440,gpt-4o-mini,extract,Broad ministry total includes non-R&D items. | no_amount,[latvia_section_total],section,,
Latvia,2006,section_total,05.00.00,Zinātne,Science,,Resursi izdevumu segšanai,Resources for expenditure coverage,21616036.0,thousand,LVL,science_agency,review,0.7,likumi_lv_121006_09.11.2006__lv.pdf,63,gpt-4o-mini,extract,"Total includes various components, some may not be R&D.",[latvia_section_total],section,,
