country,year,canonical_name,verdict,old_rows,old_amounts,review_amount,review_unit,preferred_source_files,reason,confidence,applied,skip_reason,match_reason
Australia,1996,Information Technology Development Program,correct,1,1256000.0,2856000.0,dollar,"[""1996 No1 C1995A00060.docx""]","The total for the Information Technology Development Program is clearly stated as 2,856,000 in the document snippet, which indicates the current annual total of 1,256,000 is incorrect.",0.9,False,generic_program_like_name,
Australia,1997,Information Technology Development Program,keep,1,2208683.0,2208683.0,dollar,"[""1997 No1 C1996A00065.docx""]","The current annual total of 2,208,683 is directly supported by the source document row, which lists the same amount for the Information Technology Development Program.",1.0,False,verdict_not_actionable,
Australia,1994,Lead Abatement Ethanol Research and Development,keep,1,1595000.0,1595000.0,dollar,"[""1994 No4 C2004A04728.docx""]","The current annual total of 1,595,000 dollars is directly supported by the source document row, which lists the same amount for the Lead Abatement: Ethanol Research and Development.",1.0,False,verdict_not_actionable,
Australia,1995,Lead Abatement Ethanol Research and Development,keep,1,1595000.0,1595000.0,dollar,"[""1995 No1 C1994A00088.docx""]","The current annual total of 1,595,000 is directly supported by the source document row, which confirms the amount for the Lead Abatement Ethanol Research and Development agency.",1.0,False,verdict_not_actionable,
Australia,1996,Lead Abatement Ethanol Research and Development,keep,1,2205000.0,2205000.0,dollar,"[""1996 No1 C1995A00060.docx""]","The current annual total of 2,205,000 is directly supported by the source document row, which confirms the amount for Lead Abatement: Ethanol Research and Development.",1.0,False,verdict_not_actionable,
Australia,1988,Information Industries Strategy,keep,1,2150000.0,2150000.0,dollar,"[""1988 No2 C2004A03522.docx""]","The current annual total of 2,150,000 dollars is directly supported by the source document row, which confirms the amount for the Information Industries Strategy.",1.0,False,verdict_not_actionable,
Australia,1989,Information Industries Strategy,keep,1,2150000.0,2150000.0,dollar,"[""1989 No1 C2004A03695.docx""]","The current annual total of 2,150,000 is directly supported by the source document row, which lists the same amount for the Information Industries Strategy.",1.0,False,verdict_not_actionable,
Australia,1990,Information Industries Strategy,keep,1,1849953.0,1849953.0,dollar,"[""1990 No1 C2004A03903.docx""]","The current annual total of 1,849,953 is directly supported by the source document row, which lists the same amount for the Information Industries Strategy.",1.0,False,verdict_not_actionable,
Australia,1991,Information Industries Strategy,keep,1,2095848.0,2095848.0,dollar,"[""1991 No1 C2004A04029.docx""]","The current annual total of 2,095,848 is directly supported by the source document row, which lists the same amount for the Information Industries Strategy.",1.0,False,verdict_not_actionable,
Australia,1975,Australian Road Research Board,correct,1,157000.0,175000.0,dollar,"[""1975 No1 C2004A00152.docx""]","The source document shows a contribution of 175,000 for the Australian Road Research Board, which is more consistent with the context than the current total of 157,000.",0.9,False,no_exact_source_match,no_exact_source_match
Australia,1976,Australian Road Research Board,keep,1,158000.0,158000.0,dollar,"[""1976 No1 C2004A01425.docx""]","The current annual total of 158,000 is directly supported by the source document row, which lists this amount as a contribution to the Australian Road Research Board.",1.0,False,verdict_not_actionable,
Australia,1977,Australian Road Research Board,keep,1,220000.0,220000.0,dollar,"[""1977 No1 C2004A01546.docx""]","The current annual total of 220,000 is directly supported by the source document row, which lists the same amount for the Australian Road Research Board.",1.0,False,verdict_not_actionable,
Australia,1978,Australian Road Research Board,correct,1,258500.0,259000.0,dollar,"[""1978 No1 C2004A01777.docx""]","The source document lists a contribution of 259,000 for the Australian Road Research Board, which is more consistent than the current total of 258,500.",0.9,False,no_exact_source_match,no_exact_source_match
Australia,1979,Australian Road Research Board,correct,1,258500.0,259000.0,dollar,"[""1979 No1 C2004A01940.docx""]","The source document lists the contribution to the Australian Road Research Board as 259,000, which is more consistent than the current total of 258,500.",0.9,False,no_exact_source_match,no_exact_source_match
Australia,1981,Australian Road Research Board,keep,1,259000.0,259000.0,dollar,"[""1981 No1 C2004A02342.docx""]","The amount of 259,000 is consistently reported in the source document and matches the line item for the Australian Road Research Board.",1.0,False,verdict_not_actionable,
Australia,1982,Australian Road Research Board,correct,2,259000.0 | 1650000.0,1909000.0,dollar,"[""1982 No1 C2004A02541.docx"", ""1982 No2 C2004A02542.docx""]","The total of 1,650,000 from the second document and 259,000 from the first document sum to 1,909,000, which matches the current annual total.",0.9,True,,matched_row_sum
Australia,1983,Australian Road Research Board,correct,2,1989000.0 | 1650000.0,3639000.0,dollar,"[""1983 No1 C2004A02675.docx"", ""1983 No2 C2004A02676.docx""]","The total of 3,639,000 is supported by the sum of the contributions from the Australian Road Research Board in the source documents, which include 1,989,000 and 1,650,000, totaling 3,639,000.",0.9,True,,matched_row_sum
Australia,1984,Australian Road Research Board,keep,1,1989000.0,1989000.0,dollar,"[""1984 No1 C2004A02815.docx""]","The current annual total of 1,989,000 is directly supported by the source document row, which confirms the amount for the Australian Road Research Board.",1.0,False,verdict_not_actionable,
Australia,1985,Australian Road Research Board,keep,1,1989000.0,1989000.0,dollar,"[""1985 No1 C2004A03034.docx""]","The current annual total of 1,989,000 is directly supported by the source document row, which lists the same amount for the Australian Road Research Board.",1.0,False,verdict_not_actionable,
Australia,1986,Australian Road Research Board,keep,1,2000000.0,2000000.0,dollar,"[""1986 No1 C2004A03177.docx""]","The current annual total of 2,000,000 dollars for the Australian Road Research Board is directly supported by the source document, which lists this exact amount.",1.0,False,verdict_not_actionable,
Australia,1994,Assistance for Antivenom Provision,keep,1,2000000.0,2000000.0,dollar,"[""1994 No2 C2004A04628.docx""]","The current annual total of 2,000,000 dollars is directly supported by the source document row indicating the same amount for 'Assistance for the provision of antivenoms'.",1.0,False,verdict_not_actionable,
Australia,1995,Assistance for Antivenom Provision,keep,1,2000000.0,2000000.0,dollar,"[""1995 No2 C1994A00089.docx""]","The current annual total of 2,000,000 dollars is directly supported by the source document row indicating the same amount for 'Assistance for the provision of antivenoms'.",1.0,False,verdict_not_actionable,
Australia,1990,Research into pulp mill technology,keep,1,520000.0,520000.0,dollar,"[""1990 No4 C2004A03961.docx""]","The current annual total of 520,000 dollars is directly supported by the source document row, which confirms the amount allocated for research into pulp mill technology.",1.0,False,verdict_not_actionable,
Australia,1991,Research into pulp mill technology,keep,1,520000.0,520000.0,dollar,"[""1991 No1 C2004A04029.docx""]","The current annual total of 520,000 is directly supported by the source document row, which lists the same amount for the contribution towards research into pulp mill technology.",1.0,False,verdict_not_actionable,
Australia,1992,Research into pulp mill technology,keep,1,1410000.0,1410000.0,dollar,"[""1992 No1 C2004A04239.docx""]","The current annual total of 1,410,000 is directly supported by the source document row, which lists the same amount for the contribution towards research into pulp mill technology.",1.0,False,verdict_not_actionable,
Australia,1993,Research into pulp mill technology,correct,1,1944000.0,1943000.0,dollar,"[""1993 No1 C2004A04432.docx""]","The amount of 1,943,000 is mentioned in the document snippets, which suggests that the correct total for the agency should be 1,943,000 instead of 1,944,000.",0.9,False,no_exact_source_match,no_exact_source_match
Australia,1994,Research into pulp mill technology,keep,1,1943000.0,1943000.0,dollar,"[""1994 No1 C2004A04627.docx""]","The current annual total of 1,943,000 is directly supported by the source document, which lists the same amount for the contribution to research into pulp mill technology.",1.0,False,verdict_not_actionable,
Australia,1995,Research into pulp mill technology,keep,1,1943000.0,1943000.0,dollar,"[""1995 No1 C1994A00088.docx""]","The current annual total of 1,943,000 dollars is directly supported by the source document row, which confirms the amount for the research into pulp mill technology.",1.0,False,verdict_not_actionable,
Australia,1978,Water resources assessment,correct,1,6660000.0,6710000.0,dollar,"[""1978 No2 C2004A01778.docx""]","The total of 6,660,000 appears to be a miscalculation; the sum of the individual state allocations listed in the document totals 6,710,000, which is more consistent with the context of the budget.",0.9,False,no_exact_source_match,no_exact_source_match
Australia,1979,Water resources assessment,correct,2,6657995.0 | 500000.0,6657995.0,dollar,"[""1979 No2 C2004A01941.docx"", ""1979 No4 C2004A02040.docx""]","The total of 6,657,995 from the first source document is consistent with the line items listed, while the current total of 7,157,995 is significantly higher and unsupported by the evidence.",0.9,True,,matched_single_row
Australia,1981,Water resources assessment,correct,2,192000.0 | 1940000.0,2132000.0,dollar,"[""1981 No1 C2004A02342.docx"", ""1981 No2 C2004A02343.docx""]","The total of 2,132,000 is supported by the line item of 1,940,000 from the second document and the additional 192,000 from the first document, which together confirm the total for the agency's funding in this year.",0.9,True,,matched_row_sum
Australia,1982,Water resources assessment,correct,2,90000.0 | 1940000.0,2030000.0,dollar,"[""1982 No1 C2004A02541.docx"", ""1982 No2 C2004A02542.docx""]","The total of 2,030,000 is supported by the line item of 1,940,000 for water resources assessment in the Northern Territory and the reimbursement of 90,000, which adds up to the current total. The evidence is consistent and confirms the total.",0.9,True,,matched_row_sum
Australia,1990,Water resources assessment,correct,1,7698495.0,7698495.0,dollar,"[""1990 No1 C2004A03903.docx""]","The amount of 7,698,495 is directly supported by the source document row, which lists it as the total for Water resources assessment and research—Grants.",0.9,True,,matched_single_row
Australia,1991,Water resources assessment,correct,1,7399999.0,7400000.0,dollar,"[""1991 No1 C2004A04029.docx""]","The source document lists the amount for 'Water resources assessment and research — Grants' as 7,400,000, which is consistent with the surrounding context and suggests a rounding error in the current total.",0.9,True,,matched_single_row
Australia,1992,Water resources assessment,correct,1,2706000.0,260000.0,dollar,"[""1992 No1 C2004A04239.docx""]","The amount of 2,706,000 appears to be a misinterpretation of the line item, which indicates a total of 260,000 for the Water resources assessment and research grants.",0.9,False,no_exact_source_match,no_exact_source_match
Australia,1996,Drought and Climate Research and Development Program,correct,1,1387000.0,1813000.0,dollar,"[""1996 No2 C1995A00061.docx""]","The source document lists the amount for the Drought and Climate Research and Development Program as 1,813,000, which is consistent with the total for the next year and indicates a likely error in the current total.",0.9,False,generic_program_like_name,
Australia,1997,Drought and Climate Research and Development Program,correct,1,1813000.0,1759000.0,dollar,"[""1997 No1 C1996A00065.docx""]","The amount of 1,759,000 is mentioned in the document snippets as a valid figure for the Drought and Climate Research and Development Program, which is more consistent with the neighboring years.",0.9,False,generic_program_like_name,
Australia,1998,Drought and Climate Research and Development Program,keep,1,1759000.0,1759000.0,dollar,"[""1998 No1 C1997A00089.docx""]","The current annual total of 1,759,000 is directly supported by the source document row and is consistent with the snippet showing the same amount for the Drought and Climate Research and Development Program.",1.0,False,verdict_not_actionable,
Australia,1990,Overseas Students Postgraduate Research Scholarships,keep,1,1700000.0,1700000.0,dollar,"[""1990 No2 C2004A03904.docx""]","The amount of 1,700,000 is directly supported by the source document, which lists it as the total for Overseas Students Postgraduate Research Scholarships.",1.0,False,verdict_not_actionable,
Australia,1991,Overseas Students Postgraduate Research Scholarships,keep,1,1700000.0,1700000.0,dollar,"[""1991 No2 C2004A04030.docx""]","The current annual total of 1,700,000 dollars is directly supported by the source document row, which confirms the amount allocated for Overseas Students Postgraduate Research Scholarships.",1.0,False,verdict_not_actionable,
Australia,1981,Grant to Walter and Eliza Hall Institute,correct,2,100000.0 | 550000.0,650000.0,dollar,"[""1981 No1 C2004A02342.docx"", ""1981 No4 C2004A02434.docx""]","The total of 650,000 is supported by the sum of the two valid source-document rows (100,000 + 550,000).",0.9,True,,matched_row_sum
Australia,1982,Grant to Walter and Eliza Hall Institute,correct,1,293670.0,2172000.0,dollar,"[""1982 No1 C2004A02541.docx""]","The total amount for the Grant to Walter and Eliza Hall Institute is indicated as 2,172,000 in the document, which is consistent with the context of the funding for a new building.",0.9,False,no_exact_source_match,no_exact_source_match
Australia,1983,Grant to Walter and Eliza Hall Institute,correct,1,1624613.0,4445000.0,dollar,"[""1983 No1 C2004A02675.docx""]","The amount of 1,624,613 is part of a larger total of 4,445,000 for the grant to the Walter and Eliza Hall Institute, indicating that the current annual total is incorrect.",0.9,False,no_exact_source_match,no_exact_source_match
Australia,1984,Grant to Walter and Eliza Hall Institute,keep,1,3210750.0,3210750.0,dollar,"[""1984 No1 C2004A02815.docx""]","The current annual total of 3,210,750 is directly supported by the source document row, which lists this exact amount for the grant to the Walter and Eliza Hall Institute.",1.0,False,verdict_not_actionable,
Australia,1985,Grant to Walter and Eliza Hall Institute,keep,1,3538168.0,3538168.0,dollar,"[""1985 No1 C2004A03034.docx""]","The current annual total of 3,538,168 is directly supported by the source document row, which lists this exact amount for the grant to the Walter and Eliza Hall Institute.",1.0,False,verdict_not_actionable,
Australia,1986,Grant to Walter and Eliza Hall Institute,keep,1,6257035.0,6257035.0,dollar,"[""1986 No1 C2004A03177.docx""]","The current annual total of 6,257,035 dollars is directly supported by the source document row, which confirms the amount for the grant to the Walter and Eliza Hall Institute.",1.0,False,verdict_not_actionable,
Australia,1987,Grant to Walter and Eliza Hall Institute,correct,1,2640318.0,2180000.0,dollar,"[""1987 No1 C2004A03358.docx""]","The amount of 2,640,318 appears to be a misinterpretation of the line item for the grant, which is actually 2,180,000 based on the visible document rows.",0.9,False,no_exact_source_match,no_exact_source_match
Australia,1988,Grant to Walter and Eliza Hall Institute,keep,1,1556959.0,1556959.0,dollar,"[""1988 No1 C2004A03521.docx""]","The current annual total of 1,556,959 dollars is directly supported by the source document row, which confirms the amount allocated for the grant to the Walter and Eliza Hall Institute.",1.0,False,verdict_not_actionable,
Australia,1981,Australian Tuberculosis and Chest Association Grant-in-aid,keep,1,1000000.0,1000000.0,dollar,"[""1981 No1 C2004A02342.docx""]","The current annual total of 1,000,000 dollars is directly supported by the source document row, which lists the same amount for the Australian Tuberculosis and Chest Association Grant-in-aid.",1.0,False,verdict_not_actionable,
Australia,1982,Australian Tuberculosis and Chest Association Grant-in-aid,keep,1,1000000.0,1000000.0,dollar,"[""1982 No1 C2004A02541.docx""]","The current annual total of 1,000,000 dollars is directly supported by the source document row, which confirms the amount for the Australian Tuberculosis and Chest Association Grant-in-aid.",1.0,False,verdict_not_actionable,
Australia,1993,Energy Sector Initiatives,keep,1,100000.0,100000.0,dollar,"[""1993 No6 C2004A04575.docx""]","The current annual total of 100,000 dollars is directly supported by the source document row, which lists the same amount for the Energy Sector Initiatives.",1.0,False,verdict_not_actionable,
Australia,1994,Energy Sector Initiatives,correct,1,100000.0,1000000.0,dollar,"[""1994 No1 C2004A04627.docx""]","The document snippet indicates that the total for 'Energy sector initiatives' is 1,000,000, which suggests the current total of 100,000 is likely a misinterpretation or error.",0.9,False,no_exact_source_match,no_exact_source_match
Australia,1995,Energy Sector Initiatives,correct,2,1000000.0 | 500000.0,1500000.0,dollar,"[""1995 No1 C1994A00088.docx"", ""1995 No3 C1995A00027.docx""]","The total of 1,500,000 is supported by the source documents, which consistently report this amount for the Energy Sector Initiatives.",0.9,True,,matched_row_sum
Australia,1996,Energy Sector Initiatives,keep,1,2000000.0,2000000.0,dollar,"[""1996 No1 C1995A00060.docx""]","The current annual total of 2,000,000 dollars is directly supported by the source document row, which lists the amount for Energy Sector Initiatives as 2,000,000 dollars.",1.0,False,verdict_not_actionable,
Australia,1997,Energy Sector Initiatives,keep,1,1000000.0,1000000.0,dollar,"[""1997 No1 C1996A00065.docx""]","The current annual total of 1,000,000 dollars is directly supported by the source document row and is consistent with the snippet showing the same amount for 'Energy sector initiatives'.",1.0,False,verdict_not_actionable,
Australia,1975,Office of the Renewable Energy,keep,1,1000000.0,1000000.0,dollar,"[""1975 No1 C2004A00152.docx""]","The current annual total of 1,000,000 dollars is directly supported by the source document row, which confirms the amount for the Commonwealth Railways freight subsidy.",1.0,False,verdict_not_actionable,
Australia,2004,Office of the Renewable Energy,correct,1,57000.0,57000.0,dollar,"[""2004 No3 C2004A01272.docx""]","The amount of 57,000 is confirmed by the source document rows, specifically on page 27, where it states the total for the Office of the Renewable Energy Regulator is 57,000 dollars.",0.9,True,,matched_single_row
Australia,2005,Office of the Renewable Energy,correct,1,2646000.0,2646000.0,dollar,"[""2005 No1 C2009C00499.docx""]","The amount of 2,646,000 is confirmed by the source document, specifically on page 34, where it states the total for the Office of the Renewable Energy Regulator as 2,646,000.",0.9,True,,matched_single_row
Australia,2006,Office of the Renewable Energy,keep,1,2687000.0,2687000.0,dollar,"[""2006 No1 C2012C00814.docx""]","The amount of 2,687,000 is confirmed by the source document, which states the total for the Office of the Renewable Energy Regulator as 2,687,000.",1.0,False,verdict_not_actionable,
Australia,2007,Office of the Renewable Energy,keep,1,2749000.0,2749000.0,dollar,"[""2007 No1 C2012C00879.docx""]","The amount of 2,749,000 is consistently reported in the source document for the Office of the Renewable Energy Regulator, confirming the current annual total.",1.0,False,verdict_not_actionable,
Australia,2008,Office of the Renewable Energy,correct,2,2631000.0 | 300000.0,2631000.0,dollar,"[""2008 No1 C2012C00882.docx"", ""2008 No3 C2010C00751.docx""]","The total of 2,631,000 from the first source document is consistent and appears to be the correct amount for the Office of the Renewable Energy Regulator for 2008.",0.9,True,,matched_single_row
Australia,2009,Office of the Renewable Energy,correct,2,4852000.0 | 1100000.0,5952000.0,dollar,"[""2009 No1 C2013C00309.DOCX"", ""2009 No2 C2010C00629.docx""]","The total from the first source document (4,852,000) and the second source document (1,100,000) sum to 5,952,000, which matches the current annual total.",0.8,True,,matched_row_sum
Australia,2010,Office of the Renewable Energy,correct,2,5805000.0 | 1100000.0,6905000.0,dollar,"[""2010 No1 C2012C00874.docx"", ""2010 No2 C2011C00101.docx""]","The total of 6,905,000 is supported by the sum of the two source document rows (5,805,000 + 1,100,000).",0.9,True,,matched_row_sum
Australia,2011,Office of the Renewable Energy,correct,4,7813000.0 | 4500000.0 | 5553000.0 | 275000.0,7813000.0,dollar,"[""2011 No1 C2012C00506.docx"", ""2011 No2 C2013C00511.DOCX"", ""2011 No3 C2012C00658.docx"", ""2011 No4 C2013C00489.DOCX""]","The total of 7,813,000 from the first source document is consistent with the other source documents, which also indicate totals for the Office of the Renewable Energy Regulator. The current total of 18,141,000 is not supported by the evidence provided.",0.9,True,,matched_single_row
Australia,2012,Office of the Renewable Energy,correct,2,20484000.0 | 4775000.0,25259000.0,dollar,"[""2012 No1 C2013C00531.DOCX"", ""2012 No2 C2013C00443.DOCX""]","The total from the first source document is 20,484,000 and from the second is 4,775,000, which when summed gives 25,259,000, confirming the current annual total.",0.8,True,,matched_row_sum
Australia,2013,Office of the Renewable Energy,correct,2,14484000.0 | 1071000.0,15555000.0,dollar,"[""2013 No1 C2014C00172.DOCX"", ""2013 No2 C2013C00435.DOCX""]","The total from the first source document (14,484,000) and the second source document (1,071,000) sum to 15,555,000, which matches the current annual total.",0.8,True,,matched_row_sum
