country,year,canonical_name,gap_type,action,series_amount,prev_amount,next_amount,diagnosis,verdict,correct_amount_local,correct_unit,preferred_source_files,evidence_page,confidence,reason
Australia,1981,Transport Planning and Research,outlier,verify,6916389.0,0.0,6250000.0,"Amount 6,916,389 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,6916389.0,dollar,"[""1981 No2 C2004A02343.docx""]",24,1.0,"The current annual total of 6,916,389 is supported by the source document row which lists the same amount for the Transport Planning and Research agency."
Australia,1982,Transport Planning and Research,outlier,verify,6250000.0,6916389.0,0.0,"Amount 6,250,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,6250000.0,dollar,"[""1982 No2 C2004A02542.docx""]",23,1.0,"The current annual total of 6,250,000 is directly supported by the source document row, which confirms the amount for Transport Planning and Research."
Australia,1993,CSL Limited Research Reimbursement,outlier,verify,4191332.000000001,0.0,8169901.0,"Amount 4,191,332 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,5698000.0,dollar,"[""1993 No1 C2004A04432.docx""]",26,0.9,"The amount of 4,191,332 appears to be a line item that is inconsistent with the total of 5,698,000 listed for CSL Limited. The correct total for CSL Limited should be 5,698,000 based on the provided evidence."
Australia,1994,CSL Limited Research Reimbursement,outlier,verify,8169901.0,4191332.000000001,0.0,"Amount 8,169,901 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,8170000.0,dollar,"[""1994 No1 C2004A04627.docx""]",47,0.9,"The amount of 8,169,901 is inconsistent with the rounded figure of 8,170,000 mentioned in the document snippet, suggesting a minor error in the current total."
Australia,1987,Australian Special Rural Research,outlier,verify,376833.0,0.0,1500000.0,"Amount 376,833 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,376833.0,dollar,"[""1987 No1 C2004A03358.docx""]",67,1.0,"The current annual total of 376,833 is directly supported by the source document row, which lists the same amount for the Australian Special Rural Research."
Australia,1988,Australian Special Rural Research,outlier,verify,1500000.0,376833.0,3000000.0,"Amount 1,500,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,3000000.0,dollar,"[""1988 No1 C2004A03521.docx""]",66,0.9,"The source document indicates that the total for Australian Special Rural Research is 3,000,000, which is consistent with the context provided."
Australia,1989,Australian Special Rural Research,outlier,verify,3000000.0,1500000.0,4000000.0,"Amount 3,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,3000000.0,dollar,"[""1989 No1 C2004A03695.docx""]",32,1.0,"The current annual total of 3,000,000 dollars is directly supported by the source document rows, which consistently show this amount for the Australian Special Rural Research."
Australia,1990,Australian Special Rural Research,outlier,verify,4000000.0,3000000.0,5000000.0,"Amount 4,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,4000000.0,dollar,"[""1990 No1 C2004A03903.docx""]",32,1.0,"The current annual total of 4,000,000 dollars is directly supported by the source document row and is consistent with the provided snippets."
Australia,1991,Australian Special Rural Research,outlier,verify,5000000.0,4000000.0,0.0,"Amount 5,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,5000000.0,dollar,"[""1991 No1 C2004A04029.docx""]",69,1.0,"The amount of 5,000,000 is directly supported by the source document row, which clearly states the funding for the Australian Special Rural Research."
Australia,1978,Wool Research,outlier,verify,6900000.0,0.0,6900000.0,"Amount 6,900,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,6900000.0,dollar,"[""1978 No1 C2004A01777.docx""]",95,1.0,"The current annual total of 6,900,000 is directly supported by the source document row, which lists the same amount for Wool Research."
Australia,1979,Wool Research,outlier,verify,6900000.0,6900000.0,0.0,"Amount 6,900,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,6900000.0,dollar,"[""1979 No1 C2004A01940.docx""]",96,1.0,"The current annual total of 6,900,000 is directly supported by the source document row, which confirms the amount for Wool Research."
Australia,1981,Wool Research,outlier,verify,5000000.0,0.0,0.0,"Amount 5,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,5000000.0,dollar,"[""1981 No1 C2004A02342.docx""]",88,1.0,"The amount of 5,000,000 is directly supported by the source document row, which clearly states the payment to the Wool Research Trust Fund."
Australia,1975,Defence Research and Development Establishments,outlier,verify,4685546.0,,0.0,"Amount 4,685,546 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,4685546.0,dollar,"[""1975 No1 C2004A00152.docx""]",62,1.0,"The current annual total of 4,685,546 dollars is directly supported by the source document row, which confirms the amount for the Defence Research and Development Establishments."
Australia,1984,Biotechnology Research Grants Scheme,outlier,verify,1500000.0,0.0,749960.0,"Amount 1,500,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,1500000.0,dollar,"[""1984 No2 C2004A02804.docx""]",20,1.0,"The amount of 1,500,000 is directly supported by the source document, which lists it as the total for the Biotechnology Research Grants Scheme."
Australia,1985,Biotechnology Research Grants Scheme,outlier,verify,749960.0,1500000.0,2173272.0,"Amount 749,960 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,2175000.0,dollar,"[""1985 No1 C2004A03034.docx""]",34,0.9,"The total for the Biotechnology Research Grants Scheme is indicated as 2,175,000 in the document snippet, which is consistent with the context of the agency's funding."
Australia,1986,Biotechnology Research Grants Scheme,outlier,verify,2173272.0,749960.0,4312339.0,"Amount 2,173,272 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,2173272.0,dollar,"[""1986 No1 C2004A03177.docx""]",29,0.9,"The amount of 2,173,272 is confirmed by the source document on page 29, which lists it as the total for the Biotechnology Research Grants Scheme."
Australia,1987,Biotechnology Research Grants Scheme,outlier,verify,4312339.0,2173272.0,0.0,"Amount 4,312,339 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,4333000.0,dollar,"[""1987 No1 C2004A03358.docx""]",31,0.9,"The amount of 4,333,000 is mentioned in the document snippet, which is likely the correct total for the Biotechnology Research Grants Scheme in 1987."
Australia,1992,Australian National University Expenditure,outlier,verify,3600000.0,0.0,4840000.0,"Amount 3,600,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,3600000.0,dollar,"[""1992 No2 C2004A04240.docx""]",16,1.0,"The current annual total of 3,600,000 is directly supported by the source document row, which confirms the amount for the Australian National University expenditure."
Australia,1993,Australian National University Expenditure,outlier,verify,4840000.0,3600000.0,532706.0,"Amount 4,840,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,4840000.0,dollar,"[""1993 No2 C2004A04433.docx""]",14.0,1.0,"The current annual total of 4,840,000 is directly supported by the source document row, which lists this exact amount for the Australian National University expenditure."
Australia,1994,Australian National University Expenditure,outlier,verify,532706.0,4840000.0,0.0,"Amount 532,706 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,545000.0,dollar,"[""1994 No2 C2004A04628.docx""]",12,0.9,"The document snippet indicates that the expenditure for the Australian National University is 545,000 dollars, which is more consistent with the context than the current total of 532,706 dollars."
Australia,1999,Technology Diffusion Program,outlier,verify,30402887.0,0.0,0.0,"Amount 30,402,887 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,30402887.0,dollar,"[""1999 No1 C1998A00070.docx"", ""1999 No2 C1998A00071.docx"", ""1999 No3 C1999A00024.docx""]",52.0,0.9,"The total of 30,402,887 is supported by the sum of the individual line items from the source documents, which are consistent with the reported amounts for the Technology Diffusion Program."
Australia,1993,Clean Food Export Strategy,outlier,verify,1500000.0,0.0,29928.0,"Amount 1,500,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,1500000.0,dollar,"[""1993 No2 C2004A04433.docx""]",28,1.0,"The current annual total of 1,500,000 dollars is directly supported by the source document row, which lists the Clean Food Export Strategy amount as 1,500,000 dollars."
Australia,1994,Clean Food Export Strategy,outlier,verify,29928.0,1500000.0,1969000.0,"Amount 29,928 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,2969000.0,dollar,"[""1994 No1 C2004A04627.docx""]",65,0.9,"The total for the Clean Food Export Strategy appears to be misreported; the correct amount should be 2,969,000 based on the context provided in the document snippets."
Australia,1995,Clean Food Export Strategy,outlier,verify,1969000.0,29928.0,1200000.0,"Amount 1,969,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,2969000.0,dollar,"[""1995 No1 C1994A00088.docx""]",34,0.9,"The source document indicates that the Clean Food Export Strategy had an amount of 2,969,000 AUD, which is more consistent with the context of the surrounding years and the expected range."
Australia,1996,Clean Food Export Strategy,outlier,verify,1200000.0,1969000.0,2416000.0,"Amount 1,200,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,2416000.0,dollar,"[""1996 No1 C1995A00060.docx""]",62,0.9,"The source document lists the Clean Food Export Strategy amount as 2,416,000 dollars, which is consistent with the context provided."
Australia,1997,Clean Food Export Strategy,outlier,verify,2416000.0,1200000.0,0.0,"Amount 2,416,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,2416000.0,dollar,"[""1997 No1 C1996A00065.docx""]",70,1.0,"The current annual total of 2,416,000 is directly supported by the source document row, which lists the same amount for the Clean Food Export Strategy."
Australia,1993,Information Technology Development Program,outlier,verify,250000.0,0.0,1498820.0,"Amount 250,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,250000.0,dollar,"[""1993 No2 C2004A04433.docx""]",24,1.0,"The current annual total of 250,000 is directly supported by the source document row, which lists the same amount for the Information Technology Development Program."
Australia,1994,Information Technology Development Program,outlier,verify,1498820.0,250000.0,1506000.0,"Amount 1,498,820 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,1506000.0,dollar,"[""1994 No1 C2004A04627.docx""]",32,0.9,"The amount of 1,506,000 is mentioned in the document snippet for the Information Technology Development Program, which suggests that the current total of 1,498,820 is incorrect."
Australia,1995,Information Technology Development Program,outlier,verify,1506000.0,1498820.0,1256000.0,"Amount 1,506,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,1506000.0,dollar,"[""1995 No1 C1994A00088.docx""]",57,1.0,"The current annual total of 1,506,000 is directly supported by the source document row, which confirms this amount for the Information Technology Development Program."
Australia,1996,Information Technology Development Program,outlier,verify,1256000.0,1506000.0,2208683.0,"Amount 1,256,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,2856000.0,dollar,"[""1996 No1 C1995A00060.docx""]",37,0.9,"The total for the Information Technology Development Program is clearly stated as 2,856,000 in the document snippet, which indicates the current annual total of 1,256,000 is incorrect."
Australia,1997,Information Technology Development Program,outlier,verify,2208683.0,1256000.0,0.0,"Amount 2,208,683 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,2208683.0,dollar,"[""1997 No1 C1996A00065.docx""]",63,1.0,"The current annual total of 2,208,683 is directly supported by the source document row, which lists the same amount for the Information Technology Development Program."
Australia,1994,Lead Abatement Ethanol Research and Development,outlier,verify,1595000.0,0.0,1595000.0,"Amount 1,595,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,1595000.0,dollar,"[""1994 No4 C2004A04728.docx""]",13,1.0,"The current annual total of 1,595,000 dollars is directly supported by the source document row, which lists the same amount for the Lead Abatement: Ethanol Research and Development."
Australia,1995,Lead Abatement Ethanol Research and Development,outlier,verify,1595000.0,1595000.0,2205000.0,"Amount 1,595,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,1595000.0,dollar,"[""1995 No1 C1994A00088.docx""]",65,1.0,"The current annual total of 1,595,000 is directly supported by the source document row, which confirms the amount for the Lead Abatement Ethanol Research and Development agency."
Australia,1996,Lead Abatement Ethanol Research and Development,outlier,verify,2205000.0,1595000.0,0.0,"Amount 2,205,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,2205000.0,dollar,"[""1996 No1 C1995A00060.docx""]",64,1.0,"The current annual total of 2,205,000 is directly supported by the source document row, which confirms the amount for Lead Abatement: Ethanol Research and Development."
Australia,1988,Information Industries Strategy,outlier,verify,2150000.0,0.0,2150000.0,"Amount 2,150,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,2150000.0,dollar,"[""1988 No2 C2004A03522.docx""]",25,1.0,"The current annual total of 2,150,000 dollars is directly supported by the source document row, which confirms the amount for the Information Industries Strategy."
Australia,1989,Information Industries Strategy,outlier,verify,2150000.0,2150000.0,1849953.0,"Amount 2,150,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,2150000.0,dollar,"[""1989 No1 C2004A03695.docx""]",53,1.0,"The current annual total of 2,150,000 is directly supported by the source document row, which lists the same amount for the Information Industries Strategy."
Australia,1990,Information Industries Strategy,outlier,verify,1849953.0,2150000.0,2095848.0,"Amount 1,849,953 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,1849953.0,dollar,"[""1990 No1 C2004A03903.docx""]",54,1.0,"The current annual total of 1,849,953 is directly supported by the source document row, which lists the same amount for the Information Industries Strategy."
Australia,1991,Information Industries Strategy,outlier,verify,2095848.0,1849953.0,0.0,"Amount 2,095,848 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,2095848.0,dollar,"[""1991 No1 C2004A04029.docx""]",62,1.0,"The current annual total of 2,095,848 is directly supported by the source document row, which lists the same amount for the Information Industries Strategy."
Australia,1975,Australian Road Research Board,outlier,verify,157000.0,,158000.0,"Amount 157,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,175000.0,dollar,"[""1975 No1 C2004A00152.docx""]",54,0.9,"The source document shows a contribution of 175,000 for the Australian Road Research Board, which is more consistent with the context than the current total of 157,000."
Australia,1976,Australian Road Research Board,outlier,verify,158000.0,157000.0,220000.0,"Amount 158,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,158000.0,dollar,"[""1976 No1 C2004A01425.docx""]",54,1.0,"The current annual total of 158,000 is directly supported by the source document row, which lists this amount as a contribution to the Australian Road Research Board."
Australia,1977,Australian Road Research Board,outlier,verify,220000.0,158000.0,258500.0,"Amount 220,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,220000.0,dollar,"[""1977 No1 C2004A01546.docx""]",41,1.0,"The current annual total of 220,000 is directly supported by the source document row, which lists the same amount for the Australian Road Research Board."
Australia,1978,Australian Road Research Board,outlier,verify,258500.0,220000.0,258500.0,"Amount 258,500 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,259000.0,dollar,"[""1978 No1 C2004A01777.docx""]",37,0.9,"The source document lists a contribution of 259,000 for the Australian Road Research Board, which is more consistent than the current total of 258,500."
Australia,1979,Australian Road Research Board,outlier,verify,258500.0,258500.0,0.0,"Amount 258,500 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,259000.0,dollar,"[""1979 No1 C2004A01940.docx""]",36,0.9,"The source document lists the contribution to the Australian Road Research Board as 259,000, which is more consistent than the current total of 258,500."
Australia,1981,Australian Road Research Board,outlier,verify,259000.0,0.0,1909000.0,"Amount 259,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,259000.0,dollar,"[""1981 No1 C2004A02342.docx""]",42,1.0,"The amount of 259,000 is consistently reported in the source document and matches the line item for the Australian Road Research Board."
Australia,1982,Australian Road Research Board,outlier,verify,1909000.0,259000.0,3639000.0,"Amount 1,909,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,1909000.0,dollar,"[""1982 No1 C2004A02541.docx"", ""1982 No2 C2004A02542.docx""]",23.0,0.9,"The total of 1,650,000 from the second document and 259,000 from the first document sum to 1,909,000, which matches the current annual total."
Australia,1983,Australian Road Research Board,outlier,verify,3639000.0,1909000.0,1989000.0,"Amount 3,639,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,3639000.0,dollar,"[""1983 No1 C2004A02675.docx"", ""1983 No2 C2004A02676.docx""]",109,0.9,"The total of 3,639,000 is supported by the sum of the contributions from the Australian Road Research Board in the source documents, which include 1,989,000 and 1,650,000, totaling 3,639,000."
Australia,1984,Australian Road Research Board,outlier,verify,1989000.0,3639000.0,1989000.0,"Amount 1,989,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,1989000.0,dollar,"[""1984 No1 C2004A02815.docx""]",105,1.0,"The current annual total of 1,989,000 is directly supported by the source document row, which confirms the amount for the Australian Road Research Board."
Australia,1985,Australian Road Research Board,outlier,verify,1989000.0,1989000.0,2000000.0,"Amount 1,989,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,1989000.0,dollar,"[""1985 No1 C2004A03034.docx""]",84,1.0,"The current annual total of 1,989,000 is directly supported by the source document row, which lists the same amount for the Australian Road Research Board."
Australia,1986,Australian Road Research Board,outlier,verify,2000000.0,1989000.0,0.0,"Amount 2,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,2000000.0,dollar,"[""1986 No1 C2004A03177.docx""]",45,1.0,"The current annual total of 2,000,000 dollars for the Australian Road Research Board is directly supported by the source document, which lists this exact amount."
Australia,1994,Assistance for Antivenom Provision,outlier,verify,2000000.0,0.0,2000000.0,"Amount 2,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,2000000.0,dollar,"[""1994 No2 C2004A04628.docx""]",20,1.0,"The current annual total of 2,000,000 dollars is directly supported by the source document row indicating the same amount for 'Assistance for the provision of antivenoms'."
Australia,1995,Assistance for Antivenom Provision,outlier,verify,2000000.0,2000000.0,0.0,"Amount 2,000,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,2000000.0,dollar,"[""1995 No2 C1994A00089.docx""]",25,1.0,"The current annual total of 2,000,000 dollars is directly supported by the source document row indicating the same amount for 'Assistance for the provision of antivenoms'."
Australia,1990,Research into pulp mill technology,outlier,verify,520000.0,0.0,520000.0,"Amount 520,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,520000.0,dollar,"[""1990 No4 C2004A03961.docx""]",16,1.0,"The current annual total of 520,000 dollars is directly supported by the source document row, which confirms the amount allocated for research into pulp mill technology."
Australia,1991,Research into pulp mill technology,outlier,verify,520000.0,520000.0,1410000.0,"Amount 520,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,520000.0,dollar,"[""1991 No1 C2004A04029.docx""]",62,1.0,"The current annual total of 520,000 is directly supported by the source document row, which lists the same amount for the contribution towards research into pulp mill technology."
Australia,1992,Research into pulp mill technology,outlier,verify,1410000.0,520000.0,1944000.0,"Amount 1,410,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,1410000.0,dollar,"[""1992 No1 C2004A04239.docx""]",57,1.0,"The current annual total of 1,410,000 is directly supported by the source document row, which lists the same amount for the contribution towards research into pulp mill technology."
Australia,1993,Research into pulp mill technology,outlier,verify,1944000.0,1410000.0,1943000.0,"Amount 1,944,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,1943000.0,dollar,"[""1993 No1 C2004A04432.docx""]",31,0.9,"The amount of 1,943,000 is mentioned in the document snippets, which suggests that the correct total for the agency should be 1,943,000 instead of 1,944,000."
Australia,1994,Research into pulp mill technology,outlier,verify,1943000.0,1944000.0,1943000.0,"Amount 1,943,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,1943000.0,dollar,"[""1994 No1 C2004A04627.docx""]",32,1.0,"The current annual total of 1,943,000 is directly supported by the source document, which lists the same amount for the contribution to research into pulp mill technology."
Australia,1995,Research into pulp mill technology,outlier,verify,1943000.0,1943000.0,0.0,"Amount 1,943,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,1943000.0,dollar,"[""1995 No1 C1994A00088.docx""]",57,1.0,"The current annual total of 1,943,000 dollars is directly supported by the source document row, which confirms the amount for the research into pulp mill technology."
Australia,1978,Water resources assessment,outlier,verify,6660000.0,0.0,7157995.0,"Amount 6,660,000 outside expected range [-838,215 – 1,117,620] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,6710000.0,dollar,"[""1978 No2 C2004A01778.docx""]",10,0.9,"The total of 6,660,000 appears to be a miscalculation; the sum of the individual state allocations listed in the document totals 6,710,000, which is more consistent with the context of the budget."
Australia,1979,Water resources assessment,outlier,verify,7157995.0,6660000.0,0.0,"Amount 7,157,995 outside expected range [-838,215 – 1,117,620] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,6657995.0,dollar,"[""1979 No2 C2004A01941.docx"", ""1979 No4 C2004A02040.docx""]",17.0,0.9,"The total of 6,657,995 from the first source document is consistent with the line items listed, while the current total of 7,157,995 is significantly higher and unsupported by the evidence."
Australia,1981,Water resources assessment,outlier,verify,2132000.0,0.0,2030000.0,"Amount 2,132,000 outside expected range [-838,215 – 1,117,620] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,2132000.0,dollar,"[""1981 No1 C2004A02342.docx"", ""1981 No2 C2004A02343.docx""]",18.0,0.9,"The total of 2,132,000 is supported by the line item of 1,940,000 from the second document and the additional 192,000 from the first document, which together confirm the total for the agency's funding in this year."
Australia,1982,Water resources assessment,outlier,verify,2030000.0,2132000.0,0.0,"Amount 2,030,000 outside expected range [-838,215 – 1,117,620] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,2030000.0,dollar,"[""1982 No1 C2004A02541.docx"", ""1982 No2 C2004A02542.docx""]",19.0,0.9,"The total of 2,030,000 is supported by the line item of 1,940,000 for water resources assessment in the Northern Territory and the reimbursement of 90,000, which adds up to the current total. The evidence is consistent and confirms the total."
Australia,1990,Water resources assessment,outlier,verify,7698495.0,399322.0,7399999.0,"Amount 7,698,495 outside expected range [-838,215 – 1,117,620] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,7698495.0,dollar,"[""1990 No1 C2004A03903.docx""]",60,0.9,"The amount of 7,698,495 is directly supported by the source document row, which lists it as the total for Water resources assessment and research—Grants."
Australia,1991,Water resources assessment,outlier,verify,7399999.0,7698495.0,2706000.0,"Amount 7,399,999 outside expected range [-838,215 – 1,117,620] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,7400000.0,dollar,"[""1991 No1 C2004A04029.docx""]",33,0.9,"The source document lists the amount for 'Water resources assessment and research — Grants' as 7,400,000, which is consistent with the surrounding context and suggests a rounding error in the current total."
Australia,1992,Water resources assessment,outlier,verify,2706000.0,7399999.0,253335.0,"Amount 2,706,000 outside expected range [-838,215 – 1,117,620] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,260000.0,dollar,"[""1992 No1 C2004A04239.docx""]",33,0.9,"The amount of 2,706,000 appears to be a misinterpretation of the line item, which indicates a total of 260,000 for the Water resources assessment and research grants."
Australia,1996,Drought and Climate Research and Development Program,outlier,verify,1387000.0,0.0,1813000.0,"Amount 1,387,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,1813000.0,dollar,"[""1996 No2 C1995A00061.docx""]",32,0.9,"The source document lists the amount for the Drought and Climate Research and Development Program as 1,813,000, which is consistent with the total for the next year and indicates a likely error in the current total."
Australia,1997,Drought and Climate Research and Development Program,outlier,verify,1813000.0,1387000.0,1759000.0,"Amount 1,813,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,1759000.0,dollar,"[""1997 No1 C1996A00065.docx""]",69,0.9,"The amount of 1,759,000 is mentioned in the document snippets as a valid figure for the Drought and Climate Research and Development Program, which is more consistent with the neighboring years."
Australia,1998,Drought and Climate Research and Development Program,outlier,verify,1759000.0,1813000.0,0.0,"Amount 1,759,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,1759000.0,dollar,"[""1998 No1 C1997A00089.docx""]",36,1.0,"The current annual total of 1,759,000 is directly supported by the source document row and is consistent with the snippet showing the same amount for the Drought and Climate Research and Development Program."
Australia,1990,Overseas Students Postgraduate Research Scholarships,outlier,verify,1700000.0,0.0,1700000.0,"Amount 1,700,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,1700000.0,dollar,"[""1990 No2 C2004A03904.docx""]",10,1.0,"The amount of 1,700,000 is directly supported by the source document, which lists it as the total for Overseas Students Postgraduate Research Scholarships."
Australia,1991,Overseas Students Postgraduate Research Scholarships,outlier,verify,1700000.0,1700000.0,0.0,"Amount 1,700,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,1700000.0,dollar,"[""1991 No2 C2004A04030.docx""]",19,1.0,"The current annual total of 1,700,000 dollars is directly supported by the source document row, which confirms the amount allocated for Overseas Students Postgraduate Research Scholarships."
Australia,1981,Grant to Walter and Eliza Hall Institute,outlier,verify,650000.0,0.0,293670.0,"Amount 650,000 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,650000.0,dollar,"[""1981 No1 C2004A02342.docx"", ""1981 No4 C2004A02434.docx""]",5.0,0.9,"The total of 650,000 is supported by the sum of the two valid source-document rows (100,000 + 550,000)."
Australia,1982,Grant to Walter and Eliza Hall Institute,outlier,verify,293670.0,650000.0,1624613.0,"Amount 293,670 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,2172000.0,dollar,"[""1982 No1 C2004A02541.docx""]",36,0.9,"The total amount for the Grant to Walter and Eliza Hall Institute is indicated as 2,172,000 in the document, which is consistent with the context of the funding for a new building."
Australia,1983,Grant to Walter and Eliza Hall Institute,outlier,verify,1624613.0,293670.0,3210750.0,"Amount 1,624,613 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",correct,4445000.0,dollar,"[""1983 No1 C2004A02675.docx""]",42,0.9,"The amount of 1,624,613 is part of a larger total of 4,445,000 for the grant to the Walter and Eliza Hall Institute, indicating that the current annual total is incorrect."
Australia,1984,Grant to Walter and Eliza Hall Institute,outlier,verify,3210750.0,1624613.0,3538168.0,"Amount 3,210,750 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,3210750.0,dollar,"[""1984 No1 C2004A02815.docx""]",48,1.0,"The current annual total of 3,210,750 is directly supported by the source document row, which lists this exact amount for the grant to the Walter and Eliza Hall Institute."
Australia,1985,Grant to Walter and Eliza Hall Institute,outlier,verify,3538168.0,3210750.0,6257035.0,"Amount 3,538,168 outside expected range [0 – 0] (IQR × 3.0). Possible current/prior year confusion or unit error.",keep,3538168.0,dollar,"[""1985 No1 C2004A03034.docx""]",39,1.0,"The current annual total of 3,538,168 is directly supported by the source document row, which lists this exact amount for the grant to the Walter and Eliza Hall Institute."
